bidding_profile,contribution,demand
"7, [15, 20]",2.0,12
"7, [59, 65]",3.0,14
"69, [26, 31]",1.0,10
"92, [71, 75]",1.0,7
"6, [92, 93]",4.0,10
"6, [61, 64]",3.0,7
"76, [68, 72]",1.0,9
"6, [52, 55]",8.0,15
"9, [11, 15]",4.0,11
"10, [57, 60]",3.0,17
"11, [87, 89]",4.0,7
"8, [35, 36]",4.0,19
"4, [94, 95]",3.0,10
"9, [93, 97]",2.0,18
"3, [32, 33]",4.0,17
"6, [55, 59]",2.0,10
"14, [56, 58]",5.0,13
"45, [81, 84]",14.0,15
"3, [71, 74]",1.0,16
"89, [48, 54]",16.0,9
"14, [48, 50]",5.0,12
"8, [58, 63]",3.0,19
"5, [26, 31]",1.0,16
"2, [97, 99]",1.0,5
"6, [5, 9]",2.0,16
"6, [62, 66]",2.0,17
"8, [97, 100]",2.0,15
"33, [63, 67]",2.0,11
"32, [36, 36]",10.0,6
"6, [76, 81]",1.0,9
"62, [49, 55]",14.0,13
"103, [15, 20]",2.0,8
"36, [38, 44]",9.0,7
"1, [96, 97]",1.0,12
"16, [67, 72]",6.0,16
"20, [32, 36]",4.0,6
"4, [42, 45]",1.0,17
"4, [97, 100]",1.0,9
"19, [11, 14]",5.0,16
"1, [26, 27]",1.0,17
"2, [22, 25]",1.0,17
"1, [16, 18]",1.0,10
"3, [79, 83]",1.0,16
"14, [40, 42]",6.0,11
"36, [53, 55]",10.0,8
"2, [67, 67]",5.0,6
"6, [2, 5]",2.0,14
"6, [57, 62]",2.0,20
"17, [55, 57]",6.0,16
"11, [30, 33]",4.0,11
"7, [63, 65]",3.0,17
"19, [12, 18]",4.0,18
"1, [98, 100]",1.0,17
"17, [85, 88]",5.0,18
"6, [94, 96]",3.0,9
"4, [70, 74]",1.0,9
"7, [1, 5]",2.0,11
"42, [52, 55]",11.0,7
"20, [10, 12]",8.0,10
"11, [48, 50]",7.0,7
"92, [14, 17]",1.0,18
"6, [12, 17]",1.0,12
"2, [71, 73]",1.0,8
"3, [30, 31]",4.0,5
"6, [59, 61]",5.0,17
"15, [40, 43]",4.0,14
"5, [79, 83]",1.0,16
"10, [41, 46]",4.0,16
"49, [20, 26]",8.0,18
"11, [25, 27]",9.0,11
"17, [51, 54]",11.0,10
"19, [53, 56]",6.0,10
"4, [23, 28]",1.0,11
"4, [3, 8]",2.0,8
"5, [46, 48]",2.0,19
"4, [45, 49]",2.0,18
"38, [39, 44]",7.0,20
"23, [39, 43]",6.0,6
"7, [67, 71]",5.0,20
"18, [19, 23]",10.0,8
"2, [72, 73]",3.0,18
"14, [52, 54]",5.0,9
"2, [77, 80]",1.0,6
"14, [87, 88]",8.0,9
"3, [10, 10]",4.0,6
"2, [78, 80]",1.0,12
"5, [6, 8]",2.0,13
"17, [54, 56]",9.0,15
"21, [39, 41]",8.0,11
"3, [40, 43]",1.0,14
"7, [10, 11]",5.0,6
"4, [22, 25]",1.0,5
"19, [60, 64]",5.0,12
"52, [52, 55]",7.0,18
"6, [36, 38]",6.0,15
"9, [58, 60]",5.0,9
"5, [9, 12]",2.0,10
"4, [75, 80]",1.0,15
"15, [10, 15]",3.0,12
"2, [23, 27]",1.0,14
"5, [42, 46]",3.0,
"15, [31, 35]",5.0,
"26, [57, 62]",5.0,
"22, [36, 39]",6.0,
"10, [90, 92]",5.0,
"47, [94, 95]",2.0,
"3, [70, 73]",1.0,
"23, [18, 23]",6.0,
"4, [42, 45]",1.0,
"9, [93, 96]",4.0,
