bidding_profile,contribution,demand
"55, [44, 44]",1.0,18
"26, [39, 44]",6.0,11
"11, [34, 37]",3.0,19
"14, [37, 42]",2.0,15
"34, [45, 50]",8.0,6
"1, [10, 10]",1.0,15
"19, [27, 29]",11.0,18
"4, [21, 26]",1.0,11
"7, [41, 42]",4.0,14
"3, [30, 33]",2.0,7
"22, [1, 3]",13.0,14
"5, [4, 5]",7.0,9
"1, [19, 22]",1.0,16
"15, [2, 3]",14.0,6
"10, [46, 49]",7.0,8
"43, [31, 33]",3.0,20
"4, [17, 20]",1.0,11
"12, [30, 32]",6.0,15
"8, [18, 21]",3.0,10
"4, [29, 29]",6.0,17
"1, [17, 18]",1.0,11
"25, [28, 31]",11.0,7
"87, [23, 23]",2.0,8
"1, [10, 11]",1.0,13
"76, [40, 43]",2.0,16
"2, [31, 32]",4.0,13
"7, [33, 36]",4.0,20
"4, [14, 15]",4.0,9
"14, [28, 30]",9.0,5
"1, [18, 18]",2.0,5
"19, [14, 18]",2.0,15
"7, [27, 29]",7.0,20
"4, [13, 15]",2.0,7
"17, [2, 4]",11.0,17
"42, [43, 49]",2.0,17
"101, [21, 23]",1.0,16
"12, [34, 37]",7.0,13
"9, [41, 43]",5.0,14
"24, [38, 40]",9.0,7
"14, [35, 39]",6.0,16
"2, [20, 23]",1.0,6
"3, [39, 41]",2.0,16
"2, [21, 24]",1.0,6
"8, [28, 29]",5.0,11
"2, [17, 19]",1.0,17
"1, [31, 32]",2.0,15
"27, [45, 50]",8.0,9
"5, [39, 42]",2.0,20
"135, [47, 49]",3.0,20
"3, [44, 47]",1.0,17
"1, [10, 12]",1.0,
"1, [21, 22]",1.0,
"4, [40, 42]",2.0,
"7, [30, 31]",5.0,
"16, [2, 4]",14.0,
"2, [36, 37]",2.0,
"7, [19, 22]",3.0,
"1, [43, 45]",1.0,
"2, [12, 16]",1.0,
"121, [38, 41]",3.0,
"1, [30, 33]",1.0,
"2, [34, 37]",1.0,
"3, [34, 35]",2.0,
"6, [9, 13]",3.0,
"16, [27, 32]",8.0,
"3, [15, 16]",3.0,
"3, [10, 12]",1.0,
"27, [42, 47]",5.0,
"41, [10, 12]",1.0,
"96, [39, 42]",6.0,
"55, [6, 7]",1.0,
"33, [2, 5]",11.0,
"6, [45, 48]",5.0,
"15, [12, 17]",3.0,
"2, [20, 26]",1.0,
"3, [36, 42]",1.0,
"2, [39, 40]",1.0,
"6, [18, 23]",1.0,
"19, [42, 45]",5.0,
"15, [4, 8]",5.0,
"17, [25, 30]",6.0,
"1, [18, 22]",1.0,
"17, [15, 19]",3.0,
"4, [39, 43]",1.0,
"5, [19, 22]",2.0,
"122, [33, 34]",3.0,
"94, [8, 10]",2.0,
"5, [42, 42]",5.0,
"1, [36, 39]",1.0,
"70, [1, 5]",17.0,
"86, [23, 25]",4.0,
"4, [40, 41]",6.0,
"67, [25, 28]",2.0,
"6, [29, 32]",3.0,
"36, [28, 32]",8.0,
"42, [48, 50]",1.0,
"9, [25, 29]",2.0,
"33, [4, 8]",4.0,
"15, [32, 35]",4.0,
"2, [11, 12]",4.0,
"70, [32, 33]",4.0,
"7, [14, 18]",3.0,
"3, [36, 38]",1.0,
"4, [7, 13]",1.0,
"8, [12, 13]",4.0,
"6, [28, 33]",2.0,
"3, [19, 20]",2.0,
"11, [47, 50]",6.0,
"3, [31, 35]",1.0,
"7, [24, 25]",9.0,
"2, [15, 16]",4.0,
"53, [47, 49]",4.0,
"1, [44, 46]",1.0,
"3, [15, 17]",1.0,
"55, [13, 17]",4.0,
"77, [36, 41]",1.0,
"124, [10, 14]",1.0,
"1, [6, 7]",1.0,
"42, [46, 46]",1.0,
"31, [26, 30]",3.0,
"5, [33, 35]",2.0,
"6, [16, 21]",1.0,
"55, [25, 29]",3.0,
"19, [45, 50]",9.0,
"21, [15, 20]",4.0,
"104, [5, 9]",3.0,
"36, [46, 50]",6.0,
"83, [27, 32]",7.0,
"8, [18, 22]",1.0,
"4, [8, 10]",3.0,
"3, [44, 46]",1.0,
"15, [18, 23]",3.0,
"12, [28, 29]",7.0,
"4, [36, 41]",1.0,
"111, [1, 7]",20.0,
"3, [12, 17]",1.0,
"21, [3, 6]",7.0,
"27, [4, 8]",5.0,
"11, [18, 21]",3.0,
"3, [17, 21]",1.0,
"1, [24, 27]",1.0,
"8, [9, 12]",2.0,
"17, [13, 17]",4.0,
"1, [10, 12]",1.0,
"3, [22, 27]",1.0,
"9, [11, 16]",2.0,
"10, [8, 14]",2.0,
"2, [20, 22]",1.0,
"11, [34, 37]",6.0,
"83, [23, 26]",2.0,
"8, [19, 30]",1.0,
"35, [11, 22]",4.0,
"7, [36, 47]",1.0,
