bidding_profile,contribution,demand
"10, [12, 17]",2.0,18
"12, [1, 3]",4.0,7
"29, [26, 28]",4.0,15
"124, [42, 45]",2.0,10
"127, [1, 2]",7.0,8
"124, [24, 24]",1.0,15
"14, [26, 31]",5.0,18
"7, [49, 50]",10.0,16
"16, [31, 35]",4.0,7
"4, [46, 49]",1.0,20
"34, [26, 30]",7.0,10
"1, [37, 37]",3.0,9
"4, [41, 45]",1.0,14
"16, [37, 42]",6.0,12
"50, [16, 21]",23.0,5
"10, [30, 34]",4.0,15
"5, [4, 7]",1.0,9
"2, [42, 45]",1.0,7
"100, [45, 48]",8.0,12
"15, [44, 47]",4.0,16
"21, [27, 27]",3.0,9
"26, [44, 47]",10.0,10
"8, [36, 40]",4.0,19
"93, [47, 48]",1.0,6
"6, [32, 36]",3.0,19
"73, [33, 35]",2.0,11
"2, [9, 12]",1.0,13
"32, [20, 23]",8.0,16
"5, [32, 34]",3.0,19
"9, [11, 14]",3.0,11
"28, [19, 22]",14.0,8
"3, [3, 4]",4.0,17
"16, [37, 38]",8.0,7
"71, [4, 4]",1.0,14
"19, [4, 10]",4.0,18
"27, [21, 24]",5.0,20
"12, [7, 10]",3.0,7
"12, [19, 19]",13.0,16
"1, [30, 32]",1.0,11
"24, [2, 3]",6.0,16
"29, [11, 15]",7.0,17
"5, [40, 44]",3.0,12
"22, [21, 23]",8.0,10
"11, [28, 31]",4.0,18
"20, [19, 24]",7.0,16
"8, [1, 5]",5.0,5
"3, [28, 30]",1.0,14
"9, [36, 39]",6.0,6
"19, [17, 18]",17.0,17
"3, [32, 34]",3.0,10
"62, [21, 25]",2.0,
"2, [48, 50]",1.0,
"2, [40, 41]",1.0,
"1, [34, 36]",1.0,
"89, [18, 21]",17.0,
"69, [50, 50]",1.0,
"7, [7, 10]",3.0,
"27, [18, 20]",9.0,
"77, [18, 23]",12.0,
"3, [7, 8]",2.0,
"4, [3, 6]",1.0,
"2, [40, 42]",1.0,
"2, [15, 18]",1.0,
"137, [33, 33]",1.0,
"4, [37, 42]",1.0,
"12, [12, 15]",3.0,
"4, [29, 32]",1.0,
"10, [22, 26]",4.0,
"17, [22, 24]",7.0,
"28, [45, 50]",8.0,
"14, [2, 5]",7.0,
"20, [29, 34]",4.0,
"4, [1, 5]",2.0,
"21, [11, 17]",4.0,
"12, [1, 3]",6.0,
"2, [33, 35]",1.0,
"36, [17, 21]",18.0,
"64, [35, 39]",3.0,
"3, [49, 49]",7.0,
"1, [47, 50]",1.0,
"10, [10, 14]",5.0,
"13, [27, 30]",4.0,
"7, [7, 10]",4.0,
"6, [1, 4]",4.0,
"13, [11, 15]",7.0,
"2, [28, 31]",1.0,
"52, [22, 25]",6.0,
"55, [33, 37]",1.0,
"22, [17, 21]",5.0,
"3, [32, 33]",3.0,
"130, [20, 21]",3.0,
"49, [6, 8]",11.0,
"4, [50, 50]",6.0,
"5, [35, 39]",1.0,
"1, [39, 40]",1.0,
"7, [6, 9]",3.0,
"44, [44, 48]",13.0,
"26, [10, 13]",10.0,
"134, [32, 35]",1.0,
"6, [40, 45]",2.0,
"8, [30, 30]",2.0,
"3, [26, 28]",1.0,
"17, [19, 20]",11.0,
"4, [18, 23]",1.0,
"2, [32, 32]",2.0,
"3, [49, 49]",6.0,
"114, [39, 44]",1.0,
"4, [18, 19]",5.0,
"1, [48, 50]",1.0,
"4, [39, 43]",1.0,
"3, [48, 50]",1.0,
"5, [30, 35]",1.0,
"3, [22, 27]",1.0,
"5, [39, 43]",1.0,
"7, [1, 5]",3.0,
"46, [28, 29]",1.0,
"42, [15, 15]",1.0,
"12, [2, 6]",4.0,
"10, [36, 40]",3.0,
"12, [5, 8]",3.0,
"92, [1, 3]",5.0,
"9, [49, 49]",9.0,
"2, [39, 43]",1.0,
"76, [7, 10]",4.0,
"36, [35, 39]",9.0,
"9, [32, 35]",1.0,
"24, [26, 28]",8.0,
"3, [8, 11]",1.0,
"12, [17, 19]",11.0,
"2, [34, 37]",1.0,
"21, [36, 39]",8.0,
"36, [25, 30]",6.0,
"31, [28, 30]",1.0,
"8, [21, 25]",4.0,
"19, [1, 3]",7.0,
"13, [8, 11]",4.0,
"19, [30, 33]",2.0,
"7, [18, 21]",2.0,
"127, [41, 43]",1.0,
"40, [18, 21]",13.0,
"5, [11, 11]",6.0,
"44, [29, 34]",1.0,
"40, [39, 40]",1.0,
"14, [5, 10]",3.0,
"6, [42, 43]",3.0,
"10, [25, 26]",11.0,
"5, [23, 25]",2.0,
"74, [40, 41]",3.0,
"2, [25, 27]",1.0,
"8, [2, 7]",3.0,
"9, [39, 50]",1.0,
"21, [29, 40]",4.0,
