bidding_profile,contribution,demand
"6, [27, 28]",7.0,18
"4, [24, 27]",1.0,8
"14, [1, 2]",8.0,15
"175, [37, 37]",4.0,10
"12, [9, 14]",6.0,19
"23, [35, 40]",4.0,8
"21, [23, 25]",1.0,14
"1, [18, 19]",1.0,8
"6, [33, 33]",8.0,6
"1, [16, 18]",1.0,9
"11, [39, 41]",6.0,7
"91, [20, 23]",2.0,6
"21, [28, 32]",7.0,7
"53, [12, 15]",3.0,6
"84, [47, 48]",1.0,10
"190, [1, 3]",3.0,9
"2, [46, 50]",1.0,9
"25, [28, 32]",7.0,13
"12, [12, 18]",2.0,5
"3, [46, 48]",1.0,17
"1, [17, 18]",2.0,15
"3, [15, 17]",1.0,6
"6, [22, 26]",2.0,11
"5, [6, 10]",1.0,5
"77, [7, 8]",6.0,12
"21, [28, 31]",9.0,18
"4, [7, 9]",2.0,5
"24, [42, 44]",9.0,6
"27, [42, 44]",16.0,10
"4, [5, 8]",1.0,8
"2, [17, 19]",1.0,19
"185, [2, 7]",2.0,16
"5, [17, 19]",3.0,19
"2, [32, 35]",1.0,11
"3, [16, 21]",1.0,16
"4, [23, 28]",1.0,16
"119, [33, 36]",11.0,9
"1, [19, 22]",1.0,7
"1, [8, 9]",1.0,20
"165, [26, 31]",12.0,6
"6, [29, 31]",6.0,6
"5, [36, 39]",2.0,17
"4, [46, 49]",1.0,12
"1, [2, 6]",1.0,13
"135, [3, 8]",1.0,16
"5, [44, 48]",1.0,18
"174, [16, 18]",3.0,16
"11, [37, 39]",1.0,19
"4, [19, 24]",1.0,14
"4, [10, 10]",6.0,5
"7, [23, 29]",1.0,
"29, [34, 38]",7.0,
"1, [14, 16]",1.0,
"8, [48, 50]",1.0,
"15, [20, 21]",9.0,
"6, [38, 40]",2.0,
"1, [13, 13]",1.0,
"17, [8, 11]",6.0,
"6, [35, 37]",4.0,
"8, [25, 28]",3.0,
"65, [40, 41]",17.0,
"4, [19, 23]",1.0,
"5, [2, 3]",7.0,
"177, [7, 8]",1.0,
"4, [11, 12]",3.0,
"42, [36, 37]",4.0,
"34, [26, 31]",7.0,
"1, [23, 26]",1.0,
"16, [8, 12]",4.0,
"2, [47, 50]",2.0,
"34, [42, 46]",13.0,
"157, [10, 15]",3.0,
"31, [29, 34]",10.0,
"9, [17, 23]",2.0,
"2, [22, 28]",1.0,
"4, [6, 9]",1.0,
"5, [16, 20]",2.0,
"4, [41, 44]",3.0,
"14, [1, 4]",6.0,
"18, [25, 30]",3.0,
"13, [1, 6]",3.0,
"4, [7, 8]",5.0,
"10, [33, 35]",8.0,
"6, [11, 14]",2.0,
"92, [41, 46]",16.0,
"1, [32, 32]",1.0,
"3, [18, 20]",1.0,
"2, [47, 49]",2.0,
"12, [22, 23]",3.0,
"82, [40, 43]",15.0,
"1, [45, 47]",1.0,
"14, [25, 26]",1.0,
"15, [27, 29]",10.0,
"3, [15, 17]",1.0,
"70, [5, 5]",1.0,
"20, [1, 5]",6.0,
"6, [6, 11]",1.0,
"4, [12, 15]",3.0,
"15, [3, 6]",4.0,
"5, [2, 2]",5.0,
"3, [38, 42]",2.0,
"3, [36, 39]",2.0,
"131, [30, 31]",9.0,
"4, [32, 35]",1.0,
"2, [41, 43]",2.0,
"2, [5, 9]",1.0,
"2, [17, 20]",1.0,
"3, [3, 6]",2.0,
"7, [21, 25]",3.0,
"8, [1, 4]",3.0,
"4, [9, 12]",1.0,
"3, [15, 17]",1.0,
"2, [47, 50]",1.0,
"6, [19, 24]",1.0,
"21, [1, 5]",6.0,
"40, [28, 32]",10.0,
"8, [11, 14]",2.0,
"3, [46, 49]",1.0,
"1, [16, 19]",1.0,
"65, [45, 48]",1.0,
"2, [30, 30]",7.0,
"31, [10, 15]",6.0,
"3, [15, 18]",1.0,
"12, [9, 11]",5.0,
"19, [2, 5]",7.0,
"3, [30, 32]",1.0,
"1, [45, 49]",1.0,
"3, [18, 21]",1.0,
"6, [24, 29]",1.0,
"1, [24, 26]",1.0,
"1, [18, 18]",1.0,
"74, [50, 50]",1.0,
"12, [34, 37]",7.0,
"64, [33, 38]",12.0,
"87, [43, 44]",1.0,
"15, [9, 14]",6.0,
"2, [44, 47]",1.0,
"3, [17, 17]",3.0,
"6, [18, 23]",1.0,
"4, [1, 1]",5.0,
"26, [39, 44]",5.0,
"5, [11, 13]",2.0,
"190, [2, 5]",7.0,
"21, [25, 30]",4.0,
"19, [28, 30]",10.0,
"45, [1, 2]",1.0,
"4, [5, 11]",1.0,
"111, [28, 30]",7.0,
"55, [19, 24]",1.0,
"173, [50, 50]",1.0,
"77, [39, 50]",17.0,
"10, [14, 25]",1.0,
"29, [1, 12]",4.0,
"25, [11, 22]",3.0,
"9, [22, 33]",2.0,
