bidding_profile,contribution,demand
"10, [30, 31]",5.0,12
"3, [18, 20]",1.0,9
"36, [47, 50]",9.0,15
"104, [45, 48]",7.0,11
"82, [33, 34]",1.0,15
"11, [41, 45]",3.0,9
"3, [3, 6]",1.0,9
"5, [6, 10]",3.0,20
"27, [10, 13]",8.0,13
"14, [2, 6]",3.0,19
"11, [14, 17]",5.0,9
"6, [9, 13]",2.0,11
"2, [29, 31]",1.0,13
"1, [29, 32]",1.0,16
"10, [10, 11]",5.0,8
"22, [3, 8]",4.0,11
"36, [7, 9]",2.0,16
"1, [27, 30]",1.0,5
"3, [29, 34]",1.0,18
"5, [18, 19]",4.0,20
"13, [2, 6]",3.0,6
"33, [9, 12]",9.0,14
"9, [44, 48]",2.0,5
"25, [38, 41]",7.0,6
"7, [30, 32]",6.0,17
"3, [28, 30]",1.0,18
"23, [9, 13]",9.0,16
"1, [43, 44]",1.0,12
"5, [21, 23]",2.0,9
"15, [3, 5]",5.0,17
"10, [3, 5]",5.0,10
"19, [24, 30]",3.0,9
"89, [18, 21]",4.0,15
"17, [1, 3]",6.0,17
"16, [10, 13]",5.0,15
"1, [49, 50]",1.0,19
"3, [21, 27]",1.0,5
"6, [21, 23]",2.0,10
"42, [35, 40]",7.0,18
"9, [41, 42]",5.0,5
"1, [38, 40]",1.0,8
"1, [19, 19]",1.0,10
"11, [38, 40]",7.0,7
"3, [1, 2]",5.0,19
"1, [10, 11]",2.0,7
"3, [1, 3]",1.0,8
"58, [19, 25]",2.0,6
"80, [2, 5]",5.0,10
"4, [1, 2]",4.0,6
"2, [13, 19]",1.0,8
"3, [14, 18]",2.0,
"4, [26, 31]",1.0,
"5, [33, 39]",2.0,
"74, [1, 5]",5.0,
"47, [23, 27]",1.0,
"1, [28, 29]",1.0,
"3, [38, 38]",4.0,
"74, [40, 43]",4.0,
"8, [7, 10]",2.0,
"1, [26, 28]",1.0,
"2, [14, 15]",1.0,
"19, [8, 11]",7.0,
"11, [47, 48]",9.0,
"11, [25, 28]",24.0,
"8, [1, 3]",4.0,
"2, [20, 21]",2.0,
"4, [29, 32]",1.0,
"46, [27, 28]",1.0,
"72, [24, 25]",1.0,
"27, [39, 42]",7.0,
"49, [35, 39]",3.0,
"12, [46, 49]",9.0,
"39, [17, 23]",16.0,
"31, [13, 17]",1.0,
"30, [37, 42]",7.0,
"3, [28, 33]",1.0,
"3, [15, 15]",3.0,
"1, [5, 5]",3.0,
"98, [5, 9]",1.0,
"12, [19, 23]",3.0,
"13, [9, 13]",3.0,
"5, [28, 33]",1.0,
"1, [5, 6]",1.0,
"4, [5, 10]",2.0,
"4, [28, 32]",1.0,
"3, [20, 25]",1.0,
"8, [9, 12]",6.0,
"15, [4, 6]",5.0,
"7, [2, 5]",5.0,
"2, [7, 12]",1.0,
"6, [5, 10]",1.0,
"3, [27, 32]",1.0,
"3, [43, 47]",2.0,
"5, [14, 17]",4.0,
"6, [19, 23]",3.0,
"10, [1, 6]",5.0,
"11, [33, 34]",1.0,
"12, [7, 12]",3.0,
"18, [35, 39]",3.0,
"25, [9, 11]",4.0,
"1, [13, 14]",1.0,
"25, [11, 15]",1.0,
"9, [9, 11]",6.0,
"4, [24, 26]",3.0,
"1, [6, 8]",1.0,
"4, [46, 50]",2.0,
"10, [9, 11]",5.0,
"73, [5, 8]",3.0,
"51, [30, 33]",6.0,
"4, [36, 37]",2.0,
"92, [14, 16]",4.0,
"19, [29, 31]",1.0,
"10, [1, 7]",3.0,
"86, [27, 29]",1.0,
"86, [47, 50]",1.0,
"21, [8, 11]",9.0,
"1, [20, 23]",1.0,
"16, [42, 45]",4.0,
"30, [26, 30]",1.0,
"7, [14, 15]",5.0,
"14, [16, 21]",3.0,
"9, [45, 45]",9.0,
"3, [15, 15]",3.0,
"4, [26, 31]",1.0,
"4, [15, 18]",3.0,
"17, [40, 43]",7.0,
"19, [27, 30]",1.0,
"26, [41, 46]",7.0,
"28, [36, 39]",8.0,
"1, [7, 11]",1.0,
"2, [37, 39]",1.0,
"58, [44, 50]",9.0,
"81, [21, 22]",1.0,
"4, [2, 5]",1.0,
"33, [5, 8]",2.0,
"1, [41, 44]",1.0,
"35, [38, 44]",5.0,
"3, [26, 31]",1.0,
"9, [11, 13]",7.0,
"3, [30, 35]",1.0,
"1, [10, 10]",3.0,
"11, [38, 42]",7.0,
"5, [19, 23]",3.0,
"43, [9, 14]",8.0,
"7, [20, 25]",2.0,
"4, [26, 30]",1.0,
"4, [27, 30]",1.0,
"1, [14, 16]",1.0,
"30, [33, 37]",7.0,
"89, [33, 37]",3.0,
"9, [32, 43]",1.0,
"12, [20, 31]",1.0,
"40, [7, 18]",3.0,
