bidding_profile,contribution,demand
"13, [44, 44]",13.0,6
"17, [32, 36]",7.0,9
"101, [21, 24]",3.0,11
"1, [37, 39]",1.0,16
"52, [14, 19]",2.0,9
"13, [18, 20]",5.0,17
"1, [20, 21]",1.0,19
"57, [4, 5]",6.0,13
"36, [32, 38]",6.0,15
"130, [47, 47]",3.0,10
"1, [27, 27]",1.0,12
"6, [35, 41]",1.0,20
"2, [27, 30]",1.0,5
"35, [38, 42]",7.0,10
"18, [50, 50]",24.0,19
"4, [24, 26]",4.0,11
"1, [6, 9]",1.0,15
"102, [33, 36]",3.0,13
"3, [27, 30]",1.0,14
"26, [31, 37]",4.0,5
"14, [21, 25]",3.0,16
"3, [1, 1]",3.0,18
"3, [1, 5]",1.0,9
"2, [29, 31]",1.0,15
"10, [6, 11]",3.0,9
"3, [26, 31]",1.0,10
"4, [47, 50]",1.0,8
"47, [27, 31]",1.0,19
"6, [44, 44]",12.0,6
"17, [12, 17]",3.0,13
"64, [4, 7]",2.0,16
"47, [27, 30]",1.0,13
"8, [9, 14]",3.0,14
"8, [5, 6]",5.0,13
"12, [8, 13]",6.0,13
"16, [30, 31]",8.0,9
"4, [37, 40]",1.0,7
"46, [27, 28]",1.0,16
"9, [23, 25]",4.0,16
"2, [35, 39]",1.0,5
"14, [12, 16]",3.0,18
"8, [4, 6]",4.0,14
"40, [41, 42]",24.0,14
"19, [11, 16]",4.0,19
"3, [48, 50]",1.0,10
"12, [31, 35]",5.0,20
"5, [40, 45]",1.0,19
"4, [31, 32]",2.0,12
"4, [10, 13]",2.0,15
"4, [8, 10]",4.0,20
"79, [43, 49]",19.0,
"105, [42, 46]",22.0,
"19, [23, 27]",4.0,
"8, [22, 25]",2.0,
"3, [27, 29]",1.0,
"16, [4, 9]",4.0,
"12, [21, 26]",2.0,
"55, [1, 5]",2.0,
"5, [18, 19]",6.0,
"76, [26, 27]",1.0,
"20, [8, 11]",5.0,
"33, [46, 46]",3.0,
"70, [35, 38]",1.0,
"6, [45, 48]",4.0,
"4, [16, 18]",3.0,
"2, [12, 14]",2.0,
"38, [19, 22]",1.0,
"92, [9, 12]",1.0,
"14, [17, 21]",4.0,
"4, [23, 24]",2.0,
"12, [16, 19]",3.0,
"23, [29, 33]",8.0,
"4, [20, 23]",1.0,
"7, [7, 8]",4.0,
"16, [31, 35]",4.0,
"17, [32, 37]",6.0,
"2, [20, 23]",1.0,
"21, [31, 34]",8.0,
"2, [36, 39]",1.0,
"78, [35, 36]",1.0,
"10, [23, 27]",4.0,
"21, [44, 46]",17.0,
"86, [29, 33]",5.0,
"117, [4, 9]",7.0,
"2, [29, 29]",3.0,
"6, [47, 48]",3.0,
"30, [17, 21]",6.0,
"5, [8, 13]",2.0,
"113, [27, 30]",1.0,
"3, [9, 10]",2.0,
"28, [28, 30]",12.0,
"2, [37, 42]",1.0,
"3, [14, 17]",2.0,
"46, [50, 50]",10.0,
"2, [2, 2]",2.0,
"41, [4, 7]",6.0,
"131, [5, 5]",2.0,
"67, [22, 27]",4.0,
"3, [22, 26]",2.0,
"1, [10, 10]",2.0,
"11, [1, 4]",3.0,
"33, [6, 11]",7.0,
"16, [21, 26]",3.0,
"7, [6, 7]",6.0,
"4, [38, 41]",1.0,
"5, [46, 50]",2.0,
"4, [1, 5]",1.0,
"55, [5, 8]",7.0,
"1, [14, 16]",1.0,
"4, [8, 12]",1.0,
"6, [46, 47]",3.0,
"3, [17, 18]",4.0,
"14, [39, 45]",2.0,
"4, [14, 17]",1.0,
"7, [22, 25]",2.0,
"13, [33, 35]",5.0,
"5, [1, 3]",3.0,
"28, [17, 23]",5.0,
"3, [12, 15]",2.0,
"22, [33, 36]",2.0,
"4, [36, 40]",1.0,
"5, [47, 50]",2.0,
"112, [47, 49]",2.0,
"17, [30, 34]",6.0,
"8, [10, 13]",5.0,
"18, [38, 40]",6.0,
"53, [7, 9]",4.0,
"33, [42, 46]",8.0,
"1, [24, 26]",1.0,
"51, [30, 33]",8.0,
"7, [10, 13]",4.0,
"10, [9, 14]",3.0,
"44, [28, 31]",12.0,
"63, [7, 11]",6.0,
"103, [17, 23]",1.0,
"2, [16, 22]",1.0,
"2, [43, 44]",16.0,
"3, [35, 38]",1.0,
"5, [10, 11]",5.0,
"1, [49, 50]",1.0,
"2, [46, 48]",1.0,
"7, [21, 26]",3.0,
"3, [39, 44]",1.0,
"18, [24, 30]",4.0,
"1, [49, 49]",1.0,
"4, [47, 50]",2.0,
"19, [9, 12]",5.0,
"5, [8, 12]",1.0,
"23, [31, 37]",8.0,
"4, [21, 24]",2.0,
"51, [33, 44]",5.0,
"24, [22, 33]",2.0,
"15, [13, 24]",2.0,
"12, [36, 47]",1.0,
"125, [1, 12]",4.0,
