bidding_profile,contribution,demand
"5, [39, 44]",1.0,18
"45, [18, 19]",6.0,11
"8, [3, 7]",4.0,6
"6, [15, 20]",1.0,17
"3, [11, 13]",1.0,15
"12, [32, 32]",17.0,7
"48, [37, 43]",2.0,13
"10, [48, 50]",7.0,14
"1, [23, 26]",1.0,20
"2, [16, 19]",1.0,16
"25, [39, 41]",9.0,12
"4, [4, 9]",2.0,18
"99, [48, 48]",1.0,8
"97, [8, 12]",4.0,16
"154, [17, 18]",1.0,11
"4, [42, 45]",3.0,11
"43, [49, 50]",1.0,17
"12, [34, 37]",5.0,10
"21, [17, 23]",6.0,7
"3, [23, 25]",1.0,20
"7, [9, 12]",2.0,6
"65, [29, 31]",33.0,12
"15, [33, 35]",15.0,6
"2, [11, 14]",1.0,15
"3, [20, 22]",1.0,20
"18, [24, 26]",6.0,6
"20, [18, 20]",7.0,6
"33, [17, 23]",5.0,19
"1, [19, 19]",4.0,9
"24, [18, 22]",7.0,8
"95, [36, 36]",2.0,20
"3, [38, 40]",1.0,18
"1, [11, 13]",1.0,6
"152, [1, 6]",6.0,8
"3, [45, 48]",1.0,12
"7, [10, 12]",4.0,18
"145, [39, 41]",5.0,16
"141, [24, 27]",13.0,17
"4, [25, 27]",2.0,20
"15, [2, 3]",2.0,19
"4, [4, 7]",1.0,5
"6, [6, 12]",1.0,17
"2, [6, 9]",1.0,8
"13, [18, 21]",5.0,14
"14, [9, 14]",5.0,17
"3, [11, 16]",1.0,5
"1, [42, 44]",1.0,19
"2, [44, 46]",1.0,14
"1, [15, 18]",1.0,11
"3, [39, 40]",2.0,12
"10, [26, 30]",2.0,
"14, [2, 3]",7.0,
"3, [26, 28]",1.0,
"2, [13, 14]",3.0,
"9, [9, 12]",3.0,
"13, [35, 38]",4.0,
"1, [13, 16]",1.0,
"7, [4, 9]",2.0,
"4, [21, 25]",1.0,
"3, [44, 46]",2.0,
"125, [1, 2]",2.0,
"19, [33, 36]",6.0,
"6, [22, 27]",1.0,
"1, [4, 5]",1.0,
"111, [38, 39]",1.0,
"17, [1, 4]",9.0,
"42, [29, 30]",29.0,
"18, [17, 22]",7.0,
"7, [43, 48]",2.0,
"19, [40, 43]",8.0,
"2, [21, 26]",1.0,
"18, [17, 21]",7.0,
"8, [39, 41]",3.0,
"1, [13, 15]",1.0,
"42, [18, 21]",7.0,
"1, [46, 50]",1.0,
"5, [15, 20]",2.0,
"148, [1, 2]",8.0,
"35, [31, 34]",17.0,
"5, [49, 50]",5.0,
"19, [14, 16]",9.0,
"67, [7, 9]",1.0,
"6, [17, 22]",3.0,
"93, [18, 19]",7.0,
"7, [42, 45]",4.0,
"114, [47, 47]",1.0,
"7, [49, 50]",5.0,
"4, [43, 44]",4.0,
"5, [47, 48]",3.0,
"5, [1, 5]",2.0,
"2, [22, 25]",1.0,
"34, [41, 41]",4.0,
"3, [22, 24]",1.0,
"1, [7, 9]",1.0,
"3, [12, 14]",3.0,
"11, [32, 34]",5.0,
"9, [45, 48]",3.0,
"15, [41, 44]",5.0,
"142, [28, 32]",33.0,
"24, [47, 50]",8.0,
"5, [16, 20]",1.0,
"48, [30, 34]",29.0,
"32, [2, 8]",8.0,
"120, [23, 28]",1.0,
"1, [25, 29]",1.0,
"1, [5, 6]",1.0,
"19, [41, 45]",4.0,
"130, [49, 50]",2.0,
"78, [29, 34]",16.0,
"115, [47, 50]",7.0,
"55, [22, 22]",1.0,
"17, [2, 6]",8.0,
"63, [27, 27]",2.0,
"6, [1, 3]",6.0,
"59, [30, 33]",16.0,
"10, [17, 20]",8.0,
"113, [29, 35]",20.0,
"23, [34, 39]",4.0,
"123, [20, 21]",1.0,
"9, [45, 47]",3.0,
"18, [41, 44]",5.0,
"1, [27, 31]",1.0,
"15, [3, 7]",3.0,
"5, [36, 38]",4.0,
"52, [12, 14]",1.0,
"107, [30, 34]",16.0,
"6, [1, 4]",2.0,
"41, [31, 32]",17.0,
"162, [37, 41]",3.0,
"2, [11, 16]",1.0,
"18, [14, 19]",3.0,
"15, [37, 40]",4.0,
"41, [29, 35]",16.0,
"151, [37, 38]",2.0,
"6, [18, 21]",4.0,
"2, [45, 45]",2.0,
"6, [6, 11]",1.0,
"83, [24, 30]",11.0,
"4, [12, 16]",2.0,
"108, [42, 44]",3.0,
"92, [43, 48]",4.0,
"70, [25, 28]",2.0,
"39, [33, 36]",17.0,
"53, [48, 50]",1.0,
"8, [4, 7]",2.0,
"8, [9, 14]",2.0,
"43, [32, 38]",8.0,
"33, [41, 47]",5.0,
"15, [44, 47]",4.0,
"103, [40, 44]",7.0,
