bidding_profile,contribution,demand
"5, [34, 37]",2.0,12
"2, [34, 37]",2.0,10
"8, [43, 47]",2.0,16
"5, [10, 13]",3.0,15
"95, [41, 43]",1.0,17
"4, [48, 50]",2.0,16
"1, [14, 14]",3.0,7
"1, [28, 29]",2.0,9
"12, [31, 33]",4.0,8
"19, [2, 6]",4.0,15
"3, [43, 45]",1.0,12
"9, [14, 18]",4.0,5
"11, [42, 44]",4.0,14
"4, [40, 43]",1.0,12
"9, [39, 43]",2.0,17
"5, [10, 15]",1.0,10
"3, [1, 2]",4.0,9
"6, [17, 22]",1.0,8
"124, [45, 45]",9.0,7
"10, [14, 17]",3.0,12
"19, [29, 34]",4.0,6
"87, [8, 10]",11.0,17
"36, [25, 30]",6.0,14
"8, [1, 4]",3.0,12
"14, [26, 29]",4.0,9
"4, [48, 50]",2.0,5
"2, [29, 31]",1.0,19
"17, [14, 16]",6.0,8
"37, [15, 21]",8.0,14
"1, [34, 37]",1.0,8
"4, [28, 30]",4.0,12
"95, [41, 41]",1.0,6
"110, [2, 4]",4.0,19
"91, [24, 27]",25.0,17
"96, [30, 33]",3.0,14
"4, [29, 32]",1.0,19
"8, [10, 11]",7.0,19
"1, [43, 45]",1.0,11
"64, [23, 26]",18.0,12
"7, [32, 35]",2.0,9
"2, [18, 20]",1.0,9
"36, [23, 26]",18.0,14
"132, [44, 48]",3.0,13
"3, [21, 21]",4.0,18
"1, [4, 6]",1.0,19
"3, [14, 15]",3.0,16
"114, [14, 18]",8.0,14
"35, [12, 16]",8.0,5
"27, [50, 50]",16.0,6
"3, [37, 40]",1.0,17
"2, [33, 35]",2.0,
"1, [40, 41]",2.0,
"4, [9, 9]",4.0,
"14, [46, 50]",7.0,
"49, [35, 40]",1.0,
"41, [24, 28]",15.0,
"7, [30, 32]",4.0,
"7, [1, 4]",4.0,
"11, [13, 15]",5.0,
"14, [13, 14]",8.0,
"12, [26, 28]",10.0,
"85, [26, 28]",10.0,
"5, [34, 36]",2.0,
"2, [41, 44]",2.0,
"3, [33, 34]",2.0,
"101, [1, 5]",4.0,
"12, [37, 42]",2.0,
"53, [7, 8]",13.0,
"5, [2, 2]",5.0,
"124, [49, 50]",1.0,
"3, [25, 25]",12.0,
"23, [26, 30]",12.0,
"60, [8, 10]",3.0,
"5, [4, 8]",2.0,
"13, [15, 17]",7.0,
"67, [35, 38]",2.0,
"65, [14, 19]",3.0,
"56, [24, 28]",21.0,
"91, [22, 24]",35.0,
"3, [47, 50]",2.0,
"12, [14, 17]",2.0,
"2, [28, 29]",1.0,
"13, [14, 20]",4.0,
"6, [39, 44]",1.0,
"4, [3, 6]",3.0,
"59, [18, 20]",1.0,
"79, [23, 28]",3.0,
"38, [10, 14]",9.0,
"13, [43, 47]",1.0,
"17, [5, 5]",1.0,
"6, [5, 10]",1.0,
"3, [32, 34]",1.0,
"4, [18, 23]",1.0,
"23, [9, 12]",9.0,
"5, [19, 24]",1.0,
"10, [2, 5]",5.0,
"4, [38, 39]",3.0,
"5, [28, 32]",2.0,
"10, [42, 47]",5.0,
"72, [23, 24]",27.0,
"11, [27, 31]",4.0,
"2, [26, 26]",5.0,
"6, [29, 32]",2.0,
"2, [14, 15]",2.0,
"22, [23, 28]",6.0,
"12, [2, 5]",4.0,
"27, [24, 25]",10.0,
"5, [9, 12]",4.0,
"141, [38, 40]",1.0,
"24, [6, 10]",13.0,
"2, [49, 50]",1.0,
"88, [18, 18]",1.0,
"20, [31, 35]",4.0,
"1, [34, 36]",1.0,
"42, [29, 35]",3.0,
"1, [6, 7]",1.0,
"39, [45, 49]",10.0,
"3, [43, 48]",1.0,
"8, [1, 4]",4.0,
"8, [1, 2]",5.0,
"4, [40, 45]",1.0,
"2, [39, 42]",2.0,
"8, [5, 7]",3.0,
"8, [16, 19]",3.0,
"8, [32, 35]",2.0,
"1, [29, 29]",3.0,
"63, [40, 40]",2.0,
"3, [43, 45]",1.0,
"2, [28, 29]",1.0,
"10, [11, 13]",5.0,
"17, [45, 50]",6.0,
"3, [11, 11]",9.0,
"1, [47, 48]",2.0,
"14, [1, 4]",4.0,
"17, [44, 48]",4.0,
"44, [1, 4]",5.0,
"23, [8, 11]",11.0,
"8, [37, 39]",3.0,
"33, [27, 30]",11.0,
"25, [24, 29]",5.0,
"1, [40, 40]",1.0,
"10, [36, 39]",8.0,
"26, [36, 38]",10.0,
"4, [17, 20]",1.0,
"25, [24, 28]",9.0,
"1, [1, 2]",2.0,
"21, [31, 37]",3.0,
"48, [24, 27]",14.0,
"25, [12, 16]",9.0,
"4, [39, 44]",2.0,
"17, [37, 48]",2.0,
"120, [24, 35]",12.0,
"54, [1, 12]",5.0,
"46, [9, 20]",4.0,
"38, [20, 31]",4.0,
