bidding_profile,contribution,demand
"1, [36, 38]",1.0,11
"8, [37, 39]",3.0,19
"54, [31, 36]",7.0,12
"1, [27, 27]",3.0,9
"34, [4, 8]",3.0,6
"3, [23, 26]",1.0,9
"18, [19, 23]",10.0,16
"3, [28, 30]",3.0,11
"11, [25, 29]",5.0,12
"69, [32, 37]",1.0,5
"5, [17, 21]",2.0,16
"72, [30, 33]",19.0,8
"3, [47, 50]",2.0,18
"18, [26, 28]",6.0,14
"7, [7, 10]",4.0,6
"89, [43, 45]",1.0,6
"90, [33, 37]",5.0,15
"47, [24, 30]",1.0,20
"36, [18, 21]",11.0,6
"4, [47, 50]",3.0,6
"64, [1, 4]",3.0,15
"25, [26, 30]",5.0,15
"9, [8, 10]",1.0,18
"3, [4, 6]",1.0,6
"3, [8, 8]",4.0,8
"5, [3, 4]",4.0,12
"65, [9, 14]",3.0,9
"2, [15, 15]",2.0,11
"4, [46, 49]",1.0,14
"71, [32, 33]",1.0,19
"1, [13, 14]",1.0,9
"7, [1, 4]",5.0,19
"2, [12, 14]",1.0,17
"91, [21, 22]",4.0,14
"2, [40, 42]",1.0,5
"13, [20, 24]",5.0,7
"6, [2, 7]",1.0,17
"8, [18, 21]",6.0,10
"3, [27, 30]",1.0,16
"11, [1, 7]",3.0,16
"11, [32, 34]",4.0,11
"2, [24, 26]",1.0,16
"11, [9, 14]",3.0,9
"15, [26, 28]",6.0,5
"4, [10, 13]",2.0,5
"3, [28, 30]",1.0,11
"68, [28, 31]",1.0,14
"4, [10, 11]",3.0,6
"1, [38, 41]",2.0,6
"30, [38, 43]",12.0,12
"6, [4, 6]",3.0,
"7, [13, 16]",2.0,
"6, [7, 9]",3.0,
"6, [45, 46]",1.0,
"18, [15, 19]",4.0,
"5, [1, 3]",4.0,
"5, [12, 16]",1.0,
"20, [13, 17]",4.0,
"3, [33, 37]",1.0,
"4, [23, 28]",1.0,
"67, [14, 15]",4.0,
"2, [49, 50]",1.0,
"4, [5, 6]",3.0,
"73, [13, 14]",1.0,
"70, [16, 20]",1.0,
"5, [48, 50]",2.0,
"2, [41, 43]",1.0,
"2, [45, 50]",1.0,
"59, [6, 10]",4.0,
"82, [6, 9]",3.0,
"2, [33, 34]",3.0,
"3, [28, 31]",1.0,
"1, [11, 15]",1.0,
"45, [11, 17]",1.0,
"4, [25, 26]",5.0,
"6, [13, 18]",2.0,
"10, [19, 22]",3.0,
"3, [16, 18]",1.0,
"1, [45, 47]",1.0,
"58, [15, 19]",3.0,
"1, [40, 42]",1.0,
"39, [44, 47]",1.0,
"4, [49, 50]",3.0,
"8, [16, 21]",3.0,
"20, [37, 39]",12.0,
"2, [16, 16]",2.0,
"77, [6, 9]",2.0,
"73, [8, 13]",2.0,
"5, [7, 11]",2.0,
"12, [6, 9]",4.0,
"1, [2, 5]",1.0,
"11, [8, 11]",3.0,
"20, [3, 9]",3.0,
"45, [49, 50]",2.0,
"6, [13, 15]",3.0,
"80, [46, 48]",1.0,
"2, [42, 44]",1.0,
"1, [40, 42]",1.0,
"2, [49, 50]",2.0,
"2, [35, 39]",1.0,
"4, [46, 49]",1.0,
"1, [23, 25]",1.0,
"6, [48, 50]",3.0,
"4, [17, 19]",2.0,
"6, [1, 2]",4.0,
"62, [22, 24]",3.0,
"1, [17, 18]",1.0,
"2, [47, 50]",2.0,
"7, [38, 39]",7.0,
"4, [41, 44]",1.0,
"12, [7, 10]",3.0,
"13, [1, 5]",3.0,
"7, [34, 37]",2.0,
"5, [5, 8]",4.0,
"1, [9, 10]",1.0,
"22, [20, 24]",5.0,
"72, [40, 40]",1.0,
"3, [47, 50]",2.0,
"2, [33, 35]",2.0,
"5, [5, 7]",2.0,
"15, [19, 20]",11.0,
"1, [45, 47]",1.0,
"4, [36, 39]",1.0,
"11, [22, 24]",4.0,
"5, [13, 17]",3.0,
"27, [12, 16]",1.0,
"2, [11, 13]",1.0,
"15, [16, 21]",3.0,
"78, [34, 39]",1.0,
"70, [16, 20]",3.0,
"15, [4, 7]",4.0,
"3, [1, 3]",1.0,
"5, [32, 33]",5.0,
"4, [40, 43]",1.0,
"13, [2, 5]",4.0,
"10, [24, 25]",1.0,
"11, [33, 35]",4.0,
"12, [1, 6]",5.0,
"1, [25, 27]",1.0,
"15, [7, 11]",3.0,
"15, [29, 34]",1.0,
"4, [23, 28]",1.0,
"7, [19, 22]",2.0,
"10, [45, 45]",1.0,
"9, [16, 21]",2.0,
"2, [43, 45]",1.0,
"3, [21, 23]",2.0,
"11, [9, 13]",3.0,
"3, [41, 44]",1.0,
"8, [20, 24]",5.0,
"4, [35, 46]",1.0,
"6, [5, 16]",1.0,
"17, [10, 21]",2.0,
"66, [39, 50]",7.0,
"48, [39, 50]",8.0,
"38, [1, 12]",3.0,
"7, [6, 17]",1.0,
