bidding_profile,contribution,demand
"3, [4, 6]",2.0,15
"24, [19, 23]",11.0,5
"2, [2, 2]",5.0,19
"16, [19, 21]",8.0,5
"4, [31, 36]",1.0,18
"10, [39, 40]",5.0,12
"12, [34, 37]",4.0,18
"14, [46, 49]",7.0,11
"49, [10, 13]",3.0,6
"1, [22, 22]",1.0,14
"4, [34, 35]",2.0,17
"19, [29, 32]",9.0,5
"3, [4, 6]",1.0,19
"5, [14, 18]",1.0,8
"25, [17, 21]",2.0,8
"21, [33, 35]",1.0,15
"13, [50, 50]",13.0,14
"25, [13, 17]",6.0,14
"40, [5, 9]",1.0,19
"3, [16, 19]",2.0,17
"3, [31, 32]",3.0,5
"8, [28, 29]",8.0,7
"18, [3, 6]",8.0,5
"30, [2, 5]",9.0,20
"9, [25, 26]",6.0,20
"2, [38, 41]",2.0,17
"12, [1, 3]",5.0,20
"18, [29, 33]",8.0,10
"1, [38, 41]",1.0,8
"14, [12, 18]",5.0,19
"11, [36, 39]",4.0,12
"2, [32, 35]",2.0,13
"6, [40, 43]",2.0,13
"34, [39, 40]",3.0,10
"1, [32, 32]",1.0,6
"4, [1, 3]",2.0,11
"1, [47, 50]",1.0,19
"17, [27, 30]",8.0,5
"18, [18, 22]",4.0,11
"1, [22, 24]",1.0,14
"3, [45, 47]",1.0,14
"11, [48, 50]",4.0,13
"46, [42, 47]",4.0,9
"11, [6, 7]",6.0,12
"18, [1, 2]",9.0,10
"3, [42, 47]",1.0,11
"2, [15, 18]",1.0,18
"3, [20, 22]",2.0,11
"9, [12, 15]",7.0,6
"2, [29, 29]",3.0,17
"12, [28, 30]",5.0,
"43, [36, 37]",2.0,
"24, [23, 23]",1.0,
"11, [32, 35]",4.0,
"4, [49, 50]",5.0,
"1, [37, 39]",1.0,
"2, [33, 33]",4.0,
"14, [12, 12]",1.0,
"23, [14, 18]",4.0,
"8, [44, 47]",3.0,
"8, [40, 42]",3.0,
"27, [1, 1]",9.0,
"19, [48, 49]",3.0,
"21, [5, 9]",6.0,
"23, [34, 37]",6.0,
"53, [40, 44]",3.0,
"2, [17, 19]",1.0,
"3, [20, 23]",1.0,
"29, [48, 49]",4.0,
"34, [18, 23]",6.0,
"5, [41, 43]",2.0,
"14, [29, 31]",8.0,
"43, [1, 5]",10.0,
"42, [7, 11]",7.0,
"9, [18, 19]",5.0,
"9, [42, 46]",3.0,
"2, [10, 11]",1.0,
"1, [26, 27]",1.0,
"2, [40, 40]",4.0,
"5, [18, 21]",2.0,
"17, [22, 27]",3.0,
"5, [31, 34]",3.0,
"34, [24, 27]",3.0,
"9, [21, 23]",3.0,
"5, [20, 24]",1.0,
"2, [44, 44]",2.0,
"5, [41, 43]",3.0,
"11, [33, 37]",5.0,
"17, [4, 8]",7.0,
"31, [16, 19]",1.0,
"11, [41, 44]",3.0,
"2, [24, 24]",4.0,
"6, [36, 38]",5.0,
"1, [26, 28]",1.0,
"23, [8, 9]",7.0,
"17, [26, 27]",1.0,
"15, [35, 37]",7.0,
"32, [6, 12]",5.0,
"4, [33, 37]",2.0,
"7, [10, 13]",4.0,
"6, [29, 29]",6.0,
"7, [10, 14]",2.0,
"8, [7, 10]",5.0,
"7, [31, 35]",2.0,
"10, [43, 45]",4.0,
"5, [27, 28]",9.0,
"23, [7, 11]",3.0,
"11, [40, 43]",3.0,
"5, [35, 38]",2.0,
"16, [29, 32]",4.0,
"4, [14, 16]",4.0,
"26, [12, 17]",7.0,
"5, [3, 6]",3.0,
"10, [28, 29]",5.0,
"10, [1, 4]",4.0,
"3, [27, 30]",2.0,
"2, [32, 33]",1.0,
"8, [31, 34]",3.0,
"5, [26, 29]",2.0,
"13, [11, 14]",6.0,
"17, [47, 50]",7.0,
"6, [6, 12]",1.0,
"9, [43, 47]",2.0,
"12, [4, 6]",9.0,
"3, [42, 44]",3.0,
"5, [31, 32]",3.0,
"5, [25, 27]",2.0,
"1, [41, 43]",1.0,
"29, [1, 6]",8.0,
"4, [5, 5]",4.0,
"43, [43, 44]",2.0,
"4, [10, 13]",1.0,
"28, [3, 5]",4.0,
"3, [38, 42]",1.0,
"19, [12, 16]",5.0,
"42, [23, 24]",4.0,
"12, [28, 30]",7.0,
"8, [26, 30]",2.0,
"15, [13, 17]",4.0,
"8, [25, 31]",5.0,
"14, [11, 13]",6.0,
"7, [4, 6]",6.0,
"10, [34, 35]",5.0,
"7, [13, 16]",4.0,
"6, [50, 50]",8.0,
"9, [4, 6]",3.0,
"6, [5, 6]",6.0,
"6, [27, 29]",6.0,
"6, [21, 25]",3.0,
"20, [25, 26]",10.0,
"24, [34, 45]",3.0,
"15, [22, 33]",2.0,
"2, [33, 44]",2.0,
"18, [39, 50]",2.0,
"26, [30, 41]",3.0,
