bidding_profile,contribution,demand
"5, [38, 44]",2.0,11
"2, [49, 49]",6.0,15
"8, [21, 26]",3.0,14
"30, [2, 5]",1.0,13
"10, [19, 23]",4.0,10
"28, [38, 43]",2.0,10
"46, [46, 50]",4.0,18
"17, [40, 43]",6.0,11
"13, [7, 11]",5.0,7
"4, [1, 3]",2.0,19
"8, [47, 48]",6.0,20
"54, [31, 33]",5.0,15
"1, [7, 11]",1.0,11
"5, [6, 9]",4.0,13
"7, [18, 21]",3.0,12
"38, [27, 33]",11.0,20
"2, [17, 20]",2.0,14
"33, [26, 29]",21.0,14
"34, [43, 45]",14.0,11
"6, [15, 18]",4.0,14
"6, [48, 49]",6.0,7
"9, [27, 30]",4.0,19
"3, [5, 7]",2.0,20
"5, [38, 39]",3.0,9
"27, [24, 28]",13.0,6
"11, [43, 44]",10.0,10
"19, [39, 42]",7.0,17
"6, [1, 4]",5.0,15
"9, [7, 10]",6.0,9
"3, [1, 5]",1.0,17
"10, [42, 42]",12.0,17
"29, [29, 32]",17.0,14
"103, [16, 20]",8.0,16
"9, [12, 14]",4.0,5
"13, [45, 49]",3.0,6
"3, [3, 3]",3.0,9
"47, [32, 38]",10.0,19
"6, [19, 22]",4.0,8
"107, [14, 20]",3.0,16
"39, [27, 30]",18.0,14
"6, [11, 14]",2.0,17
"3, [36, 40]",2.0,19
"4, [11, 12]",2.0,20
"2, [12, 14]",2.0,15
"30, [12, 14]",3.0,6
"26, [1, 7]",4.0,6
"9, [1, 7]",3.0,5
"12, [40, 42]",5.0,14
"65, [13, 17]",2.0,5
"4, [6, 9]",1.0,10
"1, [22, 22]",2.0,
"14, [1, 6]",5.0,
"10, [15, 19]",2.0,
"2, [38, 41]",1.0,
"3, [24, 30]",26.0,
"84, [41, 45]",5.0,
"4, [10, 13]",2.0,
"32, [28, 32]",16.0,
"34, [17, 21]",9.0,
"53, [46, 46]",3.0,
"17, [20, 25]",2.0,
"16, [17, 20]",11.0,
"4, [1, 1]",2.0,
"20, [14, 18]",4.0,
"44, [50, 50]",2.0,
"76, [32, 34]",12.0,
"9, [3, 6]",5.0,
"46, [41, 45]",10.0,
"6, [3, 5]",3.0,
"99, [9, 14]",1.0,
"2, [38, 39]",1.0,
"23, [9, 14]",4.0,
"9, [1, 4]",4.0,
"37, [28, 31]",20.0,
"1, [1, 4]",1.0,
"3, [1, 1]",4.0,
"12, [16, 18]",9.0,
"2, [1, 1]",3.0,
"79, [2, 8]",3.0,
"16, [7, 10]",5.0,
"8, [48, 50]",6.0,
"21, [12, 15]",1.0,
"81, [32, 36]",7.0,
"51, [38, 38]",1.0,
"1, [3, 7]",1.0,
"31, [24, 26]",16.0,
"5, [41, 45]",1.0,
"12, [20, 22]",5.0,
"2, [16, 19]",1.0,
"1, [7, 7]",2.0,
"3, [21, 23]",1.0,
"4, [2, 6]",1.0,
"2, [1, 3]",1.0,
"13, [43, 45]",12.0,
"12, [35, 38]",3.0,
"10, [31, 33]",9.0,
"20, [1, 4]",5.0,
"9, [14, 18]",3.0,
"19, [31, 32]",12.0,
"88, [30, 35]",15.0,
"8, [11, 14]",3.0,
"25, [24, 26]",10.0,
"7, [41, 43]",5.0,
"26, [39, 40]",3.0,
"105, [3, 3]",3.0,
"24, [9, 12]",3.0,
"6, [38, 43]",2.0,
"7, [31, 34]",4.0,
"8, [46, 50]",4.0,
"30, [40, 43]",9.0,
"10, [46, 47]",5.0,
"22, [7, 11]",5.0,
"20, [33, 36]",7.0,
"28, [1, 6]",5.0,
"8, [14, 17]",3.0,
"7, [6, 8]",3.0,
"112, [25, 29]",23.0,
"4, [1, 5]",2.0,
"35, [41, 46]",9.0,
"1, [39, 39]",5.0,
"7, [45, 49]",2.0,
"15, [1, 4]",4.0,
"11, [3, 8]",2.0,
"2, [21, 23]",4.0,
"4, [44, 48]",1.0,
"5, [15, 20]",1.0,
"6, [8, 10]",3.0,
"2, [12, 13]",2.0,
"63, [42, 43]",12.0,
"22, [19, 23]",5.0,
"29, [24, 26]",16.0,
"6, [24, 24]",9.0,
"11, [25, 26]",16.0,
"71, [38, 38]",2.0,
"7, [48, 50]",5.0,
"24, [30, 32]",10.0,
"11, [40, 45]",2.0,
"26, [47, 50]",7.0,
"14, [47, 50]",4.0,
"14, [36, 42]",5.0,
"84, [10, 12]",5.0,
"65, [23, 27]",24.0,
"2, [48, 50]",2.0,
"20, [43, 46]",11.0,
"2, [40, 45]",1.0,
"35, [26, 29]",18.0,
"2, [11, 11]",8.0,
"15, [1, 5]",3.0,
"91, [45, 49]",3.0,
"21, [21, 27]",6.0,
"20, [35, 46]",2.0,
"46, [11, 22]",4.0,
"25, [39, 50]",4.0,
"21, [15, 26]",2.0,
