bidding_profile,contribution,demand
"4, [34, 37]",1.0,18
"8, [46, 49]",3.0,5
"23, [16, 21]",4.0,5
"2, [37, 39]",1.0,10
"10, [40, 42]",4.0,16
"2, [24, 24]",2.0,7
"5, [4, 9]",1.0,17
"6, [47, 49]",1.0,13
"10, [41, 44]",7.0,9
"2, [1, 4]",1.0,19
"4, [5, 8]",1.0,19
"120, [11, 14]",1.0,9
"8, [24, 26]",4.0,20
"45, [11, 12]",1.0,10
"5, [32, 38]",1.0,7
"14, [18, 24]",5.0,16
"4, [1, 6]",1.0,8
"29, [33, 33]",2.0,9
"30, [41, 46]",7.0,15
"4, [7, 10]",2.0,16
"5, [25, 29]",2.0,17
"1, [25, 27]",1.0,13
"32, [37, 39]",15.0,19
"20, [37, 38]",10.0,7
"1, [43, 43]",3.0,11
"2, [7, 8]",1.0,14
"2, [6, 9]",1.0,19
"26, [40, 44]",7.0,10
"2, [47, 50]",1.0,20
"8, [45, 48]",2.0,17
"15, [42, 47]",5.0,8
"9, [34, 37]",4.0,19
"111, [36, 41]",26.0,5
"3, [32, 34]",1.0,5
"5, [50, 50]",14.0,20
"150, [44, 50]",2.0,18
"6, [1, 4]",4.0,15
"1, [6, 9]",1.0,7
"11, [43, 47]",3.0,11
"2, [6, 9]",1.0,9
"10, [7, 11]",2.0,10
"169, [1, 6]",4.0,8
"2, [30, 31]",3.0,20
"12, [39, 42]",8.0,11
"57, [21, 22]",3.0,5
"5, [44, 48]",1.0,7
"4, [9, 13]",1.0,5
"2, [12, 15]",1.0,12
"12, [45, 50]",2.0,14
"3, [48, 50]",3.0,16
"19, [29, 32]",5.0,
"168, [39, 40]",2.0,
"35, [37, 42]",9.0,
"47, [35, 38]",27.0,
"2, [47, 50]",2.0,
"10, [24, 25]",7.0,
"6, [1, 6]",1.0,
"16, [19, 19]",5.0,
"3, [22, 25]",1.0,
"134, [1, 7]",2.0,
"31, [1, 4]",4.0,
"2, [1, 2]",1.0,
"24, [42, 48]",7.0,
"4, [6, 10]",1.0,
"13, [27, 30]",6.0,
"191, [2, 3]",3.0,
"16, [21, 23]",8.0,
"5, [12, 17]",1.0,
"13, [44, 49]",3.0,
"7, [46, 49]",2.0,
"2, [4, 6]",1.0,
"1, [5, 6]",1.0,
"3, [27, 28]",4.0,
"12, [23, 25]",7.0,
"76, [47, 50]",3.0,
"1, [46, 49]",1.0,
"17, [30, 33]",5.0,
"19, [10, 16]",5.0,
"5, [24, 27]",2.0,
"4, [49, 50]",3.0,
"6, [8, 13]",2.0,
"17, [32, 36]",4.0,
"1, [15, 16]",1.0,
"9, [14, 17]",3.0,
"4, [1, 1]",4.0,
"162, [16, 20]",2.0,
"5, [43, 47]",1.0,
"214, [31, 34]",1.0,
"8, [25, 29]",2.0,
"174, [14, 19]",3.0,
"254, [17, 19]",5.0,
"7, [18, 22]",4.0,
"33, [13, 14]",7.0,
"4, [4, 7]",1.0,
"3, [11, 13]",1.0,
"8, [15, 21]",2.0,
"228, [7, 10]",2.0,
"231, [38, 41]",14.0,
"35, [28, 33]",6.0,
"3, [49, 50]",3.0,
"68, [26, 30]",16.0,
"15, [45, 49]",3.0,
"8, [3, 7]",1.0,
"32, [36, 39]",15.0,
"17, [37, 37]",1.0,
"1, [11, 14]",1.0,
"3, [44, 46]",1.0,
"166, [13, 14]",8.0,
"3, [15, 18]",1.0,
"61, [16, 18]",4.0,
"3, [1, 4]",2.0,
"4, [16, 17]",5.0,
"156, [27, 33]",1.0,
"6, [19, 24]",3.0,
"47, [17, 17]",3.0,
"55, [36, 42]",21.0,
"7, [42, 46]",3.0,
"13, [44, 49]",3.0,
"2, [5, 8]",1.0,
"203, [20, 23]",2.0,
"16, [20, 22]",6.0,
"3, [45, 48]",1.0,
"2, [1, 3]",2.0,
"2, [12, 14]",1.0,
"16, [33, 37]",4.0,
"178, [42, 45]",6.0,
"2, [5, 8]",1.0,
"17, [39, 42]",5.0,
"175, [32, 38]",3.0,
"193, [47, 50]",1.0,
"1, [14, 14]",2.0,
"4, [22, 24]",2.0,
"12, [24, 25]",7.0,
"32, [10, 15]",6.0,
"2, [8, 12]",1.0,
"6, [1, 4]",2.0,
"3, [30, 36]",1.0,
"1, [12, 14]",1.0,
"3, [6, 11]",1.0,
"20, [36, 38]",18.0,
"178, [11, 11]",1.0,
"5, [13, 14]",6.0,
"20, [14, 20]",3.0,
"32, [28, 33]",6.0,
"3, [1, 2]",3.0,
"4, [16, 17]",5.0,
"136, [30, 34]",2.0,
"94, [47, 47]",1.0,
"17, [36, 41]",19.0,
"11, [17, 20]",3.0,
"75, [1, 12]",3.0,
"5, [1, 12]",1.0,
"28, [1, 12]",4.0,
"17, [25, 36]",3.0,
"19, [1, 12]",2.0,
"275, [36, 47]",27.0,
"20, [1, 12]",4.0,
"23, [1, 12]",4.0,
