bidding_profile,contribution,demand
"4, [43, 47]",1.0,15
"16, [13, 15]",6.0,9
"85, [11, 12]",1.0,9
"18, [44, 46]",16.0,11
"9, [26, 29]",6.0,17
"67, [1, 5]",15.0,10
"38, [45, 50]",14.0,11
"1, [32, 34]",1.0,14
"8, [39, 42]",2.0,8
"2, [20, 22]",1.0,14
"4, [43, 44]",2.0,16
"1, [19, 21]",1.0,20
"45, [20, 21]",1.0,13
"49, [42, 46]",2.0,15
"20, [17, 21]",5.0,7
"6, [13, 16]",2.0,9
"1, [9, 12]",1.0,15
"3, [30, 32]",3.0,6
"27, [29, 32]",10.0,18
"11, [34, 35]",7.0,19
"66, [40, 43]",1.0,18
"15, [20, 24]",4.0,19
"31, [12, 17]",6.0,15
"3, [2, 7]",13.0,9
"17, [19, 22]",5.0,9
"79, [45, 50]",15.0,14
"14, [14, 16]",5.0,6
"37, [1, 6]",12.0,17
"5, [26, 29]",2.0,7
"5, [3, 5]",3.0,17
"3, [43, 49]",1.0,17
"2, [32, 38]",1.0,18
"4, [25, 28]",1.0,8
"3, [18, 22]",2.0,10
"3, [8, 10]",3.0,12
"2, [38, 40]",1.0,5
"44, [35, 38]",5.0,13
"25, [23, 28]",6.0,13
"10, [15, 21]",2.0,10
"4, [42, 46]",1.0,8
"2, [47, 50]",1.0,9
"52, [1, 5]",12.0,7
"12, [4, 6]",5.0,9
"7, [8, 12]",3.0,14
"1, [8, 9]",2.0,5
"1, [8, 8]",4.0,11
"6, [16, 19]",4.0,7
"36, [3, 6]",11.0,20
"71, [20, 21]",3.0,7
"2, [7, 8]",1.0,12
"13, [36, 41]",3.0,
"9, [14, 20]",2.0,
"8, [39, 45]",2.0,
"7, [42, 45]",2.0,
"5, [5, 7]",3.0,
"1, [11, 15]",1.0,
"7, [20, 23]",3.0,
"72, [41, 43]",2.0,
"15, [5, 8]",3.0,
"2, [15, 18]",5.0,
"6, [12, 16]",3.0,
"8, [37, 42]",2.0,
"7, [46, 50]",3.0,
"7, [2, 4]",7.0,
"44, [12, 13]",1.0,
"20, [13, 17]",6.0,
"5, [30, 33]",2.0,
"3, [16, 19]",1.0,
"16, [29, 31]",6.0,
"5, [14, 18]",1.0,
"2, [13, 16]",2.0,
"8, [30, 35]",3.0,
"13, [5, 7]",6.0,
"22, [26, 31]",4.0,
"4, [26, 32]",1.0,
"5, [16, 16]",5.0,
"1, [11, 13]",1.0,
"2, [41, 43]",2.0,
"7, [12, 15]",6.0,
"1, [10, 11]",2.0,
"8, [32, 36]",2.0,
"16, [9, 14]",3.0,
"3, [18, 21]",1.0,
"6, [37, 41]",3.0,
"1, [40, 40]",2.0,
"16, [13, 16]",6.0,
"6, [13, 19]",6.0,
"14, [8, 11]",4.0,
"2, [7, 9]",1.0,
"2, [40, 42]",1.0,
"2, [37, 40]",2.0,
"10, [9, 13]",2.0,
"13, [47, 50]",4.0,
"63, [25, 28]",1.0,
"34, [33, 37]",2.0,
"3, [10, 14]",1.0,
"1, [41, 42]",1.0,
"5, [17, 18]",5.0,
"45, [32, 36]",2.0,
"6, [48, 50]",3.0,
"2, [11, 13]",1.0,
"12, [36, 39]",5.0,
"80, [8, 11]",2.0,
"90, [40, 45]",1.0,
"58, [13, 14]",1.0,
"4, [26, 29]",1.0,
"10, [30, 32]",7.0,
"31, [15, 19]",1.0,
"2, [32, 33]",2.0,
"60, [18, 18]",1.0,
"2, [7, 12]",1.0,
"5, [10, 12]",3.0,
"7, [40, 44]",2.0,
"4, [33, 36]",1.0,
"5, [17, 18]",3.0,
"35, [4, 9]",7.0,
"2, [8, 10]",1.0,
"34, [12, 16]",4.0,
"12, [8, 11]",3.0,
"30, [48, 48]",3.0,
"9, [38, 43]",2.0,
"4, [25, 28]",1.0,
"17, [17, 22]",5.0,
"8, [23, 27]",3.0,
"7, [8, 10]",3.0,
"3, [31, 32]",2.0,
"16, [1, 2]",12.0,
"28, [17, 18]",1.0,
"12, [37, 42]",2.0,
"6, [9, 11]",3.0,
"10, [35, 37]",4.0,
"61, [40, 44]",1.0,
"7, [47, 50]",3.0,
"7, [41, 44]",2.0,
"2, [42, 44]",1.0,
"11, [9, 13]",3.0,
"21, [22, 25]",8.0,
"9, [26, 31]",3.0,
"33, [2, 7]",14.0,
"2, [11, 14]",1.0,
"5, [17, 19]",2.0,
"39, [28, 31]",11.0,
"1, [50, 50]",1.0,
"58, [46, 49]",6.0,
"2, [42, 43]",2.0,
"1, [6, 8]",1.0,
"11, [11, 16]",1.0,
"9, [13, 17]",2.0,
"30, [29, 32]",9.0,
"3, [32, 35]",1.0,
