bidding_profile,contribution,demand
"4, [12, 15]",2.0,9
"6, [21, 23]",3.0,15
"17, [29, 33]",8.0,17
"38, [29, 34]",9.0,14
"3, [16, 19]",1.0,7
"2, [45, 47]",1.0,7
"9, [33, 35]",4.0,12
"102, [10, 12]",1.0,18
"3, [46, 49]",1.0,7
"1, [41, 45]",1.0,9
"49, [44, 48]",1.0,13
"10, [1, 4]",3.0,15
"162, [12, 17]",3.0,12
"4, [36, 40]",1.0,6
"3, [37, 39]",1.0,5
"4, [16, 20]",2.0,19
"3, [31, 33]",3.0,8
"5, [11, 15]",1.0,17
"8, [24, 27]",2.0,15
"3, [45, 48]",1.0,7
"66, [33, 38]",6.0,18
"1, [3, 7]",1.0,8
"20, [30, 34]",6.0,13
"208, [5, 6]",1.0,10
"4, [33, 36]",2.0,6
"3, [38, 41]",1.0,15
"40, [9, 12]",14.0,6
"5, [23, 27]",3.0,14
"217, [22, 26]",2.0,11
"8, [15, 20]",2.0,18
"35, [8, 12]",16.0,10
"2, [45, 48]",1.0,11
"11, [28, 31]",8.0,9
"15, [9, 13]",3.0,20
"46, [1, 1]",4.0,19
"158, [1, 4]",2.0,12
"3, [45, 50]",1.0,6
"2, [37, 43]",1.0,9
"28, [9, 11]",13.0,16
"141, [10, 14]",9.0,16
"5, [32, 32]",6.0,13
"3, [22, 24]",3.0,10
"52, [12, 14]",2.0,17
"21, [10, 12]",12.0,19
"120, [20, 22]",1.0,11
"4, [3, 7]",1.0,16
"76, [4, 8]",1.0,12
"2, [46, 50]",1.0,15
"4, [42, 48]",1.0,20
"3, [48, 50]",1.0,17
"4, [28, 30]",3.0,
"5, [24, 26]",3.0,
"12, [12, 15]",5.0,
"4, [23, 27]",1.0,
"1, [6, 8]",1.0,
"7, [42, 47]",1.0,
"1, [34, 35]",2.0,
"1, [46, 49]",1.0,
"1, [48, 50]",1.0,
"4, [49, 50]",3.0,
"83, [21, 27]",1.0,
"6, [24, 29]",2.0,
"4, [49, 50]",6.0,
"75, [42, 43]",1.0,
"2, [3, 8]",1.0,
"1, [46, 46]",1.0,
"4, [17, 19]",2.0,
"8, [34, 37]",2.0,
"4, [1, 3]",4.0,
"10, [43, 48]",2.0,
"10, [1, 3]",4.0,
"3, [15, 19]",2.0,
"24, [31, 34]",6.0,
"13, [31, 33]",5.0,
"7, [33, 36]",2.0,
"2, [17, 19]",1.0,
"1, [12, 13]",1.0,
"27, [9, 12]",12.0,
"22, [10, 13]",13.0,
"2, [35, 36]",3.0,
"148, [29, 33]",11.0,
"6, [3, 9]",1.0,
"6, [13, 17]",2.0,
"26, [19, 24]",6.0,
"8, [19, 21]",3.0,
"5, [23, 27]",1.0,
"174, [23, 24]",1.0,
"1, [43, 44]",2.0,
"1, [26, 26]",2.0,
"39, [30, 34]",9.0,
"10, [11, 14]",6.0,
"4, [3, 6]",1.0,
"4, [20, 22]",3.0,
"3, [26, 29]",2.0,
"10, [1, 4]",2.0,
"5, [15, 17]",2.0,
"4, [22, 23]",2.0,
"2, [38, 39]",1.0,
"18, [34, 37]",6.0,
"2, [3, 5]",1.0,
"15, [20, 24]",4.0,
"131, [48, 50]",1.0,
"9, [15, 19]",3.0,
"20, [12, 17]",6.0,
"17, [24, 29]",3.0,
"73, [35, 37]",2.0,
"110, [29, 31]",8.0,
"3, [30, 33]",1.0,
"30, [28, 31]",11.0,
"9, [30, 33]",3.0,
"8, [17, 22]",2.0,
"2, [47, 50]",1.0,
"6, [19, 22]",3.0,
"3, [37, 40]",1.0,
"27, [43, 47]",2.0,
"2, [3, 5]",1.0,
"15, [1, 7]",4.0,
"6, [49, 50]",3.0,
"5, [38, 43]",1.0,
"15, [22, 26]",3.0,
"201, [17, 21]",1.0,
"110, [46, 47]",1.0,
"9, [2, 7]",2.0,
"29, [14, 19]",5.0,
"166, [42, 46]",1.0,
"2, [35, 38]",1.0,
"16, [18, 19]",11.0,
"2, [21, 22]",3.0,
"10, [24, 27]",3.0,
"1, [33, 36]",1.0,
"29, [29, 33]",9.0,
"11, [10, 12]",5.0,
"19, [13, 16]",6.0,
"3, [42, 48]",1.0,
"212, [14, 14]",5.0,
"4, [25, 29]",2.0,
"170, [21, 22]",2.0,
"3, [5, 7]",1.0,
"1, [44, 44]",1.0,
"5, [35, 39]",1.0,
"53, [34, 35]",1.0,
"24, [32, 36]",5.0,
"7, [25, 28]",2.0,
"221, [6, 12]",1.0,
"146, [1, 5]",1.0,
"174, [30, 35]",9.0,
"2, [41, 44]",1.0,
"1, [27, 27]",2.0,
"3, [32, 35]",1.0,
"22, [2, 5]",7.0,
"15, [35, 46]",3.0,
"215, [39, 50]",20.0,
"22, [1, 12]",3.0,
"33, [16, 27]",2.0,
"49, [14, 25]",5.0,
