bidding_profile,contribution,demand
"8, [36, 38]",3.0,6
"9, [15, 19]",3.0,8
"39, [40, 45]",11.0,5
"8, [27, 29]",3.0,18
"79, [17, 22]",2.0,17
"81, [31, 34]",2.0,15
"104, [45, 50]",3.0,13
"89, [20, 21]",2.0,16
"8, [2, 6]",3.0,17
"7, [14, 16]",3.0,16
"84, [6, 9]",3.0,12
"10, [31, 35]",4.0,8
"29, [1, 3]",2.0,15
"15, [33, 39]",4.0,17
"1, [12, 12]",1.0,10
"6, [24, 24]",6.0,8
"2, [10, 10]",4.0,5
"40, [21, 21]",4.0,14
"32, [25, 29]",8.0,13
"18, [12, 16]",3.0,5
"11, [27, 32]",3.0,10
"2, [35, 40]",1.0,20
"5, [32, 32]",1.0,18
"4, [28, 34]",1.0,19
"34, [47, 49]",1.0,17
"4, [42, 43]",2.0,13
"18, [32, 37]",4.0,20
"6, [44, 48]",3.0,7
"8, [44, 47]",3.0,11
"24, [45, 47]",1.0,17
"7, [28, 33]",3.0,18
"35, [30, 35]",6.0,17
"6, [28, 34]",2.0,9
"8, [1, 4]",4.0,16
"2, [20, 21]",1.0,6
"1, [10, 14]",1.0,10
"14, [39, 42]",7.0,15
"41, [25, 30]",7.0,15
"8, [40, 42]",3.0,17
"67, [48, 49]",3.0,15
"6, [31, 33]",2.0,14
"6, [38, 38]",13.0,8
"2, [12, 14]",1.0,14
"19, [39, 39]",24.0,14
"16, [44, 47]",4.0,16
"5, [32, 34]",2.0,16
"106, [7, 10]",5.0,11
"20, [5, 9]",6.0,10
"80, [3, 4]",3.0,14
"81, [35, 36]",2.0,6
"8, [20, 22]",4.0,
"6, [45, 50]",1.0,
"3, [2, 2]",4.0,
"23, [30, 34]",5.0,
"8, [20, 23]",3.0,
"11, [5, 10]",3.0,
"7, [29, 34]",2.0,
"3, [13, 14]",4.0,
"105, [7, 9]",7.0,
"8, [9, 13]",5.0,
"74, [6, 12]",2.0,
"2, [28, 31]",2.0,
"1, [1, 1]",2.0,
"15, [5, 8]",4.0,
"10, [10, 14]",4.0,
"1, [14, 16]",1.0,
"6, [29, 35]",1.0,
"21, [35, 39]",2.0,
"7, [15, 17]",3.0,
"23, [8, 11]",7.0,
"1, [23, 23]",1.0,
"24, [10, 15]",4.0,
"1, [13, 16]",1.0,
"8, [15, 17]",3.0,
"19, [25, 28]",8.0,
"77, [12, 16]",2.0,
"4, [44, 48]",1.0,
"4, [44, 49]",2.0,
"102, [38, 42]",23.0,
"6, [35, 41]",1.0,
"4, [26, 29]",2.0,
"13, [21, 25]",4.0,
"1, [17, 18]",2.0,
"6, [6, 8]",2.0,
"5, [23, 28]",2.0,
"17, [9, 13]",6.0,
"2, [48, 49]",3.0,
"34, [6, 10]",6.0,
"46, [37, 40]",23.0,
"4, [4, 10]",2.0,
"2, [1, 4]",1.0,
"3, [31, 34]",2.0,
"33, [9, 14]",7.0,
"10, [36, 40]",2.0,
"15, [25, 27]",6.0,
"26, [19, 23]",3.0,
"107, [20, 22]",1.0,
"2, [19, 22]",1.0,
"2, [29, 30]",1.0,
"12, [14, 19]",2.0,
"6, [23, 24]",3.0,
"13, [1, 4]",4.0,
"9, [14, 18]",1.0,
"26, [40, 44]",9.0,
"3, [1, 2]",2.0,
"1, [11, 12]",1.0,
"4, [44, 46]",3.0,
"37, [25, 29]",8.0,
"25, [4, 9]",7.0,
"2, [15, 18]",1.0,
"2, [4, 7]",1.0,
"2, [48, 50]",1.0,
"2, [27, 29]",1.0,
"63, [18, 23]",5.0,
"20, [46, 50]",4.0,
"18, [8, 11]",5.0,
"3, [45, 49]",1.0,
"6, [22, 26]",2.0,
"2, [47, 50]",2.0,
"4, [21, 23]",1.0,
"11, [11, 14]",4.0,
"10, [33, 36]",5.0,
"7, [7, 11]",2.0,
"70, [26, 28]",4.0,
"18, [39, 42]",6.0,
"9, [27, 31]",2.0,
"2, [49, 49]",2.0,
"13, [39, 41]",10.0,
"3, [20, 24]",1.0,
"8, [29, 32]",4.0,
"2, [17, 18]",1.0,
"5, [8, 8]",5.0,
"12, [10, 14]",5.0,
"3, [35, 38]",1.0,
"20, [39, 40]",19.0,
"17, [45, 50]",3.0,
"3, [1, 2]",3.0,
"2, [29, 30]",1.0,
"6, [9, 13]",2.0,
"8, [45, 49]",2.0,
"48, [22, 24]",13.0,
"10, [13, 15]",2.0,
"17, [6, 9]",5.0,
"4, [9, 9]",7.0,
"99, [13, 17]",2.0,
"18, [46, 50]",4.0,
"19, [3, 7]",5.0,
"3, [23, 25]",1.0,
"11, [4, 7]",4.0,
"12, [8, 11]",5.0,
"21, [2, 13]",2.0,
"4, [36, 47]",1.0,
"5, [4, 15]",1.0,
