bidding_profile,contribution,demand
"52, [23, 26]",2.0,18
"65, [33, 38]",5.0,20
"16, [14, 20]",4.0,11
"4, [40, 43]",2.0,14
"1, [43, 43]",3.0,5
"7, [1, 4]",3.0,8
"17, [47, 49]",6.0,5
"5, [34, 38]",1.0,13
"23, [14, 19]",4.0,11
"13, [16, 18]",6.0,16
"5, [44, 48]",3.0,20
"2, [35, 37]",1.0,11
"23, [47, 48]",2.0,15
"1, [22, 24]",1.0,17
"23, [35, 40]",1.0,6
"3, [6, 9]",1.0,18
"9, [11, 14]",4.0,15
"12, [47, 50]",3.0,16
"12, [42, 45]",5.0,5
"5, [34, 38]",1.0,8
"2, [35, 38]",1.0,5
"5, [17, 22]",1.0,14
"5, [46, 47]",4.0,6
"1, [40, 44]",1.0,11
"1, [30, 33]",1.0,5
"2, [29, 30]",2.0,6
"1, [36, 36]",1.0,6
"23, [15, 21]",4.0,17
"4, [24, 26]",3.0,19
"19, [39, 44]",6.0,11
"5, [1, 3]",5.0,7
"9, [20, 24]",2.0,13
"4, [9, 13]",1.0,17
"2, [9, 10]",1.0,16
"78, [45, 50]",5.0,6
"7, [5, 10]",2.0,7
"1, [1, 4]",1.0,14
"14, [3, 5]",6.0,14
"2, [17, 18]",4.0,6
"5, [9, 13]",1.0,19
"11, [47, 50]",3.0,19
"1, [37, 37]",1.0,18
"2, [11, 14]",1.0,15
"28, [41, 42]",1.0,7
"18, [46, 49]",5.0,13
"41, [8, 8]",1.0,18
"3, [20, 22]",2.0,16
"9, [15, 18]",4.0,8
"7, [40, 43]",2.0,17
"1, [22, 22]",2.0,17
"7, [24, 29]",2.0,
"79, [17, 21]",4.0,
"6, [5, 8]",2.0,
"16, [39, 42]",5.0,
"23, [28, 30]",8.0,
"12, [43, 46]",3.0,
"9, [48, 50]",3.0,
"3, [21, 25]",1.0,
"23, [2, 5]",7.0,
"10, [28, 30]",6.0,
"52, [35, 38]",1.0,
"4, [1, 6]",1.0,
"2, [25, 25]",2.0,
"2, [31, 36]",1.0,
"3, [36, 41]",1.0,
"1, [49, 50]",1.0,
"7, [5, 10]",2.0,
"84, [20, 22]",2.0,
"9, [3, 8]",4.0,
"19, [2, 4]",7.0,
"2, [24, 28]",1.0,
"39, [12, 15]",2.0,
"9, [28, 33]",3.0,
"17, [47, 50]",5.0,
"35, [44, 45]",5.0,
"4, [35, 38]",1.0,
"81, [1, 5]",4.0,
"2, [31, 36]",1.0,
"5, [19, 21]",3.0,
"5, [7, 11]",1.0,
"18, [19, 25]",3.0,
"16, [14, 18]",4.0,
"2, [36, 39]",1.0,
"3, [36, 40]",1.0,
"15, [41, 44]",4.0,
"1, [11, 12]",2.0,
"8, [29, 32]",2.0,
"12, [12, 16]",2.0,
"3, [36, 39]",1.0,
"12, [39, 40]",6.0,
"39, [33, 36]",3.0,
"6, [22, 28]",2.0,
"4, [39, 41]",2.0,
"3, [30, 33]",1.0,
"15, [3, 9]",5.0,
"2, [36, 37]",1.0,
"6, [40, 46]",2.0,
"2, [29, 32]",2.0,
"13, [32, 37]",4.0,
"30, [47, 50]",6.0,
"6, [26, 27]",1.0,
"11, [43, 48]",5.0,
"6, [42, 44]",2.0,
"72, [32, 34]",5.0,
"61, [1, 2]",3.0,
"3, [38, 40]",2.0,
"5, [31, 35]",1.0,
"40, [33, 33]",1.0,
"10, [18, 22]",4.0,
"1, [44, 48]",1.0,
"3, [37, 40]",1.0,
"2, [35, 39]",1.0,
"3, [39, 41]",3.0,
"1, [22, 23]",1.0,
"31, [38, 39]",6.0,
"1, [12, 13]",1.0,
"38, [32, 34]",3.0,
"59, [5, 6]",1.0,
"2, [35, 40]",1.0,
"4, [5, 10]",1.0,
"2, [35, 38]",1.0,
"1, [50, 50]",1.0,
"2, [7, 8]",1.0,
"2, [35, 38]",1.0,
"6, [4, 9]",2.0,
"3, [31, 36]",1.0,
"33, [38, 44]",5.0,
"23, [41, 47]",3.0,
"13, [1, 4]",4.0,
"8, [1, 4]",2.0,
"1, [29, 29]",3.0,
"8, [19, 22]",3.0,
"23, [21, 25]",2.0,
"10, [28, 31]",5.0,
"5, [14, 15]",3.0,
"71, [32, 37]",2.0,
"1, [9, 12]",1.0,
"2, [5, 7]",1.0,
"9, [3, 5]",6.0,
"3, [22, 24]",1.0,
"39, [22, 25]",1.0,
"12, [10, 13]",9.0,
"26, [46, 50]",8.0,
"7, [27, 30]",4.0,
"59, [25, 30]",1.0,
"9, [17, 20]",4.0,
"11, [13, 18]",2.0,
"38, [4, 7]",2.0,
"36, [10, 15]",12.0,
"2, [34, 36]",1.0,
"38, [24, 35]",3.0,
"4, [1, 12]",1.0,
"51, [1, 12]",7.0,
"15, [12, 23]",2.0,
"79, [5, 16]",1.0,
