bidding_profile,contribution,demand
"7, [15, 21]",1.0,19
"12, [17, 19]",8.0,20
"2, [22, 22]",2.0,8
"10, [31, 31]",10.0,13
"15, [19, 21]",8.0,12
"1, [48, 48]",1.0,5
"20, [7, 10]",1.0,15
"6, [11, 14]",3.0,12
"8, [37, 41]",2.0,7
"1, [45, 45]",1.0,9
"5, [10, 14]",2.0,6
"5, [21, 23]",2.0,17
"1, [27, 27]",1.0,16
"10, [47, 50]",5.0,9
"23, [23, 25]",1.0,9
"68, [30, 33]",23.0,17
"2, [22, 23]",1.0,7
"3, [13, 19]",1.0,10
"17, [18, 22]",5.0,17
"4, [22, 26]",2.0,7
"8, [35, 38]",3.0,10
"20, [33, 36]",7.0,19
"20, [33, 35]",5.0,15
"4, [19, 22]",3.0,16
"5, [12, 14]",3.0,20
"22, [1, 4]",11.0,17
"8, [1, 3]",6.0,10
"8, [27, 31]",3.0,15
"12, [20, 23]",5.0,10
"10, [41, 45]",5.0,13
"17, [1, 2]",10.0,5
"3, [37, 42]",1.0,10
"3, [6, 8]",2.0,5
"6, [5, 5]",10.0,20
"3, [44, 48]",1.0,10
"3, [38, 39]",4.0,14
"2, [40, 46]",1.0,12
"22, [40, 45]",2.0,15
"17, [47, 50]",5.0,11
"1, [11, 11]",1.0,5
"14, [18, 22]",8.0,19
"48, [19, 24]",8.0,6
"4, [36, 40]",1.0,19
"2, [34, 37]",1.0,16
"16, [38, 41]",4.0,5
"1, [42, 43]",2.0,8
"85, [36, 38]",1.0,14
"25, [4, 4]",2.0,11
"1, [38, 42]",1.0,15
"37, [18, 24]",3.0,15
"11, [38, 41]",3.0,
"6, [40, 46]",2.0,
"3, [37, 40]",1.0,
"3, [13, 16]",1.0,
"2, [4, 8]",1.0,
"17, [5, 9]",4.0,
"10, [20, 21]",5.0,
"14, [25, 28]",8.0,
"1, [43, 46]",1.0,
"3, [39, 40]",2.0,
"1, [40, 41]",1.0,
"6, [47, 48]",4.0,
"4, [40, 44]",1.0,
"14, [41, 44]",4.0,
"89, [24, 29]",1.0,
"9, [15, 16]",1.0,
"1, [8, 8]",3.0,
"62, [32, 35]",5.0,
"17, [34, 38]",5.0,
"10, [27, 31]",3.0,
"14, [18, 21]",8.0,
"3, [23, 27]",1.0,
"12, [33, 36]",4.0,
"2, [48, 49]",3.0,
"11, [40, 46]",2.0,
"78, [7, 10]",3.0,
"2, [22, 25]",1.0,
"29, [7, 10]",9.0,
"73, [46, 50]",1.0,
"30, [42, 46]",4.0,
"38, [25, 28]",15.0,
"5, [40, 42]",2.0,
"23, [3, 4]",2.0,
"18, [35, 41]",4.0,
"2, [22, 25]",2.0,
"23, [1, 5]",9.0,
"1, [36, 38]",1.0,
"5, [33, 35]",4.0,
"34, [16, 20]",9.0,
"17, [20, 25]",5.0,
"1, [6, 8]",1.0,
"4, [50, 50]",6.0,
"1, [23, 27]",1.0,
"5, [6, 10]",1.0,
"29, [23, 27]",1.0,
"6, [42, 48]",1.0,
"1, [37, 41]",1.0,
"17, [32, 34]",7.0,
"1, [6, 8]",1.0,
"18, [18, 20]",8.0,
"2, [48, 49]",3.0,
"8, [34, 37]",2.0,
"86, [2, 2]",7.0,
"4, [45, 48]",1.0,
"2, [13, 19]",1.0,
"5, [10, 14]",2.0,
"5, [32, 34]",3.0,
"8, [10, 16]",3.0,
"53, [32, 33]",3.0,
"65, [28, 32]",1.0,
"50, [43, 46]",1.0,
"14, [19, 23]",4.0,
"44, [18, 20]",8.0,
"9, [41, 42]",5.0,
"7, [6, 11]",2.0,
"45, [29, 33]",1.0,
"3, [7, 8]",4.0,
"22, [47, 50]",2.0,
"2, [39, 44]",1.0,
"22, [15, 19]",1.0,
"4, [36, 40]",1.0,
"4, [32, 34]",4.0,
"61, [46, 50]",1.0,
"10, [42, 46]",2.0,
"3, [1, 1]",5.0,
"8, [9, 12]",3.0,
"4, [21, 24]",1.0,
"2, [31, 33]",1.0,
"17, [12, 16]",4.0,
"35, [43, 47]",1.0,
"6, [42, 45]",5.0,
"2, [14, 16]",1.0,
"53, [31, 33]",8.0,
"4, [47, 50]",1.0,
"6, [28, 34]",1.0,
"13, [17, 23]",3.0,
"28, [12, 17]",6.0,
"19, [1, 4]",10.0,
"5, [41, 44]",4.0,
"6, [14, 19]",1.0,
"10, [26, 29]",3.0,
"6, [26, 29]",3.0,
"5, [48, 50]",2.0,
"12, [12, 15]",6.0,
"90, [34, 35]",2.0,
"6, [14, 19]",1.0,
"1, [45, 49]",1.0,
"19, [16, 21]",7.0,
"1, [13, 16]",1.0,
"3, [49, 50]",2.0,
"12, [15, 26]",1.0,
"6, [36, 47]",1.0,
"9, [24, 35]",1.0,
"12, [3, 14]",1.0,
