bidding_profile,contribution,demand
"10, [47, 49]",4.0,12
"77, [28, 29]",1.0,20
"4, [47, 50]",2.0,14
"75, [46, 50]",4.0,20
"20, [13, 17]",5.0,8
"2, [45, 46]",2.0,14
"10, [9, 11]",3.0,10
"34, [36, 42]",1.0,7
"3, [23, 24]",4.0,5
"9, [1, 2]",8.0,8
"1, [33, 33]",1.0,5
"12, [28, 32]",4.0,14
"33, [40, 46]",6.0,9
"2, [44, 45]",4.0,9
"13, [16, 20]",4.0,15
"1, [27, 28]",1.0,14
"3, [7, 8]",2.0,5
"41, [35, 35]",2.0,11
"12, [26, 29]",3.0,10
"80, [39, 41]",1.0,6
"12, [4, 7]",4.0,14
"6, [24, 27]",3.0,19
"99, [1, 3]",5.0,12
"6, [43, 44]",9.0,11
"10, [7, 11]",6.0,11
"15, [46, 50]",4.0,14
"15, [31, 37]",3.0,10
"122, [46, 46]",5.0,7
"2, [10, 10]",3.0,8
"6, [37, 40]",2.0,8
"59, [37, 38]",1.0,18
"32, [45, 48]",1.0,5
"47, [2, 7]",9.0,6
"6, [11, 13]",3.0,18
"68, [11, 11]",1.0,16
"2, [39, 39]",2.0,10
"8, [41, 44]",2.0,13
"11, [15, 20]",4.0,14
"8, [39, 42]",2.0,5
"20, [7, 8]",10.0,17
"11, [28, 31]",3.0,14
"38, [14, 18]",9.0,9
"1, [24, 26]",1.0,18
"100, [33, 34]",1.0,16
"1, [45, 45]",1.0,5
"33, [7, 11]",7.0,16
"1, [21, 22]",2.0,6
"67, [16, 21]",6.0,15
"2, [30, 34]",1.0,20
"4, [16, 16]",5.0,18
"17, [7, 8]",9.0,
"18, [14, 15]",11.0,
"2, [35, 36]",1.0,
"5, [39, 41]",2.0,
"120, [34, 34]",4.0,
"32, [22, 25]",15.0,
"134, [26, 29]",2.0,
"4, [10, 11]",3.0,
"2, [36, 38]",2.0,
"33, [14, 18]",7.0,
"114, [41, 47]",4.0,
"6, [19, 23]",3.0,
"10, [40, 45]",2.0,
"64, [2, 7]",16.0,
"12, [4, 6]",11.0,
"6, [10, 13]",2.0,
"51, [13, 18]",11.0,
"5, [45, 47]",2.0,
"3, [48, 50]",1.0,
"33, [19, 19]",1.0,
"100, [49, 49]",18.0,
"121, [4, 5]",1.0,
"8, [25, 27]",3.0,
"25, [5, 11]",10.0,
"59, [31, 35]",4.0,
"9, [15, 17]",3.0,
"8, [38, 41]",2.0,
"5, [21, 25]",1.0,
"3, [17, 18]",3.0,
"3, [19, 22]",1.0,
"23, [6, 9]",10.0,
"1, [35, 38]",1.0,
"15, [26, 31]",4.0,
"95, [12, 18]",22.0,
"3, [30, 32]",1.0,
"39, [4, 6]",3.0,
"126, [38, 40]",2.0,
"15, [50, 50]",15.0,
"1, [17, 21]",1.0,
"31, [7, 10]",9.0,
"64, [34, 40]",5.0,
"12, [27, 30]",3.0,
"154, [14, 15]",4.0,
"2, [33, 38]",1.0,
"1, [32, 35]",1.0,
"2, [34, 36]",2.0,
"16, [8, 13]",3.0,
"5, [31, 35]",2.0,
"6, [42, 44]",2.0,
"6, [45, 48]",2.0,
"2, [48, 50]",1.0,
"8, [9, 13]",3.0,
"12, [15, 16]",6.0,
"9, [46, 50]",4.0,
"1, [36, 37]",2.0,
"10, [48, 49]",1.0,
"3, [31, 37]",1.0,
"138, [10, 11]",3.0,
"110, [46, 50]",3.0,
"34, [17, 19]",6.0,
"5, [25, 30]",1.0,
"1, [35, 39]",1.0,
"14, [1, 6]",3.0,
"3, [10, 12]",3.0,
"8, [8, 10]",3.0,
"1, [20, 23]",1.0,
"3, [9, 13]",1.0,
"3, [48, 50]",1.0,
"138, [30, 34]",1.0,
"17, [26, 31]",3.0,
"20, [46, 50]",5.0,
"97, [18, 23]",3.0,
"21, [15, 21]",3.0,
"1, [21, 23]",1.0,
"144, [20, 25]",2.0,
"6, [42, 44]",4.0,
"87, [38, 42]",2.0,
"144, [43, 44]",1.0,
"6, [4, 7]",3.0,
"7, [10, 15]",2.0,
"12, [1, 6]",4.0,
"148, [48, 50]",1.0,
"4, [27, 28]",4.0,
"2, [24, 25]",1.0,
"3, [35, 37]",1.0,
"3, [21, 24]",2.0,
"43, [22, 27]",10.0,
"42, [4, 4]",1.0,
"6, [41, 45]",2.0,
"2, [37, 40]",2.0,
"1, [33, 35]",1.0,
"3, [1, 2]",2.0,
"23, [14, 19]",6.0,
"23, [17, 22]",4.0,
"7, [27, 31]",3.0,
"15, [16, 19]",5.0,
"13, [15, 18]",7.0,
"4, [38, 40]",2.0,
"29, [3, 5]",12.0,
"32, [6, 9]",9.0,
"39, [27, 38]",4.0,
"54, [31, 42]",5.0,
"133, [21, 32]",1.0,
