bidding_profile,contribution,demand
"9, [29, 33]",2.0,18
"13, [13, 13]",21.0,17
"39, [15, 19]",1.0,17
"15, [21, 25]",7.0,15
"10, [15, 19]",2.0,15
"18, [5, 8]",5.0,12
"20, [27, 30]",7.0,5
"40, [23, 26]",5.0,13
"5, [16, 19]",2.0,5
"4, [14, 15]",2.0,19
"10, [24, 26]",6.0,5
"43, [34, 35]",28.0,18
"30, [29, 32]",8.0,10
"10, [35, 35]",12.0,17
"3, [1, 2]",4.0,6
"22, [20, 23]",8.0,12
"16, [17, 23]",3.0,18
"8, [23, 25]",3.0,6
"46, [9, 12]",1.0,13
"2, [29, 31]",2.0,11
"1, [33, 35]",1.0,9
"5, [11, 14]",2.0,9
"37, [20, 22]",1.0,20
"55, [24, 26]",3.0,11
"16, [18, 20]",8.0,5
"10, [17, 23]",3.0,20
"46, [19, 19]",2.0,19
"14, [18, 22]",8.0,20
"13, [35, 35]",13.0,11
"14, [2, 5]",8.0,7
"3, [19, 19]",8.0,17
"40, [25, 31]",4.0,10
"14, [1, 3]",5.0,11
"6, [1, 2]",8.0,20
"30, [24, 27]",5.0,13
"6, [25, 27]",3.0,
"14, [2, 3]",7.0,
"6, [4, 7]",3.0,
"11, [6, 12]",4.0,
"10, [6, 9]",4.0,
"19, [18, 21]",7.0,
"2, [9, 14]",1.0,
"5, [11, 16]",1.0,
"20, [13, 16]",9.0,
"44, [3, 4]",5.0,
"2, [31, 32]",3.0,
"10, [26, 30]",2.0,
"8, [2, 3]",8.0,
"3, [26, 28]",1.0,
"25, [13, 14]",14.0,
"4, [9, 12]",1.0,
"3, [31, 34]",2.0,
"30, [13, 16]",16.0,
"30, [4, 9]",5.0,
"7, [21, 25]",4.0,
"34, [12, 13]",23.0,
"8, [22, 24]",5.0,
"44, [18, 24]",7.0,
"3, [22, 23]",3.0,
"2, [5, 6]",2.0,
"29, [1, 4]",10.0,
"11, [29, 30]",11.0,
"30, [17, 22]",5.0,
"20, [31, 35]",8.0,
"42, [2, 7]",10.0,
"51, [21, 26]",1.0,
"20, [31, 33]",7.0,
"2, [33, 35]",1.0,
"11, [23, 25]",5.0,
"20, [18, 22]",9.0,
"48, [30, 35]",8.0,
"7, [17, 18]",8.0,
"1, [5, 8]",1.0,
"25, [1, 5]",9.0,
"6, [17, 17]",9.0,
"16, [9, 12]",1.0,
"6, [26, 30]",2.0,
"11, [35, 35]",17.0,
"14, [1, 4]",7.0,
"3, [5, 8]",1.0,
"29, [10, 10]",44.0,
"3, [15, 17]",1.0,
"1, [30, 32]",1.0,
"5, [28, 28]",16.0,
"6, [22, 24]",6.0,
"4, [7, 9]",4.0,
"32, [12, 14]",15.0,
"2, [32, 34]",1.0,
"1, [5, 9]",1.0,
"13, [19, 24]",4.0,
"27, [17, 20]",9.0,
"4, [16, 20]",1.0,
"2, [30, 34]",1.0,
"18, [2, 8]",4.0,
"41, [23, 28]",6.0,
"6, [25, 29]",2.0,
"4, [5, 6]",3.0,
"9, [27, 29]",3.0,
"8, [16, 22]",2.0,
"46, [21, 24]",7.0,
"1, [22, 22]",1.0,
"30, [2, 6]",2.0,
"1, [27, 27]",2.0,
"2, [1, 3]",1.0,
"20, [30, 33]",8.0,
"35, [26, 35]",1.0,
"3, [26, 35]",1.0,
