bidding_profile,contribution,demand
"28, [4, 6]",1.0,14
"30, [19, 23]",6.0,10
"4, [2, 2]",3.0,15
"3, [19, 21]",1.0,19
"17, [31, 35]",8.0,9
"1, [1, 1]",1.0,20
"17, [31, 34]",7.0,19
"2, [10, 13]",1.0,13
"3, [22, 22]",2.0,16
"5, [34, 35]",3.0,7
"34, [29, 32]",1.0,14
"4, [4, 6]",4.0,6
"39, [14, 18]",1.0,13
"15, [17, 21]",5.0,6
"5, [33, 35]",3.0,20
"9, [1, 4]",5.0,9
"10, [17, 19]",8.0,7
"4, [13, 18]",1.0,17
"4, [28, 31]",2.0,11
"1, [1, 4]",2.0,11
"2, [11, 11]",2.0,6
"3, [7, 9]",1.0,14
"14, [19, 23]",8.0,6
"2, [3, 4]",1.0,19
"8, [32, 34]",3.0,16
"36, [21, 27]",7.0,7
"4, [14, 17]",1.0,5
"7, [12, 18]",1.0,7
"19, [23, 25]",4.0,6
"16, [21, 24]",4.0,11
"33, [16, 19]",9.0,11
"13, [2, 2]",2.0,20
"2, [9, 14]",1.0,7
"15, [12, 18]",4.0,7
"12, [4, 9]",3.0,13
"2, [9, 13]",1.0,
"12, [5, 7]",4.0,
"3, [14, 19]",1.0,
"3, [25, 25]",4.0,
"1, [12, 12]",3.0,
"12, [11, 16]",4.0,
"18, [15, 18]",10.0,
"33, [20, 22]",1.0,
"1, [12, 15]",1.0,
"16, [29, 29]",3.0,
"5, [28, 30]",2.0,
"11, [4, 7]",3.0,
"4, [6, 7]",2.0,
"1, [22, 24]",1.0,
"6, [11, 12]",3.0,
"5, [6, 7]",3.0,
"10, [1, 4]",4.0,
"11, [22, 25]",3.0,
"2, [1, 1]",2.0,
"24, [2, 3]",6.0,
"1, [7, 8]",1.0,
"22, [22, 25]",6.0,
"3, [33, 35]",2.0,
"27, [17, 19]",9.0,
"3, [20, 23]",7.0,
"8, [15, 17]",8.0,
"8, [27, 30]",2.0,
"7, [11, 16]",2.0,
"3, [35, 35]",3.0,
"3, [32, 35]",2.0,
"1, [7, 11]",1.0,
"16, [18, 19]",9.0,
"8, [28, 30]",3.0,
"19, [3, 7]",4.0,
"6, [16, 16]",7.0,
"8, [3, 6]",3.0,
"21, [17, 23]",4.0,
"16, [21, 24]",7.0,
"21, [29, 34]",1.0,
"5, [8, 12]",1.0,
"2, [34, 35]",2.0,
"1, [24, 25]",1.0,
"2, [1, 2]",2.0,
"2, [33, 35]",1.0,
"5, [4, 8]",2.0,
"14, [16, 19]",7.0,
"46, [5, 10]",4.0,
"2, [4, 4]",2.0,
"18, [20, 24]",4.0,
"3, [12, 12]",3.0,
"3, [34, 35]",2.0,
"12, [5, 7]",4.0,
"6, [11, 15]",3.0,
"3, [26, 30]",2.0,
"4, [10, 13]",1.0,
"40, [29, 29]",1.0,
"46, [10, 14]",1.0,
"10, [7, 10]",3.0,
"25, [31, 35]",8.0,
"8, [4, 9]",4.0,
"3, [6, 8]",1.0,
"14, [29, 33]",3.0,
"5, [7, 10]",3.0,
"2, [29, 32]",2.0,
"1, [14, 16]",1.0,
"10, [12, 17]",4.0,
"8, [3, 6]",6.0,
"2, [28, 29]",2.0,
"10, [1, 4]",5.0,
"2, [27, 30]",2.0,
"3, [9, 18]",1.0,
"37, [1, 10]",6.0,
"9, [24, 33]",2.0,
"28, [1, 10]",4.0,
