bidding_profile,contribution,demand
"90, [1, 1]",5.0,15
"94, [25, 26]",3.0,8
"19, [9, 10]",13.0,12
"1, [8, 9]",2.0,10
"3, [3, 5]",2.0,13
"20, [32, 35]",5.0,9
"1, [14, 14]",2.0,14
"12, [1, 4]",3.0,17
"66, [12, 15]",1.0,19
"12, [24, 27]",4.0,15
"8, [13, 17]",3.0,13
"44, [4, 5]",3.0,7
"11, [22, 24]",4.0,10
"7, [7, 10]",3.0,9
"5, [3, 7]",1.0,9
"6, [11, 16]",1.0,20
"1, [11, 14]",1.0,9
"77, [31, 33]",2.0,18
"33, [20, 24]",2.0,19
"9, [23, 28]",4.0,10
"8, [14, 16]",3.0,10
"27, [10, 12]",9.0,19
"33, [11, 12]",1.0,9
"3, [24, 27]",1.0,16
"6, [17, 20]",2.0,17
"46, [5, 9]",1.0,20
"12, [19, 25]",2.0,11
"1, [4, 6]",1.0,20
"6, [7, 8]",5.0,15
"2, [11, 14]",1.0,5
"65, [7, 10]",1.0,20
"14, [30, 34]",8.0,16
"56, [32, 32]",13.0,11
"50, [31, 35]",13.0,9
"20, [1, 5]",4.0,20
"31, [29, 32]",17.0,
"6, [1, 4]",2.0,
"11, [16, 20]",5.0,
"4, [2, 3]",2.0,
"75, [3, 5]",1.0,
"8, [19, 23]",2.0,
"33, [30, 34]",17.0,
"4, [33, 35]",2.0,
"13, [17, 22]",3.0,
"5, [7, 9]",3.0,
"25, [32, 35]",7.0,
"3, [16, 20]",1.0,
"4, [3, 6]",1.0,
"76, [13, 15]",2.0,
"6, [23, 26]",2.0,
"3, [26, 29]",1.0,
"2, [18, 18]",2.0,
"81, [29, 33]",18.0,
"78, [34, 35]",4.0,
"12, [23, 27]",4.0,
"19, [1, 6]",8.0,
"1, [12, 14]",1.0,
"10, [19, 23]",3.0,
"73, [24, 25]",1.0,
"2, [4, 8]",1.0,
"3, [29, 34]",1.0,
"11, [9, 12]",6.0,
"23, [2, 6]",5.0,
"7, [17, 20]",4.0,
"16, [1, 4]",8.0,
"28, [16, 20]",3.0,
"4, [14, 19]",1.0,
"6, [14, 16]",2.0,
"14, [33, 35]",8.0,
"4, [13, 15]",2.0,
"6, [32, 35]",5.0,
"3, [29, 33]",1.0,
"57, [22, 26]",3.0,
"3, [12, 15]",1.0,
"1, [15, 16]",1.0,
"12, [25, 29]",4.0,
"8, [7, 9]",4.0,
"25, [13, 19]",4.0,
"10, [10, 12]",5.0,
"3, [21, 24]",2.0,
"3, [12, 16]",1.0,
"3, [5, 8]",2.0,
"43, [28, 33]",16.0,
"68, [28, 31]",18.0,
"5, [21, 23]",2.0,
"6, [3, 8]",1.0,
"22, [1, 6]",6.0,
"19, [24, 28]",4.0,
"8, [15, 18]",3.0,
"14, [1, 6]",3.0,
"7, [25, 28]",4.0,
"2, [27, 30]",1.0,
"12, [3, 6]",3.0,
"73, [7, 10]",1.0,
"11, [6, 12]",2.0,
"41, [13, 17]",3.0,
"10, [19, 24]",2.0,
"7, [15, 21]",1.0,
"5, [22, 23]",6.0,
"67, [13, 16]",4.0,
"84, [8, 10]",2.0,
"7, [15, 21]",1.0,
"40, [13, 13]",4.0,
"2, [19, 25]",1.0,
"26, [22, 26]",6.0,
"10, [5, 14]",2.0,
"19, [16, 25]",2.0,
"24, [16, 25]",4.0,
