bidding_profile,contribution,demand
"28, [15, 21]",2.0,18
"4, [17, 19]",2.0,11
"3, [22, 22]",3.0,9
"2, [31, 31]",2.0,14
"2, [19, 21]",1.0,13
"5, [3, 4]",3.0,14
"9, [17, 19]",3.0,16
"15, [28, 31]",4.0,5
"6, [10, 10]",14.0,20
"18, [10, 14]",6.0,5
"6, [21, 23]",6.0,10
"4, [27, 27]",5.0,19
"24, [20, 25]",8.0,5
"28, [32, 34]",4.0,15
"11, [30, 33]",3.0,11
"1, [22, 23]",1.0,15
"58, [13, 19]",5.0,13
"4, [18, 22]",1.0,7
"43, [22, 26]",1.0,12
"31, [30, 33]",2.0,20
"11, [4, 6]",4.0,11
"7, [19, 22]",2.0,19
"7, [12, 14]",5.0,12
"25, [1, 4]",7.0,14
"28, [1, 3]",5.0,10
"10, [27, 31]",2.0,12
"3, [20, 23]",2.0,10
"19, [33, 35]",11.0,10
"17, [1, 2]",9.0,20
"17, [14, 17]",5.0,9
"8, [11, 12]",7.0,12
"52, [6, 7]",3.0,14
"43, [25, 26]",6.0,20
"20, [26, 31]",6.0,20
"3, [22, 28]",1.0,19
"1, [11, 11]",4.0,
"4, [18, 22]",1.0,
"5, [19, 24]",2.0,
"23, [11, 14]",7.0,
"6, [27, 30]",5.0,
"2, [3, 5]",1.0,
"75, [15, 15]",1.0,
"1, [4, 8]",1.0,
"4, [18, 24]",2.0,
"70, [1, 7]",10.0,
"3, [25, 28]",2.0,
"2, [13, 16]",2.0,
"6, [4, 8]",4.0,
"8, [5, 9]",3.0,
"53, [20, 21]",5.0,
"68, [25, 28]",4.0,
"23, [2, 5]",7.0,
"60, [34, 35]",6.0,
"22, [6, 7]",3.0,
"54, [18, 21]",2.0,
"6, [19, 24]",1.0,
"81, [24, 25]",6.0,
"1, [14, 14]",4.0,
"29, [35, 35]",33.0,
"32, [1, 6]",7.0,
"3, [19, 24]",1.0,
"7, [16, 18]",4.0,
"84, [25, 28]",6.0,
"4, [29, 32]",3.0,
"10, [6, 10]",3.0,
"12, [31, 34]",3.0,
"17, [3, 8]",4.0,
"2, [11, 14]",2.0,
"15, [27, 30]",6.0,
"9, [7, 11]",3.0,
"12, [25, 28]",5.0,
"6, [1, 2]",7.0,
"7, [6, 10]",3.0,
"6, [31, 35]",2.0,
"21, [7, 9]",1.0,
"13, [20, 23]",4.0,
"26, [9, 11]",12.0,
"11, [16, 20]",3.0,
"2, [20, 25]",1.0,
"72, [6, 8]",3.0,
"13, [4, 10]",2.0,
"3, [16, 18]",2.0,
"42, [9, 14]",14.0,
"11, [7, 13]",3.0,
"4, [22, 26]",1.0,
"12, [32, 34]",4.0,
"4, [6, 8]",2.0,
"6, [18, 20]",2.0,
"8, [10, 11]",4.0,
"76, [19, 19]",2.0,
"5, [6, 9]",2.0,
"17, [13, 19]",3.0,
"32, [10, 14]",12.0,
"6, [32, 34]",5.0,
"53, [10, 16]",1.0,
"1, [32, 33]",2.0,
"3, [28, 32]",1.0,
"11, [23, 26]",2.0,
"2, [25, 28]",1.0,
"4, [14, 16]",3.0,
"5, [1, 4]",4.0,
"10, [15, 20]",2.0,
"1, [18, 18]",1.0,
"1, [12, 16]",1.0,
"16, [27, 30]",6.0,
"28, [24, 33]",3.0,
