bidding_profile,contribution,demand
"21, [8, 10]",9.0,8
"6, [20, 21]",8.0,8
"5, [24, 27]",4.0,19
"21, [6, 9]",5.0,18
"18, [28, 34]",7.0,15
"8, [13, 16]",3.0,12
"33, [20, 25]",8.0,10
"27, [3, 9]",8.0,6
"4, [5, 7]",4.0,19
"14, [2, 3]",9.0,7
"6, [5, 8]",3.0,5
"11, [17, 21]",4.0,14
"2, [11, 11]",2.0,5
"15, [17, 19]",5.0,13
"1, [16, 16]",3.0,16
"16, [18, 21]",5.0,13
"3, [19, 23]",1.0,14
"16, [15, 19]",4.0,17
"17, [8, 11]",12.0,7
"8, [6, 11]",2.0,16
"35, [15, 15]",3.0,5
"6, [33, 35]",3.0,6
"2, [11, 12]",1.0,10
"11, [6, 8]",4.0,10
"12, [18, 24]",3.0,12
"30, [34, 35]",1.0,7
"4, [5, 10]",2.0,19
"36, [1, 1]",5.0,18
"19, [4, 8]",10.0,6
"13, [4, 6]",9.0,5
"15, [1, 3]",5.0,11
"2, [33, 34]",3.0,17
"59, [1, 4]",2.0,19
"39, [6, 11]",4.0,7
"40, [4, 7]",7.0,14
"6, [13, 15]",2.0,
"1, [15, 17]",1.0,
"15, [6, 10]",6.0,
"17, [3, 9]",7.0,
"5, [1, 2]",3.0,
"10, [17, 20]",5.0,
"32, [18, 21]",8.0,
"11, [19, 20]",4.0,
"35, [1, 1]",1.0,
"37, [23, 27]",14.0,
"5, [23, 26]",13.0,
"3, [2, 6]",2.0,
"8, [1, 3]",6.0,
"6, [1, 3]",6.0,
"37, [19, 19]",2.0,
"8, [2, 4]",4.0,
"2, [26, 28]",1.0,
"8, [16, 19]",5.0,
"27, [6, 12]",5.0,
"1, [24, 26]",1.0,
"9, [30, 33]",4.0,
"15, [20, 22]",6.0,
"42, [16, 21]",8.0,
"13, [24, 25]",15.0,
"11, [22, 23]",2.0,
"3, [24, 24]",6.0,
"2, [30, 32]",2.0,
"39, [19, 20]",9.0,
"16, [22, 25]",11.0,
"5, [1, 5]",2.0,
"21, [31, 35]",1.0,
"41, [23, 28]",7.0,
"17, [31, 33]",6.0,
"60, [30, 34]",2.0,
"12, [6, 10]",7.0,
"12, [31, 34]",5.0,
"20, [20, 21]",12.0,
"2, [18, 19]",3.0,
"67, [21, 25]",14.0,
"3, [33, 35]",3.0,
"10, [11, 13]",4.0,
"2, [18, 18]",3.0,
"25, [9, 13]",8.0,
"3, [14, 16]",2.0,
"33, [8, 12]",9.0,
"36, [6, 9]",5.0,
"3, [2, 5]",2.0,
"55, [33, 35]",1.0,
"38, [28, 31]",11.0,
"19, [7, 12]",9.0,
"4, [8, 14]",1.0,
"18, [31, 35]",5.0,
"9, [11, 13]",3.0,
"4, [19, 20]",6.0,
"18, [26, 32]",4.0,
"23, [3, 5]",8.0,
"7, [13, 16]",2.0,
"11, [12, 17]",1.0,
"5, [31, 33]",2.0,
"4, [33, 35]",2.0,
"31, [22, 25]",11.0,
"14, [1, 4]",4.0,
"37, [8, 11]",10.0,
"4, [33, 34]",4.0,
"2, [33, 33]",4.0,
"2, [15, 18]",2.0,
"48, [34, 35]",5.0,
"61, [26, 29]",2.0,
"2, [11, 12]",1.0,
"5, [30, 33]",3.0,
"30, [14, 23]",2.0,
