bidding_profile,contribution,demand
"12, [6, 8]",6.0,10
"12, [29, 32]",5.0,19
"92, [16, 22]",14.0,7
"3, [28, 29]",3.0,7
"20, [3, 6]",7.0,12
"2, [33, 35]",1.0,6
"8, [26, 28]",4.0,7
"3, [33, 35]",1.0,18
"69, [5, 5]",1.0,14
"10, [31, 33]",4.0,13
"3, [15, 17]",1.0,6
"1, [22, 23]",2.0,16
"47, [1, 3]",1.0,14
"2, [13, 15]",1.0,19
"33, [17, 20]",9.0,13
"43, [30, 32]",3.0,18
"7, [18, 21]",4.0,15
"3, [29, 29]",4.0,16
"67, [17, 18]",8.0,19
"2, [28, 31]",2.0,20
"53, [23, 23]",10.0,13
"1, [10, 11]",1.0,13
"2, [32, 35]",1.0,18
"4, [31, 32]",2.0,8
"1, [33, 35]",1.0,19
"14, [14, 15]",11.0,10
"9, [28, 30]",3.0,12
"1, [18, 18]",3.0,19
"56, [14, 18]",14.0,19
"6, [27, 29]",6.0,15
"3, [13, 15]",1.0,19
"13, [2, 4]",13.0,14
"16, [26, 31]",3.0,10
"4, [18, 19]",3.0,20
"24, [20, 22]",6.0,8
"2, [33, 35]",1.0,
"32, [28, 31]",6.0,
"6, [22, 25]",4.0,
"34, [6, 11]",7.0,
"31, [2, 6]",12.0,
"17, [4, 8]",7.0,
"19, [1, 4]",5.0,
"3, [1, 6]",1.0,
"42, [3, 7]",10.0,
"16, [8, 11]",5.0,
"6, [10, 12]",2.0,
"25, [21, 22]",6.0,
"22, [5, 10]",4.0,
"6, [15, 15]",14.0,
"12, [6, 8]",5.0,
"18, [9, 14]",1.0,
"1, [35, 35]",4.0,
"9, [18, 22]",4.0,
"7, [16, 19]",2.0,
"74, [30, 33]",1.0,
"13, [34, 35]",6.0,
"1, [34, 35]",1.0,
"90, [9, 13]",4.0,
"14, [27, 32]",4.0,
"38, [15, 16]",3.0,
"12, [10, 12]",4.0,
"71, [29, 32]",3.0,
"1, [9, 13]",1.0,
"23, [3, 3]",1.0,
"43, [33, 34]",1.0,
"2, [33, 35]",1.0,
"12, [16, 18]",8.0,
"19, [30, 34]",4.0,
"42, [23, 29]",6.0,
"16, [26, 27]",9.0,
"27, [18, 23]",7.0,
"24, [5, 8]",7.0,
"24, [8, 14]",5.0,
"5, [24, 28]",1.0,
"16, [7, 11]",4.0,
"8, [12, 18]",2.0,
"11, [8, 10]",4.0,
"12, [25, 26]",14.0,
"6, [8, 10]",3.0,
"10, [4, 6]",5.0,
"7, [16, 19]",4.0,
"42, [14, 19]",15.0,
"6, [3, 4]",3.0,
"17, [25, 28]",11.0,
"80, [29, 32]",3.0,
"8, [28, 32]",2.0,
"90, [10, 16]",3.0,
"96, [21, 23]",3.0,
"11, [7, 13]",2.0,
"2, [34, 35]",2.0,
"87, [1, 2]",6.0,
"5, [1, 2]",6.0,
"11, [31, 33]",4.0,
"29, [7, 13]",6.0,
"5, [12, 13]",3.0,
"90, [28, 33]",3.0,
"14, [19, 20]",7.0,
"12, [33, 35]",1.0,
"9, [31, 35]",3.0,
"2, [24, 25]",1.0,
"13, [15, 16]",13.0,
"25, [3, 7]",10.0,
"9, [7, 8]",5.0,
"27, [18, 21]",7.0,
"10, [19, 24]",5.0,
"46, [26, 35]",10.0,
