bidding_profile,contribution,demand
"15, [12, 15]",5.0,16
"108, [21, 23]",11.0,6
"2, [29, 33]",1.0,17
"7, [29, 34]",2.0,18
"3, [16, 19]",2.0,7
"18, [6, 9]",6.0,18
"1, [15, 17]",1.0,16
"19, [11, 14]",5.0,20
"26, [31, 34]",1.0,16
"46, [17, 19]",2.0,11
"84, [25, 29]",1.0,18
"10, [33, 35]",4.0,14
"76, [16, 18]",4.0,17
"15, [16, 20]",4.0,12
"71, [31, 33]",1.0,7
"7, [11, 15]",2.0,12
"110, [24, 27]",4.0,7
"22, [11, 15]",6.0,18
"3, [32, 35]",2.0,15
"4, [31, 35]",1.0,13
"8, [7, 10]",4.0,18
"3, [16, 18]",1.0,16
"3, [11, 14]",1.0,15
"2, [9, 12]",1.0,16
"2, [23, 27]",1.0,16
"68, [22, 26]",1.0,10
"5, [15, 20]",2.0,14
"3, [8, 12]",1.0,10
"104, [19, 23]",1.0,6
"5, [35, 35]",6.0,15
"5, [9, 13]",2.0,5
"14, [1, 1]",16.0,11
"10, [1, 4]",4.0,17
"4, [23, 29]",1.0,12
"75, [26, 28]",1.0,15
"4, [11, 14]",1.0,
"15, [17, 20]",4.0,
"15, [4, 7]",5.0,
"6, [33, 35]",6.0,
"3, [17, 18]",3.0,
"2, [14, 17]",2.0,
"37, [5, 7]",3.0,
"4, [21, 23]",2.0,
"56, [16, 19]",4.0,
"7, [23, 29]",1.0,
"5, [34, 35]",3.0,
"15, [28, 30]",7.0,
"15, [24, 26]",3.0,
"14, [12, 15]",5.0,
"3, [23, 27]",1.0,
"11, [6, 8]",4.0,
"11, [14, 17]",4.0,
"6, [15, 18]",2.0,
"1, [20, 21]",1.0,
"5, [13, 18]",1.0,
"4, [31, 35]",1.0,
"7, [17, 20]",4.0,
"24, [32, 34]",9.0,
"28, [2, 5]",11.0,
"6, [24, 24]",6.0,
"11, [17, 19]",4.0,
"12, [34, 35]",6.0,
"109, [1, 3]",16.0,
"20, [27, 29]",9.0,
"5, [31, 35]",1.0,
"6, [15, 19]",4.0,
"2, [31, 34]",1.0,
"3, [31, 33]",1.0,
"68, [33, 35]",1.0,
"3, [17, 19]",1.0,
"2, [12, 13]",2.0,
"107, [9, 12]",2.0,
"7, [10, 13]",2.0,
"4, [12, 15]",2.0,
"3, [34, 35]",2.0,
"40, [3, 9]",3.0,
"5, [13, 17]",1.0,
"2, [19, 24]",1.0,
"2, [19, 21]",1.0,
"2, [23, 27]",1.0,
"35, [23, 24]",1.0,
"6, [4, 8]",4.0,
"3, [5, 8]",2.0,
"8, [15, 18]",4.0,
"55, [31, 31]",1.0,
"3, [23, 26]",1.0,
"2, [22, 25]",1.0,
"53, [22, 23]",1.0,
"36, [18, 20]",1.0,
"6, [11, 14]",5.0,
"98, [13, 13]",5.0,
"4, [7, 10]",2.0,
"18, [3, 5]",11.0,
"5, [20, 24]",1.0,
"33, [19, 23]",1.0,
"12, [17, 20]",4.0,
"9, [29, 34]",3.0,
"2, [25, 27]",1.0,
"3, [15, 19]",2.0,
"17, [11, 16]",6.0,
"16, [12, 17]",6.0,
"7, [10, 14]",2.0,
"44, [15, 20]",3.0,
"5, [21, 26]",1.0,
"1, [19, 22]",1.0,
"33, [1, 10]",10.0,
"40, [11, 20]",5.0,
"90, [21, 30]",11.0,
"6, [3, 12]",2.0,
