bidding_profile,contribution,demand
"2, [11, 17]",1.0,12
"20, [32, 35]",8.0,6
"2, [2, 3]",4.0,16
"24, [22, 25]",6.0,17
"4, [3, 4]",2.0,8
"18, [23, 27]",8.0,16
"17, [12, 14]",6.0,9
"1, [7, 11]",1.0,10
"76, [30, 33]",7.0,10
"19, [20, 23]",8.0,20
"7, [3, 9]",1.0,16
"52, [28, 30]",4.0,14
"18, [1, 7]",6.0,20
"4, [13, 16]",2.0,17
"1, [10, 10]",1.0,14
"58, [7, 10]",3.0,18
"26, [24, 28]",6.0,15
"27, [16, 19]",10.0,17
"16, [26, 28]",8.0,7
"4, [11, 15]",1.0,20
"2, [10, 14]",1.0,15
"42, [31, 35]",10.0,11
"51, [9, 13]",2.0,15
"6, [20, 23]",5.0,6
"13, [2, 8]",2.0,18
"7, [3, 6]",5.0,17
"16, [25, 29]",6.0,18
"1, [14, 17]",1.0,13
"5, [10, 16]",1.0,9
"6, [27, 29]",4.0,14
"18, [12, 15]",6.0,10
"9, [10, 15]",2.0,8
"43, [18, 21]",12.0,20
"1, [1, 1]",1.0,12
"8, [32, 35]",2.0,20
"9, [16, 19]",3.0,
"4, [29, 32]",1.0,
"9, [10, 12]",3.0,
"34, [1, 7]",5.0,
"74, [1, 5]",5.0,
"41, [30, 34]",6.0,
"7, [12, 14]",6.0,
"8, [14, 19]",5.0,
"6, [1, 2]",5.0,
"5, [20, 22]",4.0,
"2, [25, 25]",3.0,
"18, [1, 3]",7.0,
"8, [30, 33]",3.0,
"3, [34, 35]",3.0,
"4, [27, 27]",9.0,
"15, [24, 28]",5.0,
"5, [33, 35]",3.0,
"13, [15, 18]",5.0,
"21, [6, 11]",1.0,
"15, [11, 14]",5.0,
"8, [30, 34]",3.0,
"12, [1, 5]",5.0,
"72, [8, 12]",5.0,
"37, [17, 22]",13.0,
"18, [13, 19]",3.0,
"4, [8, 12]",1.0,
"9, [12, 14]",7.0,
"65, [30, 34]",8.0,
"6, [8, 11]",4.0,
"6, [21, 23]",3.0,
"10, [11, 13]",5.0,
"7, [23, 26]",3.0,
"3, [7, 7]",3.0,
"2, [32, 34]",2.0,
"4, [21, 26]",1.0,
"2, [25, 27]",2.0,
"24, [8, 11]",3.0,
"6, [23, 26]",2.0,
"10, [21, 24]",3.0,
"4, [1, 1]",1.0,
"5, [3, 7]",2.0,
"5, [18, 18]",5.0,
"1, [7, 11]",1.0,
"8, [7, 13]",3.0,
"14, [26, 32]",3.0,
"2, [26, 28]",1.0,
"5, [3, 4]",6.0,
"15, [10, 15]",3.0,
"3, [11, 13]",3.0,
"30, [22, 26]",6.0,
"5, [9, 14]",2.0,
"15, [26, 28]",5.0,
"10, [29, 33]",2.0,
"25, [22, 24]",8.0,
"78, [3, 6]",4.0,
"60, [5, 8]",3.0,
"62, [13, 16]",5.0,
"3, [6, 9]",1.0,
"6, [1, 5]",3.0,
"5, [7, 10]",2.0,
"74, [21, 23]",8.0,
"2, [8, 9]",3.0,
"12, [21, 26]",2.0,
"14, [16, 19]",11.0,
"37, [30, 34]",6.0,
"1, [3, 6]",1.0,
"2, [29, 30]",1.0,
"51, [21, 22]",8.0,
"20, [11, 14]",5.0,
"4, [10, 13]",1.0,
"5, [23, 32]",1.0,
"30, [1, 10]",6.0,
"37, [3, 12]",4.0,
"6, [5, 14]",1.0,
"46, [20, 29]",7.0,
