bidding_profile,contribution,demand
"7, [33, 35]",3.0,9
"53, [12, 14]",3.0,6
"3, [23, 27]",2.0,8
"5, [3, 6]",4.0,20
"56, [33, 34]",1.0,10
"12, [4, 8]",3.0,19
"11, [23, 26]",4.0,8
"57, [1, 4]",2.0,5
"6, [28, 30]",2.0,15
"8, [5, 10]",3.0,13
"5, [7, 11]",1.0,16
"39, [17, 18]",1.0,10
"45, [14, 16]",2.0,18
"7, [1, 4]",4.0,7
"13, [11, 15]",3.0,10
"32, [19, 24]",7.0,18
"12, [32, 34]",4.0,13
"5, [2, 5]",4.0,17
"22, [30, 35]",7.0,14
"31, [15, 18]",1.0,14
"3, [11, 14]",2.0,19
"9, [26, 28]",1.0,15
"38, [29, 34]",7.0,16
"20, [17, 23]",3.0,9
"12, [17, 22]",3.0,7
"23, [19, 21]",8.0,14
"1, [17, 19]",1.0,18
"9, [13, 15]",4.0,12
"9, [1, 6]",4.0,9
"1, [35, 35]",1.0,6
"16, [1, 4]",1.0,8
"2, [22, 27]",1.0,18
"8, [33, 35]",4.0,15
"3, [25, 27]",3.0,17
"9, [1, 5]",4.0,15
"56, [31, 32]",1.0,
"7, [28, 31]",2.0,
"7, [14, 18]",2.0,
"27, [1, 3]",4.0,
"6, [1, 4]",4.0,
"11, [5, 10]",2.0,
"6, [30, 31]",3.0,
"2, [14, 19]",1.0,
"50, [25, 26]",3.0,
"11, [10, 13]",4.0,
"25, [4, 7]",3.0,
"12, [11, 14]",4.0,
"1, [1, 4]",1.0,
"20, [32, 35]",5.0,
"26, [22, 24]",1.0,
"35, [12, 14]",4.0,
"1, [29, 30]",1.0,
"11, [20, 22]",4.0,
"12, [9, 14]",5.0,
"5, [11, 13]",3.0,
"3, [25, 27]",1.0,
"2, [24, 26]",4.0,
"19, [29, 31]",7.0,
"6, [24, 27]",3.0,
"37, [31, 32]",4.0,
"7, [1, 4]",4.0,
"34, [1, 1]",4.0,
"2, [29, 31]",2.0,
"2, [3, 6]",2.0,
"30, [30, 35]",7.0,
"33, [28, 34]",9.0,
"44, [4, 5]",1.0,
"12, [12, 12]",1.0,
"27, [5, 7]",3.0,
"3, [10, 12]",2.0,
"4, [27, 32]",2.0,
"2, [13, 13]",4.0,
"50, [5, 10]",2.0,
"3, [18, 21]",1.0,
"1, [10, 12]",1.0,
"21, [5, 11]",3.0,
"5, [7, 11]",1.0,
"7, [27, 27]",13.0,
"6, [9, 12]",4.0,
"4, [23, 27]",2.0,
"30, [19, 23]",6.0,
"1, [33, 35]",1.0,
"3, [13, 17]",1.0,
"1, [2, 2]",3.0,
"2, [10, 12]",1.0,
"12, [31, 33]",5.0,
"6, [9, 11]",2.0,
"2, [5, 7]",1.0,
"1, [35, 35]",1.0,
"2, [4, 6]",1.0,
"22, [31, 34]",6.0,
"14, [32, 35]",5.0,
"1, [9, 11]",1.0,
"5, [21, 22]",3.0,
"9, [12, 17]",4.0,
"5, [12, 13]",3.0,
"1, [14, 16]",1.0,
"4, [23, 26]",2.0,
"3, [33, 34]",2.0,
"4, [30, 33]",1.0,
"5, [23, 28]",2.0,
"8, [2, 5]",4.0,
"9, [2, 6]",3.0,
"14, [28, 32]",5.0,
"2, [20, 23]",2.0,
"4, [22, 31]",1.0,
"5, [7, 16]",1.0,
"6, [14, 23]",1.0,
"29, [12, 21]",4.0,
"45, [9, 18]",6.0,
