bidding_profile,contribution,demand
"15, [24, 27]",7.0,15
"10, [3, 8]",3.0,18
"4, [24, 25]",5.0,5
"4, [21, 25]",1.0,5
"57, [20, 25]",17.0,14
"13, [25, 26]",8.0,13
"13, [31, 35]",3.0,5
"4, [27, 28]",3.0,7
"13, [23, 25]",9.0,20
"4, [7, 10]",1.0,7
"7, [17, 18]",4.0,14
"62, [30, 30]",4.0,17
"7, [24, 27]",3.0,15
"92, [20, 26]",14.0,10
"6, [30, 34]",3.0,11
"95, [9, 14]",17.0,17
"100, [9, 11]",4.0,12
"4, [15, 18]",2.0,13
"8, [1, 5]",2.0,16
"3, [14, 16]",3.0,20
"4, [1, 2]",3.0,9
"27, [12, 16]",6.0,9
"6, [29, 30]",3.0,11
"6, [1, 3]",5.0,11
"10, [7, 11]",2.0,10
"10, [32, 35]",3.0,8
"10, [1, 5]",5.0,8
"12, [2, 5]",3.0,12
"2, [34, 35]",1.0,14
"28, [16, 20]",7.0,11
"11, [12, 14]",6.0,20
"11, [13, 16]",6.0,17
"4, [7, 10]",1.0,12
"70, [23, 25]",2.0,12
"30, [25, 30]",7.0,16
"5, [28, 33]",1.0,
"64, [11, 15]",1.0,
"3, [5, 9]",1.0,
"8, [11, 12]",7.0,
"8, [12, 14]",4.0,
"1, [12, 14]",1.0,
"13, [1, 7]",3.0,
"41, [1, 7]",2.0,
"8, [14, 16]",6.0,
"45, [21, 23]",16.0,
"3, [8, 12]",1.0,
"1, [7, 7]",1.0,
"7, [30, 35]",2.0,
"20, [15, 19]",4.0,
"9, [28, 31]",3.0,
"4, [25, 31]",2.0,
"10, [15, 18]",3.0,
"9, [33, 35]",4.0,
"24, [15, 19]",7.0,
"7, [12, 15]",4.0,
"45, [3, 8]",4.0,
"3, [18, 21]",1.0,
"63, [32, 34]",1.0,
"2, [3, 4]",1.0,
"9, [31, 35]",2.0,
"10, [7, 11]",2.0,
"7, [1, 3]",3.0,
"5, [2, 6]",1.0,
"3, [27, 28]",2.0,
"33, [10, 13]",10.0,
"6, [26, 27]",5.0,
"25, [9, 14]",7.0,
"16, [1, 4]",4.0,
"3, [28, 31]",1.0,
"8, [1, 4]",4.0,
"3, [1, 1]",3.0,
"2, [16, 18]",1.0,
"71, [1, 1]",3.0,
"7, [2, 8]",1.0,
"4, [7, 10]",1.0,
"1, [18, 20]",1.0,
"7, [10, 13]",2.0,
"4, [26, 26]",9.0,
"13, [3, 7]",3.0,
"62, [24, 26]",8.0,
"52, [17, 21]",5.0,
"1, [33, 35]",1.0,
"9, [16, 19]",4.0,
"1, [7, 7]",1.0,
"13, [21, 23]",12.0,
"36, [2, 6]",4.0,
"2, [1, 3]",1.0,
"7, [13, 14]",6.0,
"24, [24, 26]",8.0,
"25, [1, 4]",1.0,
"8, [14, 18]",4.0,
"4, [31, 32]",7.0,
"24, [30, 35]",4.0,
"2, [11, 14]",1.0,
"57, [24, 26]",6.0,
"17, [22, 23]",11.0,
"97, [3, 3]",5.0,
"71, [1, 3]",4.0,
"15, [14, 19]",4.0,
"92, [31, 34]",1.0,
"52, [26, 30]",3.0,
"4, [5, 6]",2.0,
"4, [7, 11]",1.0,
"1, [33, 35]",1.0,
"95, [1, 6]",4.0,
"45, [12, 21]",5.0,
"16, [1, 10]",2.0,
"13, [5, 14]",2.0,
"86, [23, 32]",9.0,
"24, [19, 28]",3.0,
"20, [18, 27]",2.0,
