bidding_profile,contribution,demand
"31, [18, 21]",8.0,8
"3, [21, 24]",1.0,12
"12, [8, 12]",3.0,19
"31, [10, 15]",2.0,15
"12, [1, 4]",6.0,8
"7, [29, 30]",5.0,18
"11, [4, 6]",5.0,15
"8, [30, 33]",2.0,10
"84, [29, 35]",12.0,15
"47, [8, 11]",3.0,13
"12, [3, 8]",4.0,6
"2, [34, 35]",1.0,7
"2, [25, 28]",1.0,10
"8, [4, 7]",2.0,20
"58, [25, 28]",1.0,16
"1, [13, 14]",1.0,19
"6, [31, 35]",3.0,13
"4, [8, 9]",4.0,15
"2, [12, 13]",1.0,11
"3, [12, 15]",2.0,10
"2, [28, 29]",1.0,12
"1, [13, 15]",1.0,18
"2, [28, 30]",1.0,11
"4, [31, 35]",2.0,9
"43, [4, 5]",3.0,5
"3, [1, 3]",1.0,14
"8, [2, 5]",4.0,12
"6, [8, 9]",4.0,8
"3, [25, 26]",3.0,19
"4, [17, 20]",2.0,18
"34, [11, 13]",4.0,16
"32, [10, 11]",4.0,10
"3, [20, 23]",1.0,14
"5, [16, 18]",2.0,12
"15, [4, 6]",5.0,15
"12, [5, 7]",4.0,
"6, [19, 23]",2.0,
"8, [22, 24]",4.0,
"11, [8, 13]",2.0,
"24, [3, 7]",5.0,
"2, [2, 5]",2.0,
"2, [18, 22]",6.0,
"2, [25, 28]",2.0,
"6, [29, 31]",4.0,
"2, [33, 33]",2.0,
"13, [28, 32]",1.0,
"6, [3, 5]",2.0,
"4, [17, 20]",1.0,
"4, [1, 3]",2.0,
"6, [14, 16]",5.0,
"3, [30, 31]",2.0,
"3, [22, 23]",2.0,
"36, [4, 6]",3.0,
"21, [15, 19]",6.0,
"3, [28, 31]",1.0,
"7, [9, 11]",4.0,
"19, [11, 15]",3.0,
"2, [15, 16]",2.0,
"6, [11, 14]",2.0,
"1, [27, 29]",1.0,
"51, [26, 29]",1.0,
"29, [2, 8]",5.0,
"4, [27, 30]",1.0,
"6, [28, 34]",1.0,
"5, [12, 15]",2.0,
"1, [27, 29]",1.0,
"2, [20, 22]",1.0,
"8, [22, 27]",2.0,
"5, [9, 11]",2.0,
"3, [28, 32]",1.0,
"26, [28, 31]",1.0,
"34, [10, 16]",4.0,
"9, [33, 35]",5.0,
"49, [7, 9]",4.0,
"7, [24, 27]",3.0,
"49, [12, 17]",4.0,
"4, [6, 10]",2.0,
"8, [11, 13]",4.0,
"1, [27, 30]",1.0,
"2, [6, 7]",4.0,
"81, [14, 18]",4.0,
"81, [35, 35]",2.0,
"1, [13, 14]",2.0,
"5, [7, 8]",4.0,
"4, [24, 30]",2.0,
"3, [10, 14]",2.0,
"2, [16, 18]",2.0,
"5, [20, 25]",1.0,
"65, [3, 6]",4.0,
"1, [35, 35]",2.0,
"4, [22, 24]",3.0,
"10, [14, 19]",2.0,
"1, [25, 25]",2.0,
"16, [14, 17]",7.0,
"12, [19, 22]",3.0,
"4, [4, 5]",4.0,
"31, [22, 28]",6.0,
"1, [34, 35]",1.0,
"1, [11, 13]",1.0,
"4, [9, 11]",3.0,
"11, [23, 28]",5.0,
"5, [10, 15]",1.0,
"36, [22, 27]",6.0,
"2, [30, 33]",2.0,
"9, [1, 1]",2.0,
"28, [1, 10]",4.0,
"17, [15, 24]",2.0,
"7, [3, 12]",1.0,
"38, [22, 31]",2.0,
"66, [1, 10]",3.0,
