bidding_profile,contribution,demand
"3, [10, 13]",1.0,16
"7, [30, 33]",2.0,16
"5, [31, 35]",2.0,14
"26, [19, 21]",2.0,14
"18, [25, 30]",3.0,14
"9, [1, 6]",2.0,15
"1, [20, 21]",2.0,5
"10, [2, 6]",2.0,14
"1, [14, 16]",1.0,10
"7, [6, 9]",3.0,7
"3, [31, 35]",2.0,18
"9, [1, 3]",6.0,15
"48, [23, 27]",9.0,10
"3, [8, 10]",1.0,9
"1, [8, 9]",2.0,20
"3, [6, 8]",2.0,9
"10, [1, 4]",6.0,18
"23, [16, 19]",13.0,12
"15, [10, 16]",1.0,10
"5, [29, 34]",1.0,14
"35, [17, 20]",9.0,10
"12, [1, 4]",7.0,18
"18, [23, 25]",7.0,11
"41, [16, 19]",15.0,20
"2, [20, 24]",1.0,8
"2, [31, 31]",2.0,5
"74, [16, 21]",16.0,11
"9, [25, 30]",4.0,10
"14, [28, 34]",3.0,15
"47, [1, 4]",1.0,13
"9, [20, 21]",1.0,15
"2, [10, 14]",1.0,20
"5, [10, 15]",1.0,16
"25, [26, 30]",2.0,10
"89, [33, 33]",1.0,13
"1, [12, 15]",1.0,
"2, [18, 18]",4.0,
"6, [12, 14]",2.0,
"52, [5, 5]",1.0,
"3, [26, 28]",1.0,
"44, [7, 10]",1.0,
"5, [5, 9]",1.0,
"7, [3, 4]",4.0,
"20, [15, 17]",8.0,
"20, [24, 27]",5.0,
"49, [20, 20]",1.0,
"3, [1, 3]",1.0,
"1, [20, 23]",1.0,
"8, [22, 24]",4.0,
"6, [22, 28]",1.0,
"22, [17, 18]",13.0,
"3, [33, 35]",2.0,
"21, [17, 18]",11.0,
"14, [26, 28]",3.0,
"14, [28, 34]",3.0,
"4, [20, 21]",2.0,
"7, [2, 2]",7.0,
"8, [8, 11]",2.0,
"41, [22, 25]",14.0,
"6, [20, 23]",2.0,
"23, [26, 31]",4.0,
"1, [17, 18]",1.0,
"53, [18, 22]",6.0,
"12, [1, 2]",5.0,
"47, [7, 11]",1.0,
"1, [21, 25]",1.0,
"5, [2, 4]",2.0,
"6, [33, 35]",4.0,
"14, [2, 6]",5.0,
"5, [10, 15]",1.0,
"42, [16, 21]",3.0,
"10, [27, 31]",3.0,
"4, [27, 33]",1.0,
"6, [5, 10]",1.0,
"15, [9, 12]",1.0,
"9, [3, 4]",5.0,
"40, [9, 14]",1.0,
"6, [30, 34]",2.0,
"2, [8, 9]",2.0,
"3, [6, 10]",1.0,
"12, [33, 35]",4.0,
"7, [4, 10]",1.0,
"3, [1, 4]",1.0,
"2, [31, 34]",2.0,
"5, [9, 14]",1.0,
"10, [29, 33]",3.0,
"85, [17, 19]",3.0,
"4, [8, 13]",2.0,
"51, [1, 3]",6.0,
"18, [11, 16]",9.0,
"22, [2, 5]",6.0,
"4, [26, 30]",2.0,
"2, [7, 8]",1.0,
"3, [26, 29]",1.0,
"26, [16, 20]",12.0,
"10, [23, 25]",6.0,
"2, [7, 9]",3.0,
"48, [1, 2]",1.0,
"11, [25, 29]",3.0,
"20, [4, 9]",4.0,
"62, [15, 18]",18.0,
"20, [4, 7]",5.0,
"11, [4, 9]",2.0,
"77, [20, 22]",1.0,
"3, [26, 29]",1.0,
"86, [6, 15]",2.0,
"8, [5, 14]",1.0,
"21, [26, 35]",3.0,
