bidding_profile,contribution,demand
"6, [8, 10]",3.0,8
"61, [15, 17]",4.0,16
"10, [7, 10]",4.0,18
"3, [3, 3]",10.0,9
"1, [13, 14]",1.0,12
"8, [10, 14]",2.0,10
"3, [27, 29]",2.0,10
"13, [8, 13]",3.0,18
"10, [17, 19]",7.0,5
"4, [22, 22]",7.0,10
"62, [25, 27]",9.0,15
"8, [21, 23]",4.0,18
"57, [30, 33]",4.0,12
"25, [4, 8]",9.0,13
"1, [13, 13]",2.0,10
"8, [13, 15]",4.0,8
"1, [15, 18]",1.0,17
"14, [15, 20]",3.0,6
"9, [9, 13]",4.0,20
"2, [12, 14]",2.0,12
"3, [10, 12]",2.0,11
"48, [27, 32]",11.0,19
"44, [13, 15]",4.0,16
"6, [15, 17]",3.0,14
"7, [24, 26]",3.0,12
"7, [12, 15]",3.0,12
"11, [29, 35]",2.0,5
"16, [8, 11]",5.0,11
"25, [14, 19]",5.0,17
"24, [24, 27]",8.0,15
"5, [6, 9]",4.0,13
"6, [4, 5]",8.0,7
"3, [8, 11]",1.0,13
"21, [22, 28]",6.0,16
"5, [32, 34]",2.0,17
"24, [6, 10]",5.0,
"31, [6, 11]",8.0,
"7, [8, 11]",2.0,
"8, [16, 17]",6.0,
"15, [19, 21]",5.0,
"13, [23, 24]",7.0,
"21, [18, 21]",8.0,
"10, [6, 10]",2.0,
"8, [16, 17]",5.0,
"12, [6, 9]",5.0,
"8, [4, 6]",3.0,
"12, [30, 33]",3.0,
"8, [31, 35]",2.0,
"38, [34, 35]",24.0,
"17, [24, 29]",3.0,
"5, [31, 34]",2.0,
"33, [15, 16]",4.0,
"15, [22, 23]",11.0,
"62, [15, 15]",4.0,
"15, [3, 4]",9.0,
"18, [1, 3]",9.0,
"9, [32, 35]",2.0,
"52, [31, 33]",2.0,
"63, [30, 34]",2.0,
"10, [26, 27]",10.0,
"30, [4, 9]",8.0,
"2, [25, 31]",1.0,
"7, [4, 4]",8.0,
"10, [24, 26]",10.0,
"8, [15, 17]",5.0,
"4, [32, 35]",2.0,
"74, [27, 30]",7.0,
"7, [29, 30]",1.0,
"20, [29, 29]",1.0,
"17, [35, 35]",18.0,
"20, [15, 19]",6.0,
"73, [29, 33]",2.0,
"12, [26, 27]",11.0,
"15, [25, 28]",7.0,
"3, [14, 19]",1.0,
"39, [25, 29]",10.0,
"16, [11, 14]",4.0,
"12, [4, 6]",5.0,
"9, [4, 7]",4.0,
"2, [32, 33]",1.0,
"2, [33, 34]",1.0,
"7, [5, 6]",5.0,
"11, [26, 27]",1.0,
"15, [3, 6]",7.0,
"4, [32, 35]",2.0,
"3, [12, 15]",2.0,
"19, [14, 18]",5.0,
"15, [17, 22]",5.0,
"32, [5, 8]",9.0,
"7, [7, 8]",5.0,
"2, [31, 34]",2.0,
"16, [23, 24]",12.0,
"72, [22, 25]",11.0,
"8, [27, 29]",3.0,
"6, [20, 21]",4.0,
"54, [17, 17]",2.0,
"7, [8, 12]",2.0,
"2, [12, 15]",2.0,
"9, [14, 19]",4.0,
"31, [4, 7]",11.0,
"78, [18, 18]",4.0,
"3, [21, 24]",1.0,
"6, [8, 14]",2.0,
"8, [1, 1]",9.0,
"2, [10, 12]",1.0,
"32, [5, 14]",8.0,
"20, [1, 10]",6.0,
"62, [1, 10]",8.0,
"22, [10, 19]",4.0,
