bidding_profile,contribution,demand
"4, [1, 4]",3.0,19
"40, [28, 30]",1.0,8
"10, [27, 30]",8.0,8
"15, [30, 35]",3.0,5
"58, [25, 29]",1.0,13
"1, [4, 4]",2.0,17
"4, [24, 25]",5.0,12
"34, [8, 12]",10.0,20
"15, [23, 26]",4.0,5
"55, [25, 25]",8.0,12
"16, [3, 4]",3.0,15
"26, [9, 13]",10.0,16
"3, [5, 5]",3.0,8
"9, [4, 9]",4.0,17
"12, [19, 23]",4.0,7
"1, [9, 11]",1.0,9
"45, [2, 6]",12.0,5
"1, [12, 12]",1.0,7
"12, [17, 22]",2.0,8
"8, [28, 31]",5.0,18
"7, [27, 29]",5.0,6
"6, [9, 10]",3.0,7
"12, [20, 23]",4.0,11
"2, [29, 30]",1.0,8
"7, [1, 1]",12.0,18
"5, [9, 11]",4.0,5
"8, [5, 10]",3.0,16
"15, [28, 33]",4.0,15
"3, [6, 6]",4.0,16
"6, [11, 15]",3.0,14
"7, [24, 29]",3.0,18
"14, [18, 23]",3.0,5
"8, [3, 5]",4.0,19
"3, [13, 14]",3.0,7
"60, [19, 22]",1.0,5
"19, [12, 16]",4.0,
"1, [24, 25]",1.0,
"2, [30, 30]",3.0,
"3, [2, 2]",3.0,
"11, [21, 24]",3.0,
"8, [6, 12]",2.0,
"6, [9, 10]",3.0,
"2, [6, 7]",4.0,
"10, [26, 30]",2.0,
"2, [28, 28]",3.0,
"15, [9, 12]",11.0,
"3, [20, 24]",1.0,
"2, [34, 35]",3.0,
"1, [15, 17]",1.0,
"5, [3, 5]",5.0,
"2, [29, 31]",1.0,
"7, [29, 32]",2.0,
"54, [20, 21]",1.0,
"14, [11, 15]",3.0,
"19, [16, 21]",6.0,
"4, [28, 33]",1.0,
"6, [29, 35]",1.0,
"1, [34, 35]",2.0,
"2, [10, 10]",2.0,
"9, [5, 7]",3.0,
"9, [13, 15]",5.0,
"70, [8, 14]",10.0,
"13, [25, 27]",7.0,
"19, [19, 25]",3.0,
"2, [15, 19]",1.0,
"8, [6, 10]",5.0,
"41, [20, 22]",3.0,
"7, [22, 27]",3.0,
"4, [19, 21]",3.0,
"4, [29, 32]",2.0,
"29, [17, 21]",6.0,
"2, [19, 20]",1.0,
"11, [19, 21]",4.0,
"26, [13, 15]",2.0,
"3, [32, 35]",2.0,
"5, [29, 33]",1.0,
"4, [17, 19]",2.0,
"26, [9, 12]",6.0,
"4, [18, 20]",2.0,
"9, [7, 10]",6.0,
"52, [22, 28]",1.0,
"8, [31, 31]",12.0,
"1, [29, 32]",1.0,
"56, [19, 20]",3.0,
"5, [29, 32]",2.0,
"8, [30, 32]",3.0,
"16, [23, 23]",1.0,
"2, [15, 17]",2.0,
"20, [4, 7]",4.0,
"48, [1, 3]",20.0,
"3, [21, 24]",2.0,
"50, [30, 30]",2.0,
"27, [5, 6]",1.0,
"9, [12, 14]",3.0,
"25, [1, 3]",15.0,
"23, [8, 10]",6.0,
"29, [2, 3]",16.0,
"4, [15, 20]",2.0,
"3, [11, 14]",2.0,
"8, [29, 35]",2.0,
"30, [19, 24]",1.0,
"13, [11, 17]",3.0,
"10, [32, 33]",7.0,
"4, [29, 30]",2.0,
"9, [8, 11]",6.0,
