bidding_profile,contribution,demand
"11, [12, 17]",3.0,17
"12, [1, 3]",5.0,12
"4, [26, 28]",2.0,13
"8, [22, 23]",9.0,15
"9, [19, 21]",5.0,8
"27, [1, 4]",9.0,13
"1, [20, 23]",1.0,11
"8, [24, 28]",3.0,6
"33, [2, 8]",9.0,13
"11, [15, 17]",5.0,7
"24, [2, 6]",5.0,8
"33, [23, 27]",9.0,8
"33, [23, 28]",6.0,11
"3, [6, 9]",1.0,18
"5, [10, 14]",4.0,8
"10, [16, 19]",8.0,12
"2, [31, 34]",1.0,13
"1, [3, 6]",1.0,12
"53, [1, 2]",8.0,19
"21, [15, 18]",8.0,15
"8, [12, 14]",3.0,11
"5, [9, 12]",4.0,17
"8, [20, 23]",4.0,8
"36, [32, 34]",18.0,13
"10, [11, 14]",3.0,10
"26, [19, 22]",2.0,20
"5, [3, 4]",8.0,8
"10, [4, 5]",5.0,14
"58, [7, 7]",3.0,15
"3, [27, 32]",1.0,8
"10, [17, 19]",7.0,7
"4, [20, 23]",1.0,19
"48, [35, 35]",2.0,6
"6, [30, 32]",2.0,17
"2, [2, 3]",5.0,18
"3, [11, 15]",2.0,
"4, [31, 34]",2.0,
"28, [9, 13]",13.0,
"5, [11, 15]",3.0,
"6, [27, 29]",2.0,
"9, [30, 34]",1.0,
"41, [22, 25]",8.0,
"36, [34, 35]",11.0,
"2, [14, 16]",2.0,
"12, [1, 5]",7.0,
"8, [15, 18]",1.0,
"2, [3, 4]",1.0,
"3, [16, 18]",1.0,
"2, [29, 29]",3.0,
"1, [7, 10]",1.0,
"12, [18, 20]",5.0,
"52, [18, 23]",2.0,
"52, [7, 8]",2.0,
"10, [3, 6]",3.0,
"19, [34, 35]",11.0,
"5, [15, 18]",3.0,
"15, [33, 33]",15.0,
"9, [16, 20]",4.0,
"28, [23, 27]",7.0,
"6, [7, 11]",3.0,
"6, [11, 16]",2.0,
"8, [23, 26]",2.0,
"2, [17, 17]",2.0,
"10, [25, 30]",2.0,
"3, [28, 31]",1.0,
"7, [29, 33]",2.0,
"26, [28, 29]",2.0,
"23, [32, 34]",12.0,
"31, [22, 25]",3.0,
"53, [28, 32]",1.0,
"2, [35, 35]",3.0,
"20, [9, 12]",12.0,
"2, [30, 34]",1.0,
"1, [30, 31]",2.0,
"1, [25, 25]",2.0,
"11, [3, 7]",5.0,
"6, [22, 27]",2.0,
"1, [31, 34]",1.0,
"2, [28, 29]",1.0,
"6, [24, 28]",2.0,
"6, [18, 21]",2.0,
"9, [12, 14]",3.0,
"62, [12, 13]",1.0,
"2, [34, 35]",2.0,
"5, [20, 24]",3.0,
"6, [3, 4]",4.0,
"8, [17, 21]",3.0,
"10, [14, 15]",8.0,
"30, [29, 32]",4.0,
"16, [23, 28]",6.0,
"4, [1, 4]",1.0,
"1, [20, 22]",1.0,
"4, [1, 3]",6.0,
"52, [20, 26]",3.0,
"4, [3, 3]",8.0,
"14, [33, 35]",7.0,
"3, [31, 35]",2.0,
"1, [6, 7]",2.0,
"5, [15, 19]",2.0,
"9, [18, 21]",6.0,
"23, [17, 21]",6.0,
"4, [27, 31]",1.0,
"22, [1, 5]",6.0,
"1, [28, 29]",2.0,
"5, [15, 15]",5.0,
