bidding_profile,contribution,demand
"24, [3, 4]",11.0,18
"35, [24, 28]",9.0,11
"54, [8, 10]",5.0,7
"2, [14, 19]",1.0,18
"18, [18, 20]",6.0,16
"11, [20, 21]",2.0,11
"6, [4, 5]",10.0,15
"6, [32, 35]",2.0,9
"37, [5, 8]",1.0,11
"24, [2, 5]",13.0,5
"6, [23, 28]",1.0,6
"13, [32, 35]",1.0,13
"6, [15, 16]",9.0,14
"20, [24, 26]",7.0,18
"12, [6, 9]",6.0,19
"8, [30, 33]",2.0,10
"4, [31, 34]",1.0,7
"5, [30, 35]",1.0,17
"51, [27, 28]",3.0,5
"26, [16, 16]",1.0,19
"26, [27, 33]",3.0,13
"26, [6, 9]",8.0,13
"2, [29, 34]",1.0,19
"26, [24, 27]",8.0,17
"12, [27, 32]",5.0,15
"2, [20, 20]",2.0,8
"27, [12, 17]",2.0,20
"16, [4, 7]",8.0,9
"20, [27, 30]",5.0,17
"24, [9, 14]",7.0,9
"13, [5, 6]",8.0,6
"14, [8, 13]",3.0,17
"1, [30, 31]",1.0,11
"7, [31, 34]",2.0,12
"1, [10, 13]",6.0,8
"15, [19, 21]",6.0,
"18, [16, 19]",5.0,
"4, [31, 33]",2.0,
"4, [1, 3]",3.0,
"4, [4, 7]",1.0,
"6, [31, 35]",2.0,
"17, [19, 23]",7.0,
"7, [32, 35]",2.0,
"2, [31, 32]",2.0,
"4, [10, 13]",1.0,
"13, [8, 10]",5.0,
"5, [27, 32]",1.0,
"13, [20, 23]",6.0,
"11, [27, 29]",4.0,
"23, [31, 35]",1.0,
"12, [1, 3]",12.0,
"6, [18, 23]",8.0,
"6, [28, 30]",3.0,
"10, [17, 21]",5.0,
"12, [5, 9]",3.0,
"43, [2, 4]",12.0,
"1, [31, 31]",1.0,
"12, [1, 3]",5.0,
"32, [7, 10]",8.0,
"4, [35, 35]",1.0,
"8, [12, 14]",3.0,
"24, [19, 22]",7.0,
"13, [9, 12]",5.0,
"13, [17, 21]",6.0,
"2, [23, 24]",1.0,
"44, [16, 19]",2.0,
"3, [29, 33]",2.0,
"23, [20, 23]",6.0,
"3, [7, 8]",3.0,
"5, [31, 35]",2.0,
"7, [32, 35]",2.0,
"9, [20, 23]",3.0,
"3, [31, 34]",1.0,
"3, [13, 16]",1.0,
"7, [4, 10]",3.0,
"13, [8, 10]",6.0,
"3, [29, 33]",1.0,
"29, [4, 9]",9.0,
"52, [29, 29]",2.0,
"13, [16, 18]",6.0,
"5, [13, 17]",1.0,
"3, [31, 35]",1.0,
"15, [27, 30]",4.0,
"11, [9, 10]",7.0,
"8, [28, 30]",5.0,
"3, [30, 33]",1.0,
"6, [19, 20]",8.0,
"1, [33, 35]",1.0,
"4, [8, 8]",5.0,
"5, [3, 6]",2.0,
"28, [3, 6]",9.0,
"9, [30, 34]",2.0,
"38, [20, 23]",4.0,
"4, [8, 8]",8.0,
"1, [23, 24]",1.0,
"36, [19, 24]",8.0,
"25, [14, 17]",13.0,
"2, [34, 35]",1.0,
"37, [9, 14]",7.0,
"2, [21, 22]",3.0,
"32, [32, 35]",2.0,
"26, [1, 3]",16.0,
"6, [11, 13]",2.0,
"11, [24, 25]",6.0,
"8, [11, 13]",5.0,
"10, [26, 35]",1.0,
