bidding_profile,contribution,demand
"1, [7, 9]",1.0,14
"35, [14, 18]",8.0,16
"3, [26, 28]",2.0,11
"3, [7, 11]",1.0,8
"1, [8, 10]",1.0,15
"60, [1, 3]",9.0,15
"9, [5, 8]",3.0,6
"2, [20, 22]",1.0,5
"2, [31, 34]",1.0,5
"5, [28, 30]",2.0,6
"10, [1, 3]",4.0,10
"3, [4, 6]",2.0,17
"1, [26, 28]",1.0,7
"59, [24, 24]",1.0,5
"11, [25, 30]",6.0,13
"4, [8, 13]",1.0,19
"6, [24, 26]",2.0,17
"17, [10, 13]",2.0,17
"11, [32, 35]",3.0,12
"9, [14, 15]",9.0,8
"37, [19, 24]",5.0,7
"2, [4, 8]",1.0,17
"3, [31, 35]",1.0,8
"7, [27, 31]",2.0,16
"56, [13, 18]",11.0,9
"38, [29, 31]",1.0,17
"5, [3, 6]",3.0,15
"15, [25, 30]",4.0,6
"4, [9, 12]",1.0,7
"62, [22, 24]",17.0,8
"11, [12, 16]",4.0,6
"3, [6, 7]",2.0,8
"2, [16, 19]",1.0,9
"3, [9, 11]",1.0,14
"33, [34, 35]",4.0,8
"4, [31, 35]",1.0,
"28, [23, 29]",6.0,
"6, [3, 6]",2.0,
"7, [32, 35]",2.0,
"2, [34, 35]",1.0,
"9, [4, 9]",2.0,
"32, [23, 27]",13.0,
"13, [3, 7]",6.0,
"4, [3, 6]",2.0,
"2, [30, 31]",1.0,
"2, [7, 10]",1.0,
"2, [30, 31]",1.0,
"3, [5, 8]",1.0,
"6, [3, 5]",3.0,
"1, [29, 33]",1.0,
"57, [24, 27]",1.0,
"23, [1, 4]",7.0,
"9, [1, 2]",8.0,
"3, [6, 8]",1.0,
"44, [4, 6]",3.0,
"2, [33, 35]",1.0,
"10, [23, 27]",5.0,
"12, [13, 18]",4.0,
"8, [16, 20]",3.0,
"28, [1, 6]",7.0,
"32, [32, 35]",1.0,
"7, [19, 23]",2.0,
"47, [23, 27]",10.0,
"3, [21, 23]",1.0,
"6, [13, 18]",2.0,
"3, [9, 12]",1.0,
"64, [21, 24]",1.0,
"3, [25, 25]",9.0,
"4, [32, 34]",2.0,
"4, [30, 34]",1.0,
"12, [14, 19]",2.0,
"35, [5, 8]",3.0,
"16, [30, 31]",1.0,
"8, [27, 31]",2.0,
"2, [33, 35]",1.0,
"35, [9, 14]",1.0,
"11, [25, 28]",3.0,
"6, [28, 33]",2.0,
"3, [14, 14]",3.0,
"32, [24, 28]",13.0,
"41, [12, 15]",16.0,
"1, [16, 18]",1.0,
"5, [2, 5]",2.0,
"2, [32, 34]",1.0,
"4, [29, 35]",1.0,
"1, [20, 21]",1.0,
"8, [17, 22]",3.0,
"37, [1, 4]",10.0,
"20, [4, 9]",1.0,
"18, [12, 13]",11.0,
"3, [17, 21]",1.0,
"6, [3, 4]",4.0,
"1, [9, 11]",1.0,
"12, [18, 23]",2.0,
"1, [7, 8]",1.0,
"60, [7, 8]",1.0,
"2, [19, 22]",2.0,
"30, [2, 6]",6.0,
"1, [32, 35]",1.0,
"32, [24, 28]",2.0,
"4, [31, 34]",1.0,
"32, [4, 8]",3.0,
"1, [2, 2]",3.0,
"16, [4, 8]",5.0,
"12, [34, 35]",7.0,
"63, [15, 24]",1.0,
"8, [21, 30]",1.0,
"10, [9, 18]",1.0,
