bidding_profile,contribution,demand
"7, [8, 14]",1.0,11
"1, [16, 20]",1.0,9
"70, [30, 32]",1.0,6
"4, [1, 3]",2.0,20
"1, [28, 29]",1.0,20
"114, [14, 15]",1.0,20
"60, [25, 31]",1.0,15
"6, [1, 6]",2.0,9
"13, [6, 8]",1.0,13
"96, [10, 10]",1.0,9
"109, [1, 3]",4.0,16
"132, [19, 25]",9.0,14
"28, [9, 10]",1.0,14
"122, [30, 31]",1.0,5
"4, [12, 13]",3.0,7
"4, [5, 11]",1.0,7
"19, [11, 14]",7.0,10
"3, [32, 35]",1.0,8
"3, [21, 27]",1.0,11
"56, [18, 24]",1.0,16
"143, [18, 18]",1.0,13
"94, [8, 11]",3.0,16
"1, [32, 33]",1.0,6
"51, [21, 22]",1.0,10
"6, [9, 13]",2.0,6
"6, [21, 24]",3.0,20
"2, [6, 7]",3.0,13
"6, [9, 14]",1.0,17
"3, [11, 12]",4.0,10
"14, [26, 27]",16.0,6
"18, [20, 26]",5.0,8
"6, [15, 17]",2.0,12
"12, [2, 8]",4.0,16
"1, [31, 33]",1.0,13
"14, [2, 6]",4.0,18
"1, [1, 4]",1.0,
"7, [8, 11]",2.0,
"5, [21, 23]",2.0,
"1, [31, 33]",1.0,
"6, [6, 9]",4.0,
"12, [12, 15]",1.0,
"10, [21, 27]",3.0,
"2, [29, 32]",1.0,
"3, [33, 35]",1.0,
"2, [1, 2]",3.0,
"2, [1, 4]",2.0,
"3, [13, 18]",1.0,
"1, [25, 27]",1.0,
"1, [10, 13]",1.0,
"2, [6, 7]",2.0,
"127, [28, 29]",1.0,
"11, [6, 9]",4.0,
"12, [18, 23]",2.0,
"3, [31, 33]",1.0,
"10, [11, 15]",6.0,
"1, [13, 13]",2.0,
"4, [1, 4]",2.0,
"8, [2, 6]",2.0,
"15, [13, 17]",3.0,
"11, [2, 6]",4.0,
"11, [8, 12]",3.0,
"78, [30, 33]",1.0,
"8, [35, 35]",22.0,
"4, [32, 35]",1.0,
"1, [33, 34]",2.0,
"5, [20, 23]",2.0,
"18, [3, 8]",3.0,
"3, [7, 7]",3.0,
"4, [29, 32]",1.0,
"3, [28, 34]",1.0,
"156, [4, 5]",11.0,
"1, [1, 4]",1.0,
"5, [14, 19]",2.0,
"3, [25, 29]",1.0,
"85, [23, 28]",1.0,
"1, [31, 32]",1.0,
"8, [1, 4]",3.0,
"2, [30, 33]",1.0,
"21, [27, 30]",9.0,
"112, [28, 34]",1.0,
"3, [17, 20]",1.0,
"3, [9, 12]",1.0,
"4, [17, 21]",1.0,
"2, [5, 6]",1.0,
"48, [32, 35]",1.0,
"1, [30, 31]",1.0,
"5, [27, 30]",2.0,
"4, [23, 26]",1.0,
"9, [6, 8]",3.0,
"109, [31, 34]",1.0,
"2, [32, 34]",1.0,
"1, [15, 19]",1.0,
"129, [23, 29]",1.0,
"2, [25, 30]",1.0,
"8, [9, 14]",2.0,
"3, [6, 8]",1.0,
"4, [1, 5]",2.0,
"1, [2, 2]",1.0,
"4, [23, 29]",1.0,
"2, [16, 17]",2.0,
"6, [5, 8]",3.0,
"52, [28, 30]",1.0,
"2, [23, 25]",1.0,
"42, [28, 30]",1.0,
"9, [10, 16]",2.0,
"56, [11, 20]",7.0,
"92, [26, 35]",16.0,
"9, [1, 10]",1.0,
"13, [1, 10]",3.0,
