bidding_profile,contribution,demand
"45, [49, 51]",2.0,15
"4, [21, 23]",2.0,14
"17, [11, 14]",5.0,20
"23, [1, 5]",6.0,10
"32, [15, 16]",3.0,6
"40, [60, 65]",7.0,15
"1, [64, 65]",1.0,5
"3, [19, 23]",1.0,10
"8, [8, 10]",3.0,13
"7, [26, 30]",3.0,14
"5, [7, 9]",2.0,10
"1, [31, 35]",1.0,20
"47, [35, 39]",3.0,17
"13, [26, 29]",7.0,13
"5, [19, 22]",2.0,7
"19, [61, 63]",9.0,20
"3, [59, 62]",2.0,11
"2, [32, 33]",1.0,12
"8, [32, 35]",2.0,14
"13, [50, 53]",9.0,15
"7, [52, 55]",5.0,13
"56, [45, 49]",14.0,8
"9, [21, 26]",2.0,18
"69, [30, 32]",4.0,11
"5, [5, 10]",1.0,16
"42, [54, 57]",4.0,17
"3, [5, 7]",3.0,9
"7, [50, 56]",1.0,7
"23, [50, 54]",6.0,8
"14, [35, 39]",4.0,12
"1, [37, 40]",1.0,8
"8, [9, 11]",5.0,17
"34, [1, 5]",8.0,13
"7, [49, 53]",2.0,12
"12, [55, 60]",2.0,12
"1, [41, 44]",1.0,9
"66, [1, 6]",1.0,5
"2, [8, 10]",1.0,12
"14, [16, 20]",2.0,13
"63, [17, 18]",2.0,10
"4, [15, 15]",4.0,5
"15, [31, 34]",4.0,9
"21, [6, 9]",12.0,17
"63, [40, 41]",3.0,18
"8, [14, 15]",8.0,16
"66, [62, 65]",8.0,18
"6, [56, 62]",1.0,8
"16, [52, 55]",4.0,15
"5, [10, 12]",2.0,19
"19, [23, 27]",10.0,19
"2, [42, 45]",2.0,13
"1, [17, 18]",1.0,7
"7, [39, 42]",3.0,14
"2, [60, 61]",4.0,7
"46, [25, 31]",8.0,20
"26, [41, 45]",1.0,8
"5, [5, 7]",2.0,13
"7, [24, 25]",8.0,12
"10, [28, 32]",2.0,14
"19, [60, 63]",9.0,17
"26, [33, 36]",2.0,14
"23, [59, 61]",6.0,16
"71, [29, 33]",1.0,14
"2, [27, 30]",5.0,6
"1, [49, 51]",1.0,14
"11, [9, 14]",3.0,
"29, [56, 61]",2.0,
"27, [58, 62]",1.0,
"2, [5, 6]",2.0,
"9, [2, 4]",9.0,
"33, [46, 48]",15.0,
"8, [45, 46]",10.0,
"21, [26, 30]",5.0,
"10, [19, 24]",2.0,
"8, [36, 39]",3.0,
"8, [16, 19]",3.0,
"6, [9, 13]",3.0,
"49, [1, 4]",5.0,
"15, [62, 64]",5.0,
"1, [45, 45]",3.0,
"20, [43, 45]",15.0,
"33, [24, 27]",4.0,
"11, [53, 56]",5.0,
"15, [58, 61]",8.0,
"11, [58, 62]",8.0,
"29, [23, 27]",10.0,
"1, [22, 24]",1.0,
"2, [18, 19]",3.0,
"10, [56, 59]",3.0,
"3, [22, 24]",3.0,
"13, [61, 62]",7.0,
"5, [19, 23]",1.0,
"16, [54, 55]",4.0,
"32, [27, 32]",7.0,
"18, [23, 27]",4.0,
"17, [26, 31]",6.0,
"1, [19, 20]",2.0,
"4, [36, 36]",4.0,
"24, [15, 20]",5.0,
"4, [19, 21]",2.0,
"5, [21, 26]",2.0,
"61, [16, 18]",2.0,
"11, [27, 30]",4.0,
"2, [38, 41]",2.0,
"3, [12, 16]",2.0,
"14, [30, 34]",4.0,
"74, [15, 15]",1.0,
"27, [33, 39]",4.0,
"3, [61, 63]",2.0,
"1, [44, 50]",6.0,
"2, [49, 51]",2.0,
"16, [39, 42]",5.0,
"17, [1, 2]",9.0,
"11, [57, 59]",9.0,
"6, [9, 12]",2.0,
"50, [51, 54]",2.0,
"14, [14, 16]",8.0,
"69, [44, 48]",15.0,
"9, [44, 47]",3.0,
"8, [30, 32]",3.0,
"3, [27, 33]",1.0,
