bidding_profile,contribution,demand
"66, [19, 25]",4.0,14
"24, [34, 38]",5.0,15
"2, [60, 62]",1.0,18
"13, [1, 3]",6.0,10
"78, [55, 56]",6.0,5
"3, [29, 30]",2.0,18
"32, [53, 59]",2.0,11
"8, [3, 8]",4.0,10
"1, [13, 15]",1.0,6
"5, [20, 20]",5.0,11
"6, [1, 4]",3.0,11
"2, [41, 47]",1.0,10
"23, [19, 20]",12.0,15
"2, [60, 61]",1.0,5
"4, [25, 26]",2.0,12
"4, [13, 19]",1.0,19
"63, [24, 27]",1.0,12
"10, [51, 55]",2.0,16
"34, [55, 60]",6.0,17
"11, [60, 65]",1.0,11
"49, [4, 5]",1.0,13
"22, [64, 65]",1.0,10
"6, [8, 11]",2.0,16
"10, [14, 16]",2.0,20
"3, [43, 47]",1.0,9
"3, [39, 40]",5.0,15
"3, [22, 23]",2.0,16
"3, [53, 56]",1.0,9
"46, [4, 8]",3.0,14
"2, [21, 23]",1.0,7
"2, [60, 64]",1.0,6
"7, [31, 32]",4.0,12
"20, [54, 60]",2.0,14
"2, [6, 8]",2.0,15
"58, [32, 34]",2.0,17
"1, [53, 55]",1.0,10
"6, [51, 53]",4.0,17
"56, [18, 22]",12.0,5
"4, [5, 8]",3.0,13
"73, [62, 63]",3.0,13
"8, [46, 49]",2.0,11
"38, [52, 58]",2.0,12
"16, [39, 42]",6.0,8
"14, [18, 21]",5.0,5
"18, [17, 19]",13.0,11
"4, [41, 45]",1.0,17
"15, [30, 34]",4.0,11
"12, [17, 18]",7.0,20
"71, [51, 52]",3.0,11
"2, [1, 5]",1.0,10
"61, [10, 12]",3.0,18
"3, [15, 19]",2.0,17
"1, [48, 52]",1.0,14
"8, [21, 23]",4.0,9
"1, [48, 49]",1.0,17
"50, [65, 65]",1.0,6
"41, [47, 50]",2.0,9
"3, [50, 52]",1.0,5
"11, [31, 33]",3.0,7
"1, [29, 33]",1.0,10
"55, [38, 43]",11.0,19
"4, [13, 15]",2.0,8
"20, [38, 41]",6.0,20
"5, [7, 10]",2.0,6
"6, [46, 48]",3.0,7
"1, [54, 54]",2.0,
"1, [7, 10]",1.0,
"11, [54, 60]",2.0,
"26, [52, 53]",2.0,
"9, [4, 7]",3.0,
"3, [5, 8]",2.0,
"6, [49, 55]",1.0,
"7, [28, 34]",1.0,
"49, [39, 43]",7.0,
"40, [11, 14]",3.0,
"45, [20, 25]",12.0,
"74, [25, 30]",1.0,
"3, [29, 35]",1.0,
"2, [48, 53]",1.0,
"3, [1, 3]",2.0,
"11, [24, 29]",2.0,
"14, [19, 20]",7.0,
"29, [9, 14]",1.0,
"2, [60, 61]",1.0,
"20, [55, 58]",6.0,
"6, [47, 50]",3.0,
"2, [11, 13]",2.0,
"7, [32, 34]",3.0,
"8, [29, 34]",4.0,
"46, [18, 24]",7.0,
"4, [49, 55]",1.0,
"6, [35, 39]",3.0,
"67, [35, 36]",5.0,
"1, [28, 30]",1.0,
"8, [48, 48]",1.0,
"42, [65, 65]",1.0,
"3, [54, 58]",1.0,
"1, [1, 1]",5.0,
"19, [39, 43]",9.0,
"3, [48, 50]",1.0,
"15, [21, 25]",5.0,
"5, [5, 8]",2.0,
"2, [51, 55]",1.0,
"16, [26, 29]",8.0,
"48, [10, 13]",1.0,
"3, [24, 25]",2.0,
"42, [61, 65]",9.0,
"4, [43, 46]",1.0,
"18, [18, 22]",5.0,
"39, [39, 39]",2.0,
"69, [8, 9]",1.0,
"5, [23, 27]",2.0,
"3, [46, 47]",3.0,
"32, [2, 7]",6.0,
"4, [51, 52]",4.0,
"8, [13, 16]",3.0,
"11, [30, 34]",3.0,
"42, [22, 25]",3.0,
"3, [41, 43]",1.0,
"1, [65, 65]",1.0,
"2, [23, 25]",1.0,
