bidding_profile,contribution,demand
"9, [60, 64]",2.0,8
"73, [26, 26]",1.0,20
"41, [31, 35]",3.0,19
"32, [45, 49]",11.0,14
"47, [31, 35]",18.0,12
"32, [10, 13]",1.0,9
"3, [54, 57]",1.0,9
"29, [45, 48]",10.0,6
"8, [32, 35]",2.0,18
"71, [29, 30]",1.0,18
"3, [49, 51]",1.0,18
"9, [10, 14]",2.0,11
"3, [18, 20]",1.0,12
"2, [23, 26]",2.0,11
"12, [18, 23]",3.0,9
"6, [7, 12]",1.0,20
"7, [58, 60]",2.0,12
"16, [46, 49]",6.0,7
"4, [20, 25]",1.0,16
"3, [7, 9]",1.0,11
"7, [24, 27]",2.0,14
"25, [41, 43]",17.0,18
"9, [49, 51]",4.0,7
"26, [37, 39]",5.0,11
"18, [36, 42]",3.0,20
"5, [37, 37]",5.0,7
"22, [36, 40]",5.0,17
"9, [16, 16]",9.0,18
"5, [47, 50]",2.0,15
"6, [13, 16]",2.0,8
"4, [50, 53]",3.0,20
"9, [22, 24]",3.0,18
"10, [24, 28]",2.0,10
"9, [23, 28]",2.0,17
"2, [7, 9]",1.0,11
"2, [24, 24]",3.0,11
"1, [37, 39]",1.0,12
"5, [57, 60]",2.0,15
"46, [28, 32]",2.0,13
"66, [1, 5]",2.0,12
"13, [37, 41]",4.0,16
"1, [54, 57]",1.0,20
"7, [18, 20]",6.0,10
"3, [30, 33]",1.0,6
"7, [10, 14]",2.0,16
"1, [39, 41]",1.0,10
"39, [17, 20]",6.0,15
"4, [10, 13]",1.0,18
"5, [22, 23]",4.0,8
"5, [57, 60]",2.0,19
"4, [6, 9]",1.0,6
"4, [26, 29]",1.0,9
"22, [45, 48]",6.0,19
"4, [50, 52]",3.0,14
"8, [1, 3]",3.0,14
"6, [24, 29]",1.0,18
"5, [59, 61]",2.0,18
"2, [32, 32]",3.0,5
"23, [17, 20]",10.0,7
"2, [9, 12]",1.0,14
"3, [16, 21]",1.0,16
"2, [40, 45]",1.0,8
"56, [6, 11]",1.0,12
"5, [44, 49]",1.0,6
"19, [62, 64]",1.0,16
"2, [30, 33]",1.0,
"9, [12, 16]",3.0,
"14, [19, 25]",2.0,
"85, [32, 37]",17.0,
"9, [3, 4]",8.0,
"56, [60, 60]",2.0,
"60, [57, 60]",4.0,
"1, [13, 14]",1.0,
"19, [30, 35]",1.0,
"10, [32, 34]",4.0,
"12, [23, 26]",3.0,
"32, [16, 17]",10.0,
"1, [43, 44]",1.0,
"4, [2, 3]",3.0,
"26, [30, 35]",1.0,
"99, [1, 1]",1.0,
"10, [1, 5]",4.0,
"67, [13, 14]",2.0,
"5, [19, 20]",3.0,
"4, [34, 37]",3.0,
"8, [48, 51]",3.0,
"12, [18, 23]",3.0,
"2, [42, 45]",1.0,
"48, [41, 44]",15.0,
"15, [50, 54]",3.0,
"7, [6, 12]",1.0,
"17, [48, 53]",4.0,
"26, [53, 57]",16.0,
"39, [9, 10]",2.0,
"2, [55, 57]",1.0,
"63, [34, 40]",7.0,
"48, [42, 45]",1.0,
"42, [43, 43]",1.0,
"4, [7, 11]",1.0,
"47, [54, 54]",1.0,
"8, [1, 4]",4.0,
"22, [62, 65]",7.0,
"9, [37, 40]",4.0,
"7, [61, 65]",3.0,
"54, [48, 52]",1.0,
"24, [32, 34]",9.0,
"81, [1, 2]",4.0,
"3, [54, 58]",1.0,
"4, [7, 11]",1.0,
"15, [4, 7]",4.0,
"9, [16, 20]",4.0,
"19, [25, 28]",5.0,
"5, [54, 58]",1.0,
"2, [8, 12]",1.0,
