bidding_profile,contribution,demand
"2, [9, 11]",1.0,6
"6, [38, 42]",3.0,16
"4, [4, 4]",4.0,11
"14, [40, 42]",6.0,15
"104, [59, 61]",1.0,8
"36, [17, 20]",4.0,17
"4, [24, 27]",3.0,13
"101, [58, 60]",2.0,10
"6, [16, 16]",9.0,17
"3, [18, 21]",1.0,15
"38, [56, 56]",2.0,7
"3, [45, 47]",3.0,19
"15, [58, 63]",4.0,10
"6, [20, 22]",2.0,8
"3, [3, 6]",1.0,16
"3, [35, 37]",1.0,16
"21, [29, 34]",4.0,6
"3, [55, 58]",1.0,15
"3, [1, 5]",1.0,12
"83, [21, 21]",1.0,11
"1, [15, 17]",1.0,7
"40, [38, 42]",9.0,18
"2, [7, 8]",1.0,20
"1, [63, 65]",1.0,5
"39, [44, 50]",6.0,15
"106, [30, 33]",3.0,7
"6, [26, 32]",1.0,15
"1, [47, 49]",1.0,6
"2, [43, 46]",1.0,18
"2, [32, 35]",1.0,11
"2, [4, 4]",2.0,15
"9, [20, 25]",2.0,12
"9, [26, 32]",2.0,14
"4, [9, 14]",1.0,10
"4, [20, 24]",1.0,7
"103, [10, 12]",2.0,6
"7, [31, 36]",2.0,8
"35, [49, 49]",1.0,13
"2, [24, 24]",4.0,9
"11, [24, 29]",3.0,7
"2, [29, 32]",1.0,18
"1, [40, 42]",1.0,7
"3, [27, 30]",2.0,8
"2, [58, 58]",4.0,10
"3, [58, 60]",2.0,6
"4, [8, 11]",1.0,9
"3, [11, 12]",2.0,14
"6, [44, 46]",2.0,9
"4, [23, 24]",2.0,8
"28, [12, 13]",11.0,9
"18, [2, 5]",5.0,14
"5, [45, 48]",3.0,13
"4, [1, 2]",3.0,19
"7, [3, 4]",1.0,7
"2, [14, 15]",1.0,15
"2, [46, 49]",1.0,19
"11, [14, 19]",4.0,14
"8, [26, 29]",2.0,13
"86, [9, 13]",1.0,17
"68, [3, 8]",4.0,19
"3, [34, 36]",1.0,9
"27, [59, 61]",3.0,20
"29, [2, 7]",5.0,15
"28, [16, 20]",7.0,12
"32, [37, 38]",1.0,9
"9, [57, 59]",5.0,
"1, [6, 10]",1.0,
"2, [32, 32]",2.0,
"2, [8, 11]",1.0,
"30, [36, 42]",1.0,
"7, [44, 47]",5.0,
"5, [61, 65]",1.0,
"12, [17, 21]",3.0,
"13, [12, 17]",3.0,
"2, [26, 26]",3.0,
"1, [47, 49]",1.0,
"85, [36, 37]",1.0,
"11, [56, 61]",2.0,
"11, [3, 6]",6.0,
"1, [48, 48]",1.0,
"14, [1, 6]",5.0,
"5, [25, 26]",4.0,
"5, [9, 13]",1.0,
"3, [10, 12]",1.0,
"7, [22, 26]",3.0,
"19, [55, 59]",8.0,
"98, [22, 25]",1.0,
"80, [57, 57]",3.0,
"9, [21, 25]",2.0,
"4, [15, 18]",1.0,
"3, [62, 65]",1.0,
"27, [10, 15]",2.0,
"4, [13, 15]",4.0,
"14, [59, 63]",4.0,
"5, [15, 18]",2.0,
"110, [59, 62]",2.0,
"2, [29, 31]",2.0,
"4, [27, 32]",1.0,
"4, [8, 11]",1.0,
"4, [57, 58]",3.0,
"9, [2, 6]",4.0,
"40, [53, 56]",16.0,
"16, [28, 31]",4.0,
"31, [3, 9]",5.0,
"12, [54, 55]",9.0,
"9, [39, 42]",5.0,
