bidding_profile,contribution,demand
"2, [52, 56]",1.0,19
"6, [37, 40]",2.0,17
"68, [15, 16]",5.0,5
"7, [47, 52]",2.0,10
"6, [63, 65]",2.0,18
"4, [18, 19]",2.0,15
"13, [25, 27]",9.0,5
"56, [43, 43]",3.0,11
"3, [37, 40]",1.0,6
"2, [62, 65]",1.0,20
"3, [51, 53]",2.0,14
"5, [54, 56]",2.0,8
"2, [46, 49]",1.0,16
"2, [48, 51]",2.0,13
"1, [31, 32]",1.0,16
"4, [30, 32]",2.0,14
"3, [35, 37]",1.0,12
"2, [24, 27]",1.0,6
"19, [38, 42]",6.0,12
"4, [20, 22]",2.0,5
"9, [33, 35]",4.0,20
"9, [5, 7]",6.0,7
"40, [58, 63]",3.0,18
"20, [6, 9]",5.0,6
"13, [34, 37]",3.0,17
"10, [2, 6]",2.0,16
"15, [60, 64]",3.0,12
"1, [24, 27]",1.0,13
"67, [14, 15]",1.0,13
"15, [38, 42]",4.0,14
"12, [6, 10]",4.0,6
"29, [10, 14]",10.0,5
"4, [49, 52]",1.0,13
"8, [10, 12]",4.0,16
"6, [33, 36]",3.0,5
"21, [4, 10]",6.0,12
"3, [62, 65]",1.0,9
"4, [57, 60]",1.0,19
"9, [27, 31]",2.0,6
"8, [40, 43]",4.0,15
"5, [1, 4]",4.0,7
"2, [42, 44]",1.0,16
"51, [39, 42]",2.0,6
"5, [26, 31]",1.0,11
"7, [43, 46]",2.0,14
"1, [14, 15]",1.0,13
"2, [20, 26]",1.0,11
"11, [57, 61]",3.0,5
"3, [58, 60]",2.0,16
"4, [33, 34]",3.0,18
"2, [58, 62]",1.0,8
"3, [28, 30]",1.0,13
"63, [13, 13]",1.0,13
"19, [12, 17]",4.0,17
"3, [27, 27]",2.0,11
"1, [58, 59]",2.0,9
"67, [52, 55]",1.0,14
"2, [8, 9]",1.0,6
"3, [32, 36]",1.0,10
"6, [42, 48]",1.0,19
"4, [1, 1]",4.0,14
"16, [3, 7]",8.0,8
"2, [42, 44]",1.0,10
"41, [16, 20]",9.0,7
"7, [34, 37]",3.0,6
"52, [32, 33]",1.0,
"4, [52, 55]",1.0,
"4, [60, 63]",1.0,
"1, [27, 30]",2.0,
"21, [8, 14]",3.0,
"1, [49, 51]",1.0,
"4, [20, 25]",1.0,
"48, [34, 37]",1.0,
"2, [30, 32]",2.0,
"4, [28, 33]",1.0,
"57, [56, 59]",1.0,
"2, [29, 34]",1.0,
"21, [64, 65]",1.0,
"6, [1, 3]",4.0,
"1, [64, 65]",1.0,
"1, [9, 13]",1.0,
"20, [22, 24]",13.0,
"4, [8, 12]",1.0,
"4, [58, 61]",1.0,
"8, [18, 22]",2.0,
"29, [48, 51]",1.0,
"39, [56, 58]",1.0,
"2, [30, 32]",1.0,
"3, [45, 51]",6.0,
"6, [35, 37]",2.0,
"4, [51, 54]",1.0,
"5, [2, 2]",7.0,
"14, [43, 49]",3.0,
"6, [53, 57]",3.0,
"1, [57, 61]",1.0,
"3, [27, 29]",2.0,
"1, [46, 48]",1.0,
"54, [49, 52]",1.0,
"1, [24, 27]",1.0,
"2, [59, 62]",2.0,
"63, [16, 20]",5.0,
"8, [50, 54]",2.0,
"55, [46, 51]",4.0,
"5, [29, 34]",1.0,
"10, [27, 31]",2.0,
"5, [1, 2]",6.0,
"4, [50, 53]",1.0,
"5, [21, 24]",18.0,
"3, [31, 35]",1.0,
"22, [25, 28]",6.0,
"1, [19, 19]",2.0,
"6, [35, 38]",2.0,
"14, [10, 14]",3.0,
"12, [37, 42]",2.0,
"9, [5, 7]",5.0,
"61, [10, 12]",10.0,
"55, [36, 41]",1.0,
"1, [28, 28]",2.0,
"23, [46, 51]",4.0,
"2, [56, 61]",1.0,
"8, [46, 47]",5.0,
"62, [13, 16]",1.0,
"1, [49, 49]",1.0,
"9, [3, 6]",3.0,
"6, [59, 61]",3.0,
"39, [57, 59]",3.0,
"1, [3, 3]",2.0,
"36, [15, 19]",12.0,
"32, [38, 42]",4.0,
"3, [43, 46]",1.0,
"2, [9, 12]",2.0,
"3, [60, 62]",3.0,
"17, [39, 42]",6.0,
"6, [63, 65]",2.0,
"6, [39, 40]",4.0,
"1, [8, 10]",1.0,
"31, [19, 22]",2.0,
"1, [54, 54]",3.0,
"5, [49, 52]",2.0,
"5, [50, 55]",1.0,
"1, [28, 32]",2.0,
"56, [27, 30]",2.0,
"18, [38, 43]",6.0,
"1, [28, 29]",2.0,
"11, [59, 63]",3.0,
"24, [54, 59]",5.0,
"2, [6, 7]",4.0,
"3, [32, 34]",1.0,
"2, [5, 9]",1.0,
"68, [52, 55]",3.0,
"47, [2, 4]",9.0,
"13, [41, 44]",4.0,
"2, [40, 43]",1.0,
"2, [54, 57]",1.0,
"47, [17, 18]",2.0,
"8, [58, 62]",2.0,
"54, [1, 2]",9.0,
"31, [46, 52]",6.0,
"21, [11, 14]",10.0,
"7, [25, 26]",4.0,
"9, [58, 61]",3.0,
"14, [60, 64]",3.0,
"26, [45, 50]",5.0,
"54, [61, 62]",1.0,
"38, [13, 17]",1.0,
"2, [30, 32]",1.0,
"8, [32, 36]",1.0,
"5, [56, 61]",1.0,
"19, [1, 4]",5.0,
"2, [20, 22]",1.0,
"2, [14, 16]",1.0,
"9, [15, 16]",5.0,
"3, [44, 47]",2.0,
"2, [26, 28]",1.0,
"5, [1, 2]",8.0,
"7, [56, 62]",1.0,
"1, [40, 43]",1.0,
"5, [4, 4]",8.0,
"11, [20, 25]",2.0,
"8, [4, 7]",7.0,
"32, [22, 25]",10.0,
"17, [42, 47]",3.0,
"58, [27, 32]",2.0,
"4, [53, 55]",2.0,
"20, [53, 58]",6.0,
"5, [40, 42]",2.0,
"3, [16, 18]",2.0,
"37, [1, 1]",1.0,
"5, [9, 11]",2.0,
"1, [64, 65]",1.0,
"3, [47, 51]",1.0,
"5, [59, 62]",3.0,
"4, [54, 58]",1.0,
"2, [26, 29]",2.0,
"30, [30, 31]",1.0,
"44, [25, 38]",5.0,
"12, [32, 45]",1.0,
"16, [37, 50]",2.0,
"15, [36, 49]",2.0,
"8, [27, 40]",1.0,
"13, [52, 65]",1.0,
