bidding_profile,contribution,demand
"2, [1, 2]",4.0,15
"2, [50, 51]",1.0,10
"7, [18, 19]",5.0,8
"2, [17, 18]",1.0,6
"3, [7, 9]",2.0,12
"2, [55, 59]",1.0,7
"3, [12, 12]",3.0,11
"2, [50, 53]",1.0,17
"36, [25, 30]",12.0,7
"1, [46, 48]",1.0,18
"19, [25, 28]",14.0,20
"17, [6, 9]",1.0,13
"2, [17, 19]",1.0,10
"151, [49, 49]",1.0,8
"3, [56, 58]",1.0,12
"14, [54, 57]",4.0,18
"2, [42, 46]",1.0,16
"3, [4, 8]",1.0,18
"8, [36, 41]",5.0,6
"6, [60, 63]",3.0,13
"1, [11, 14]",1.0,13
"2, [38, 39]",2.0,10
"87, [25, 27]",1.0,5
"47, [10, 15]",8.0,15
"1, [39, 40]",1.0,8
"14, [58, 61]",9.0,15
"6, [54, 57]",3.0,17
"6, [14, 16]",4.0,9
"6, [15, 17]",3.0,16
"71, [42, 44]",1.0,11
"10, [61, 64]",3.0,14
"17, [34, 39]",7.0,5
"8, [5, 8]",2.0,18
"7, [15, 18]",4.0,10
"70, [30, 36]",1.0,19
"16, [44, 45]",15.0,10
"4, [10, 15]",1.0,14
"1, [57, 58]",2.0,11
"45, [17, 17]",1.0,19
"14, [26, 29]",11.0,7
"5, [21, 27]",1.0,19
"86, [29, 33]",1.0,6
"4, [37, 42]",1.0,19
"89, [16, 18]",3.0,15
"11, [44, 47]",3.0,14
"113, [48, 49]",1.0,10
"7, [13, 17]",2.0,13
"15, [18, 22]",5.0,18
"26, [39, 43]",4.0,8
"15, [39, 42]",4.0,9
"3, [5, 8]",2.0,15
"1, [34, 37]",1.0,5
"5, [54, 57]",3.0,11
"4, [52, 55]",3.0,20
"2, [49, 51]",1.0,5
"5, [26, 30]",1.0,6
"52, [37, 39]",5.0,16
"35, [28, 29]",1.0,20
"43, [59, 65]",7.0,5
"3, [35, 39]",2.0,14
"2, [5, 8]",1.0,14
"6, [18, 23]",1.0,20
"6, [1, 3]",4.0,9
"4, [47, 51]",1.0,16
"4, [38, 41]",1.0,8
"8, [51, 53]",5.0,
"2, [17, 19]",1.0,
"16, [25, 27]",10.0,
"3, [62, 65]",1.0,
"18, [32, 37]",4.0,
"29, [50, 52]",1.0,
"1, [53, 54]",1.0,
"14, [31, 34]",4.0,
"133, [40, 42]",4.0,
"7, [6, 9]",2.0,
"168, [60, 64]",2.0,
"10, [5, 9]",2.0,
"166, [3, 7]",1.0,
"2, [56, 57]",2.0,
"5, [1, 6]",1.0,
"22, [55, 60]",4.0,
"11, [62, 64]",4.0,
"2, [30, 31]",1.0,
"21, [58, 60]",7.0,
"5, [49, 54]",1.0,
"2, [23, 27]",1.0,
"7, [5, 8]",2.0,
"141, [50, 56]",1.0,
"12, [16, 21]",2.0,
"1, [29, 31]",1.0,
"5, [59, 60]",5.0,
"10, [39, 41]",4.0,
"3, [46, 50]",1.0,
"15, [34, 38]",5.0,
"104, [52, 56]",4.0,
"76, [54, 59]",3.0,
"5, [8, 10]",2.0,
"8, [33, 34]",7.0,
"18, [12, 16]",4.0,
"1, [55, 59]",1.0,
"81, [11, 13]",2.0,
"16, [60, 65]",3.0,
"61, [16, 22]",2.0,
"4, [20, 22]",4.0,
"4, [40, 44]",2.0,
"102, [6, 8]",2.0,
"2, [29, 32]",1.0,
"55, [16, 21]",3.0,
"12, [55, 59]",3.0,
"4, [9, 11]",2.0,
"4, [16, 20]",2.0,
"16, [52, 56]",5.0,
"13, [20, 24]",4.0,
"162, [43, 49]",25.0,
"5, [23, 28]",1.0,
"21, [1, 4]",7.0,
"80, [24, 28]",16.0,
"5, [39, 41]",3.0,
"37, [10, 16]",8.0,
"27, [44, 45]",24.0,
"3, [37, 38]",3.0,
"4, [13, 13]",4.0,
"13, [44, 46]",5.0,
"6, [8, 13]",1.0,
"1, [52, 54]",1.0,
"14, [36, 39]",5.0,
"3, [9, 12]",1.0,
"170, [19, 22]",5.0,
"2, [3, 5]",1.0,
"5, [16, 21]",2.0,
"16, [11, 14]",4.0,
"2, [29, 34]",1.0,
"52, [50, 54]",1.0,
"5, [34, 35]",4.0,
"131, [28, 29]",1.0,
"3, [12, 15]",1.0,
"13, [62, 65]",6.0,
"3, [58, 61]",1.0,
"2, [58, 61]",1.0,
"17, [34, 38]",7.0,
"38, [58, 63]",6.0,
"5, [23, 29]",1.0,
"8, [6, 9]",2.0,
"2, [41, 47]",1.0,
"159, [8, 14]",2.0,
"1, [4, 5]",1.0,
"1, [65, 65]",1.0,
"8, [34, 39]",4.0,
"5, [9, 13]",1.0,
"5, [18, 22]",3.0,
"1, [50, 54]",1.0,
"37, [29, 32]",1.0,
"173, [44, 46]",7.0,
"167, [36, 36]",6.0,
"111, [48, 51]",1.0,
"11, [60, 63]",3.0,
"24, [12, 18]",4.0,
"7, [38, 39]",4.0,
"22, [42, 45]",1.0,
"109, [35, 39]",6.0,
"2, [17, 18]",1.0,
"4, [33, 33]",5.0,
"8, [25, 28]",2.0,
"9, [36, 40]",3.0,
"5, [33, 33]",6.0,
"61, [49, 49]",1.0,
"3, [4, 6]",1.0,
"2, [33, 36]",2.0,
"137, [11, 11]",1.0,
"1, [9, 12]",1.0,
"5, [47, 51]",1.0,
"8, [14, 16]",3.0,
"4, [19, 25]",1.0,
"94, [26, 30]",9.0,
"3, [4, 6]",1.0,
"28, [31, 33]",13.0,
"2, [5, 9]",1.0,
"10, [12, 17]",4.0,
"3, [9, 14]",1.0,
"6, [42, 47]",1.0,
"2, [63, 65]",1.0,
"66, [50, 51]",1.0,
"2, [47, 48]",1.0,
"2, [32, 35]",1.0,
"2, [17, 20]",1.0,
"2, [23, 25]",1.0,
"11, [32, 37]",2.0,
"119, [47, 51]",1.0,
"18, [25, 28]",13.0,
"5, [9, 14]",2.0,
"7, [32, 34]",7.0,
"174, [60, 60]",3.0,
"5, [37, 41]",3.0,
"25, [31, 35]",13.0,
"98, [62, 65]",6.0,
"9, [22, 35]",1.0,
"40, [34, 47]",2.0,
"28, [34, 47]",4.0,
"34, [35, 48]",3.0,
"95, [1, 14]",8.0,
"156, [44, 57]",13.0,
"56, [1, 14]",4.0,
"11, [33, 46]",2.0,
"11, [49, 62]",1.0,
"10, [52, 65]",1.0,
