bidding_profile,contribution,demand
"10, [7, 12]",3.0,18
"20, [13, 15]",8.0,18
"72, [4, 7]",22.0,19
"42, [59, 60]",2.0,19
"36, [35, 40]",21.0,7
"430, [3, 5]",3.0,16
"163, [10, 16]",18.0,10
"309, [40, 44]",5.0,5
"52, [52, 55]",24.0,13
"36, [27, 29]",3.0,19
"30, [40, 44]",12.0,20
"444, [27, 31]",13.0,10
"43, [53, 59]",7.0,9
"13, [47, 49]",5.0,12
"5, [20, 21]",3.0,6
"23, [9, 11]",23.0,10
"14, [5, 7]",5.0,16
"65, [54, 56]",31.0,10
"10, [60, 64]",6.0,11
"8, [36, 40]",2.0,16
"74, [31, 36]",26.0,5
"8, [14, 17]",4.0,19
"3, [61, 64]",2.0,7
"72, [9, 11]",14.0,9
"15, [51, 53]",7.0,20
"31, [21, 25]",10.0,12
"33, [14, 15]",35.0,6
"46, [31, 34]",25.0,10
"26, [31, 34]",7.0,12
"14, [59, 62]",9.0,17
"112, [14, 17]",62.0,20
"12, [33, 35]",7.0,15
"165, [38, 42]",14.0,12
"9, [1, 2]",10.0,8
"34, [42, 45]",19.0,8
"12, [56, 58]",6.0,7
"14, [51, 53]",5.0,12
"10, [56, 57]",6.0,15
"10, [61, 64]",3.0,19
"60, [51, 54]",15.0,9
"20, [28, 30]",7.0,11
"3, [38, 41]",1.0,16
"34, [6, 9]",25.0,11
"31, [6, 6]",31.0,19
"104, [9, 13]",32.0,7
"17, [34, 37]",5.0,19
"19, [58, 63]",4.0,9
"28, [41, 43]",24.0,11
"10, [25, 28]",15.0,12
"4, [30, 30]",7.0,18
"75, [11, 13]",32.0,20
"218, [53, 54]",24.0,20
"22, [28, 32]",13.0,15
"17, [10, 13]",12.0,12
"330, [13, 14]",57.0,20
"60, [13, 16]",37.0,18
"28, [10, 12]",16.0,14
"2, [40, 46]",1.0,19
"154, [39, 42]",21.0,15
"33, [40, 41]",25.0,7
"38, [61, 65]",13.0,18
"261, [12, 15]",8.0,7
"110, [29, 33]",22.0,18
"6, [3, 3]",14.0,10
"96, [36, 40]",25.0,11
"6, [15, 17]",3.0,
"23, [42, 43]",12.0,
"67, [46, 51]",16.0,
"30, [4, 7]",19.0,
"22, [49, 51]",11.0,
"12, [22, 25]",3.0,
"16, [61, 64]",4.0,
"21, [61, 64]",6.0,
"121, [61, 62]",7.0,
"82, [47, 50]",22.0,
"60, [7, 9]",31.0,
"35, [3, 4]",19.0,
"308, [8, 12]",25.0,
"168, [7, 11]",34.0,
"41, [2, 5]",14.0,
"37, [35, 39]",16.0,
"32, [51, 54]",13.0,
"23, [53, 58]",11.0,
"88, [45, 48]",18.0,
"92, [28, 31]",23.0,
"124, [9, 14]",24.0,
"11, [30, 30]",35.0,
"9, [47, 48]",9.0,
"38, [28, 30]",20.0,
"8, [47, 50]",2.0,
"266, [14, 19]",33.0,
"16, [60, 64]",5.0,
"48, [24, 27]",22.0,
"3, [26, 28]",1.0,
"7, [21, 23]",5.0,
"6, [36, 38]",3.0,
"261, [15, 19]",50.0,
"5, [26, 30]",12.0,
"35, [8, 13]",17.0,
"50, [34, 38]",10.0,
"68, [50, 54]",23.0,
"32, [44, 47]",11.0,
"4, [39, 42]",1.0,
"203, [56, 60]",5.0,
"82, [25, 30]",18.0,
"69, [9, 12]",19.0,
"27, [41, 46]",5.0,
"83, [13, 17]",31.0,
"3, [62, 62]",5.0,
"261, [46, 51]",19.0,
"177, [7, 11]",4.0,
"25, [61, 64]",9.0,
"30, [39, 43]",6.0,
"55, [2, 7]",10.0,
"7, [24, 30]",3.0,
"12, [24, 30]",5.0,
"7, [45, 47]",4.0,
"7, [40, 40]",8.0,
"16, [16, 19]",9.0,
"43, [51, 54]",25.0,
"63, [16, 18]",44.0,
"320, [21, 25]",3.0,
"7, [56, 58]",5.0,
"20, [45, 51]",6.0,
"17, [26, 29]",11.0,
"2, [11, 12]",3.0,
"3, [22, 25]",1.0,
"32, [40, 42]",11.0,
"440, [56, 56]",1.0,
"36, [16, 17]",52.0,
"11, [33, 35]",7.0,
"45, [4, 9]",14.0,
"66, [16, 18]",26.0,
"1, [62, 62]",3.0,
"131, [29, 31]",31.0,
"77, [7, 12]",20.0,
"31, [45, 47]",11.0,
"181, [16, 21]",42.0,
"37, [47, 51]",16.0,
"41, [59, 62]",12.0,
"25, [4, 6]",14.0,
"12, [50, 51]",8.0,
"6, [59, 60]",6.0,
"80, [6, 9]",26.0,
"11, [11, 13]",4.0,
"4, [34, 34]",14.0,
"10, [28, 29]",12.0,
"384, [9, 9]",5.0,
"45, [1, 4]",15.0,
"1, [46, 50]",1.0,
"36, [54, 57]",21.0,
"41, [41, 44]",15.0,
"176, [22, 25]",8.0,
"37, [54, 58]",14.0,
"83, [5, 9]",28.0,
"54, [52, 54]",23.0,
"4, [11, 15]",1.0,
"23, [37, 43]",9.0,
"82, [47, 50]",27.0,
"36, [26, 31]",15.0,
"395, [8, 9]",40.0,
"283, [48, 50]",24.0,
"13, [27, 33]",2.0,
"352, [22, 25]",17.0,
"19, [3, 6]",6.0,
"54, [26, 32]",14.0,
"5, [58, 62]",3.0,
"39, [37, 40]",13.0,
"33, [43, 44]",18.0,
"32, [37, 40]",9.0,
"56, [46, 48]",23.0,
"227, [10, 15]",47.0,
"2, [62, 62]",4.0,
"6, [6, 6]",20.0,
"445, [28, 33]",28.0,
"39, [23, 27]",15.0,
"19, [54, 58]",9.0,
"10, [4, 8]",4.0,
"61, [12, 13]",59.0,
"4, [33, 34]",5.0,
"232, [11, 15]",52.0,
"14, [42, 45]",4.0,
"3, [9, 11]",2.0,
"306, [3, 7]",5.0,
"186, [27, 30]",22.0,
"136, [9, 13]",43.0,
"39, [47, 50]",23.0,
"19, [1, 2]",11.0,
"29, [59, 61]",12.0,
"69, [3, 9]",16.0,
"10, [50, 52]",6.0,
"168, [49, 55]",24.0,
"26, [40, 44]",19.0,
"32, [43, 45]",14.0,
"417, [21, 22]",1.0,
"336, [16, 29]",33.0,
"109, [7, 20]",18.0,
"217, [17, 30]",19.0,
"271, [31, 44]",20.0,
"68, [24, 37]",6.0,
