bidding_profile,contribution,demand
"24, [3, 6]",9.0,5
"18, [58, 60]",8.0,14
"27, [56, 59]",8.0,8
"31, [54, 59]",6.0,10
"43, [50, 51]",3.0,6
"6, [14, 17]",2.0,17
"5, [20, 21]",3.0,11
"5, [63, 65]",4.0,17
"12, [63, 65]",4.0,19
"54, [49, 49]",1.0,9
"7, [7, 8]",4.0,9
"8, [20, 24]",2.0,19
"3, [10, 10]",3.0,11
"17, [10, 15]",3.0,7
"35, [40, 44]",3.0,10
"3, [17, 19]",1.0,12
"43, [5, 9]",2.0,13
"6, [24, 24]",8.0,7
"11, [36, 41]",3.0,7
"57, [56, 59]",7.0,10
"1, [54, 56]",1.0,14
"2, [17, 18]",2.0,13
"10, [40, 43]",4.0,20
"4, [57, 58]",5.0,14
"2, [1, 1]",3.0,5
"2, [17, 19]",2.0,19
"6, [13, 18]",1.0,16
"65, [57, 62]",8.0,6
"3, [12, 12]",1.0,16
"21, [24, 28]",11.0,7
"54, [50, 55]",3.0,8
"16, [39, 44]",4.0,5
"14, [6, 8]",8.0,14
"6, [25, 26]",4.0,7
"29, [38, 41]",3.0,12
"3, [24, 28]",1.0,13
"3, [49, 50]",2.0,5
"2, [59, 59]",6.0,13
"50, [4, 4]",4.0,18
"5, [43, 46]",2.0,11
"6, [14, 20]",1.0,5
"63, [19, 20]",1.0,8
"53, [13, 14]",2.0,11
"8, [53, 57]",2.0,15
"6, [55, 55]",7.0,19
"8, [21, 24]",4.0,11
"15, [41, 45]",3.0,13
"2, [17, 19]",1.0,15
"41, [25, 26]",1.0,6
"3, [10, 15]",1.0,13
"3, [35, 38]",1.0,7
"7, [43, 46]",2.0,20
"10, [29, 30]",8.0,5
"1, [60, 63]",1.0,12
"31, [55, 60]",3.0,15
"33, [55, 60]",6.0,11
"19, [52, 55]",6.0,13
"2, [27, 28]",1.0,17
"2, [14, 15]",2.0,17
"8, [24, 25]",7.0,18
"5, [32, 36]",1.0,6
"26, [57, 62]",6.0,14
"65, [7, 12]",7.0,19
"17, [55, 60]",4.0,13
"1, [18, 20]",1.0,18
"16, [44, 48]",6.0,
"61, [10, 16]",1.0,
"4, [40, 43]",1.0,
"3, [28, 32]",1.0,
"10, [46, 51]",3.0,
"7, [29, 31]",7.0,
"4, [22, 25]",1.0,
"9, [19, 21]",3.0,
"2, [22, 25]",1.0,
"9, [61, 65]",4.0,
"14, [33, 35]",5.0,
"12, [18, 21]",3.0,
"5, [38, 40]",4.0,
"6, [17, 20]",2.0,
"45, [46, 52]",7.0,
"41, [61, 61]",1.0,
"6, [60, 63]",2.0,
"3, [37, 38]",3.0,
"2, [58, 61]",1.0,
"9, [61, 63]",3.0,
"9, [46, 46]",8.0,
"53, [32, 34]",2.0,
"7, [10, 13]",2.0,
"7, [1, 4]",2.0,
"4, [42, 45]",3.0,
"61, [60, 60]",1.0,
"4, [10, 11]",7.0,
"5, [25, 27]",2.0,
"11, [3, 6]",3.0,
"14, [15, 17]",1.0,
"5, [4, 5]",7.0,
"4, [32, 37]",1.0,
"41, [23, 26]",11.0,
"22, [60, 65]",5.0,
"34, [40, 45]",6.0,
"4, [24, 30]",2.0,
"37, [63, 64]",8.0,
"56, [57, 58]",2.0,
"11, [15, 18]",4.0,
"19, [7, 10]",5.0,
"59, [16, 18]",12.0,
"2, [62, 65]",1.0,
"14, [64, 65]",8.0,
"9, [39, 41]",4.0,
"6, [51, 52]",4.0,
"6, [2, 2]",9.0,
"33, [56, 56]",8.0,
"35, [26, 29]",10.0,
"10, [1, 5]",3.0,
"16, [46, 51]",6.0,
"60, [1, 3]",3.0,
"6, [4, 4]",7.0,
"5, [1, 5]",2.0,
"4, [31, 33]",3.0,
"11, [43, 48]",5.0,
"39, [5, 8]",6.0,
"5, [37, 41]",1.0,
"11, [9, 11]",4.0,
"3, [28, 31]",2.0,
"5, [41, 46]",2.0,
"12, [37, 40]",4.0,
"2, [45, 46]",2.0,
"27, [54, 60]",6.0,
"9, [61, 63]",4.0,
"51, [33, 38]",9.0,
"16, [53, 55]",8.0,
"15, [40, 42]",5.0,
"16, [54, 59]",8.0,
"2, [47, 50]",2.0,
"33, [3, 4]",9.0,
"12, [37, 40]",3.0,
"12, [40, 44]",5.0,
"8, [53, 55]",7.0,
"51, [30, 34]",5.0,
"62, [1, 2]",1.0,
"4, [39, 40]",5.0,
"30, [56, 60]",7.0,
"1, [18, 19]",2.0,
