bidding_profile,contribution,demand
"4, [21, 24]",2.0,9
"50, [61, 64]",1.0,10
"22, [59, 64]",4.0,18
"12, [8, 13]",2.0,17
"10, [37, 40]",3.0,6
"23, [53, 57]",6.0,9
"4, [32, 32]",13.0,20
"16, [39, 42]",5.0,9
"3, [7, 9]",1.0,6
"4, [41, 44]",1.0,18
"11, [41, 43]",6.0,9
"12, [36, 42]",4.0,16
"31, [24, 24]",4.0,13
"1, [47, 47]",3.0,18
"1, [20, 20]",3.0,12
"8, [41, 41]",8.0,15
"39, [51, 55]",8.0,10
"36, [25, 29]",10.0,5
"8, [56, 61]",3.0,18
"13, [57, 62]",5.0,6
"1, [9, 12]",1.0,16
"20, [46, 51]",4.0,20
"69, [14, 15]",14.0,16
"23, [55, 58]",6.0,11
"8, [61, 64]",3.0,9
"39, [10, 15]",8.0,12
"15, [33, 39]",3.0,17
"39, [31, 37]",13.0,14
"11, [50, 53]",8.0,13
"13, [39, 42]",4.0,13
"5, [13, 16]",2.0,13
"12, [36, 39]",4.0,16
"30, [52, 57]",5.0,17
"1, [48, 48]",1.0,7
"84, [27, 30]",4.0,18
"4, [35, 35]",4.0,12
"9, [25, 27]",5.0,6
"27, [10, 10]",6.0,12
"9, [54, 56]",3.0,12
"11, [17, 20]",1.0,13
"12, [11, 15]",3.0,8
"2, [6, 7]",1.0,19
"11, [30, 32]",5.0,7
"1, [47, 50]",1.0,13
"2, [40, 40]",5.0,8
"47, [1, 3]",2.0,10
"17, [41, 44]",2.0,20
"9, [43, 45]",3.0,8
"41, [47, 53]",7.0,11
"5, [34, 35]",4.0,12
"14, [25, 28]",10.0,16
"31, [12, 16]",11.0,7
"5, [16, 20]",3.0,12
"34, [57, 62]",7.0,5
"4, [31, 31]",7.0,14
"6, [4, 5]",3.0,15
"6, [43, 46]",2.0,14
"16, [32, 35]",7.0,7
"1, [1, 5]",1.0,17
"2, [48, 52]",1.0,17
"12, [29, 31]",9.0,7
"48, [18, 21]",5.0,7
"3, [45, 45]",7.0,10
"35, [22, 27]",12.0,5
"9, [28, 31]",4.0,10
"29, [30, 32]",11.0,
"16, [50, 53]",10.0,
"65, [24, 28]",13.0,
"17, [35, 40]",3.0,
"15, [37, 41]",5.0,
"71, [46, 52]",2.0,
"25, [52, 54]",10.0,
"79, [56, 59]",7.0,
"4, [28, 28]",7.0,
"46, [20, 24]",2.0,
"35, [40, 44]",8.0,
"12, [54, 56]",6.0,
"32, [12, 16]",10.0,
"73, [19, 22]",3.0,
"13, [10, 16]",5.0,
"20, [1, 4]",5.0,
"9, [63, 65]",4.0,
"74, [21, 26]",13.0,
"67, [58, 62]",7.0,
"7, [33, 35]",3.0,
"4, [19, 24]",1.0,
"5, [1, 4]",2.0,
"60, [23, 28]",13.0,
"10, [5, 8]",4.0,
"10, [54, 58]",6.0,
"1, [15, 16]",1.0,
"12, [54, 57]",7.0,
"1, [34, 38]",1.0,
"5, [45, 47]",4.0,
"22, [14, 16]",8.0,
"4, [2, 4]",4.0,
"30, [52, 56]",7.0,
"14, [11, 16]",6.0,
"69, [31, 34]",7.0,
"3, [8, 11]",1.0,
"18, [10, 15]",8.0,
"9, [39, 41]",7.0,
"61, [54, 57]",1.0,
"29, [49, 52]",9.0,
"10, [16, 20]",4.0,
"13, [46, 50]",8.0,
"8, [36, 40]",2.0,
"86, [1, 2]",3.0,
"28, [6, 11]",6.0,
"43, [23, 27]",11.0,
"38, [14, 18]",1.0,
"5, [20, 23]",4.0,
"6, [55, 59]",3.0,
"20, [16, 17]",1.0,
"32, [19, 23]",9.0,
"24, [38, 43]",6.0,
"43, [20, 23]",4.0,
"2, [11, 11]",6.0,
"3, [3, 5]",1.0,
"3, [52, 55]",6.0,
"61, [26, 29]",11.0,
"16, [49, 51]",9.0,
"1, [1, 3]",1.0,
"4, [24, 26]",2.0,
"6, [62, 65]",4.0,
"18, [45, 47]",7.0,
"30, [26, 28]",11.0,
"5, [13, 16]",3.0,
"43, [18, 18]",4.0,
"6, [26, 30]",2.0,
"25, [56, 59]",7.0,
"20, [45, 50]",5.0,
