bidding_profile,contribution,demand
"103, [12, 14]",3.0,14
"1, [57, 60]",1.0,14
"5, [34, 40]",1.0,5
"1, [56, 57]",2.0,14
"1, [9, 12]",1.0,15
"5, [35, 40]",1.0,18
"5, [47, 48]",6.0,15
"50, [62, 65]",7.0,20
"15, [2, 4]",5.0,10
"3, [8, 9]",2.0,14
"15, [40, 43]",4.0,7
"3, [3, 4]",3.0,15
"1, [39, 42]",1.0,12
"8, [4, 8]",3.0,17
"1, [24, 28]",1.0,6
"15, [26, 28]",5.0,20
"7, [54, 57]",4.0,5
"6, [1, 2]",7.0,11
"2, [9, 13]",1.0,5
"5, [42, 44]",6.0,6
"6, [12, 13]",5.0,15
"19, [20, 23]",10.0,13
"105, [61, 62]",3.0,18
"2, [37, 39]",2.0,8
"12, [14, 18]",4.0,19
"1, [1, 4]",1.0,18
"2, [9, 10]",3.0,15
"29, [19, 25]",10.0,5
"60, [41, 42]",3.0,14
"20, [10, 12]",1.0,8
"74, [27, 31]",2.0,18
"8, [62, 65]",3.0,6
"35, [5, 8]",10.0,10
"17, [1, 1]",3.0,14
"20, [31, 35]",4.0,9
"13, [41, 44]",6.0,18
"10, [47, 49]",5.0,17
"19, [63, 65]",8.0,15
"7, [22, 24]",5.0,20
"10, [41, 44]",6.0,15
"22, [19, 21]",10.0,20
"10, [59, 62]",5.0,8
"9, [22, 25]",4.0,16
"2, [25, 27]",2.0,17
"1, [28, 30]",1.0,7
"3, [22, 24]",3.0,14
"4, [61, 62]",6.0,16
"4, [3, 5]",3.0,5
"14, [1, 3]",8.0,14
"24, [62, 62]",1.0,6
"12, [37, 41]",3.0,11
"4, [32, 35]",2.0,18
"4, [62, 65]",2.0,20
"21, [1, 5]",7.0,10
"4, [8, 10]",2.0,19
"10, [61, 65]",4.0,10
"22, [47, 49]",7.0,18
"7, [14, 15]",2.0,6
"4, [30, 35]",1.0,7
"14, [20, 22]",8.0,17
"5, [61, 61]",6.0,12
"91, [3, 4]",5.0,14
"7, [30, 34]",3.0,10
"28, [31, 35]",9.0,14
"3, [35, 40]",1.0,14
"72, [60, 65]",5.0,
"43, [8, 11]",1.0,
"23, [62, 64]",6.0,
"31, [55, 56]",1.0,
"4, [61, 65]",1.0,
"24, [45, 48]",7.0,
"7, [58, 60]",4.0,
"19, [53, 57]",4.0,
"6, [38, 41]",3.0,
"1, [65, 65]",1.0,
"17, [15, 17]",4.0,
"3, [7, 9]",2.0,
"17, [31, 34]",9.0,
"32, [30, 35]",3.0,
"5, [7, 8]",8.0,
"6, [51, 54]",2.0,
"6, [59, 62]",3.0,
"1, [57, 61]",1.0,
"10, [23, 29]",2.0,
"10, [44, 46]",6.0,
"11, [16, 22]",23.0,
"4, [14, 15]",4.0,
"6, [22, 23]",5.0,
"5, [29, 33]",2.0,
"4, [8, 11]",3.0,
"79, [56, 60]",2.0,
"21, [1, 4]",7.0,
"6, [39, 44]",1.0,
"13, [21, 22]",10.0,
"13, [47, 51]",5.0,
"33, [46, 50]",7.0,
"10, [14, 16]",4.0,
"77, [7, 9]",5.0,
"13, [43, 44]",2.0,
"5, [12, 15]",3.0,
"35, [39, 44]",6.0,
"15, [40, 42]",5.0,
"1, [60, 60]",1.0,
"1, [32, 32]",3.0,
"6, [53, 57]",2.0,
"64, [65, 65]",1.0,
"4, [34, 39]",1.0,
"2, [51, 55]",1.0,
"6, [55, 60]",1.0,
"11, [32, 35]",3.0,
"50, [57, 59]",3.0,
"13, [57, 62]",3.0,
"4, [57, 60]",2.0,
"87, [61, 61]",6.0,
"6, [40, 42]",5.0,
"20, [39, 44]",4.0,
"77, [56, 57]",1.0,
"4, [47, 49]",3.0,
"5, [55, 59]",1.0,
"87, [62, 65]",5.0,
"7, [8, 11]",3.0,
"5, [8, 12]",2.0,
"1, [37, 40]",1.0,
"13, [36, 40]",4.0,
"2, [51, 54]",2.0,
"41, [17, 20]",19.0,
"4, [28, 32]",2.0,
"3, [21, 23]",1.0,
"13, [47, 52]",3.0,
"2, [25, 30]",1.0,
"50, [18, 24]",15.0,
"67, [40, 42]",2.0,
"2, [45, 48]",1.0,
"3, [15, 18]",1.0,
"14, [44, 49]",5.0,
"1, [41, 43]",1.0,
"7, [54, 58]",3.0,
"2, [57, 59]",2.0,
"6, [38, 42]",3.0,
"1, [38, 40]",1.0,
"13, [17, 19]",9.0,
"2, [10, 14]",1.0,
"1, [41, 45]",1.0,
"3, [26, 26]",6.0,
"42, [34, 38]",2.0,
"93, [63, 64]",4.0,
"64, [1, 4]",7.0,
"5, [9, 15]",2.0,
"32, [44, 48]",8.0,
"12, [9, 11]",4.0,
"6, [63, 65]",4.0,
"16, [23, 28]",6.0,
"11, [14, 20]",3.0,
"7, [46, 52]",1.0,
"7, [40, 45]",2.0,
"24, [46, 51]",5.0,
"5, [14, 16]",4.0,
"17, [42, 44]",6.0,
"22, [5, 6]",18.0,
"14, [43, 48]",6.0,
"2, [8, 9]",1.0,
"39, [8, 9]",2.0,
"18, [43, 46]",5.0,
"45, [19, 25]",12.0,
"63, [60, 63]",5.0,
"5, [34, 39]",1.0,
"14, [10, 14]",3.0,
"18, [36, 38]",14.0,
"3, [26, 30]",1.0,
"7, [32, 32]",7.0,
"3, [39, 42]",2.0,
"60, [23, 25]",2.0,
"55, [51, 55]",1.0,
"3, [63, 64]",3.0,
"1, [58, 59]",1.0,
"2, [26, 29]",2.0,
"46, [17, 23]",14.0,
"14, [52, 57]",6.0,
"101, [12, 17]",3.0,
"62, [22, 23]",3.0,
"37, [42, 46]",4.0,
"17, [10, 16]",4.0,
"52, [52, 55]",15.0,
"90, [17, 20]",15.0,
"2, [12, 16]",1.0,
"62, [53, 54]",1.0,
"9, [31, 33]",5.0,
"8, [11, 14]",5.0,
"2, [43, 43]",7.0,
"3, [48, 48]",7.0,
"12, [31, 35]",7.0,
"3, [32, 32]",10.0,
"91, [58, 61]",1.0,
"15, [57, 62]",3.0,
"3, [55, 57]",3.0,
"68, [45, 58]",6.0,
"27, [22, 35]",5.0,
"24, [46, 59]",3.0,
"76, [17, 30]",9.0,
"44, [32, 45]",7.0,
