bidding_profile,contribution,demand
"12, [62, 66]",3.0,9
"22, [29, 34]",5.0,15
"14, [9, 12]",6.0,18
"9, [72, 73]",6.0,16
"10, [45, 47]",4.0,8
"80, [40, 42]",7.0,8
"6, [7, 12]",1.0,6
"11, [12, 14]",6.0,18
"3, [56, 57]",2.0,19
"12, [42, 47]",4.0,13
"20, [13, 17]",6.0,6
"5, [32, 36]",2.0,8
"2, [34, 35]",1.0,12
"3, [53, 56]",1.0,7
"14, [54, 58]",5.0,9
"69, [72, 74]",5.0,8
"1, [47, 48]",1.0,6
"3, [46, 49]",2.0,8
"16, [60, 62]",2.0,16
"2, [74, 75]",1.0,19
"26, [30, 34]",5.0,5
"3, [44, 44]",4.0,9
"5, [10, 13]",2.0,12
"28, [65, 71]",4.0,16
"20, [71, 75]",7.0,12
"10, [61, 64]",3.0,10
"5, [14, 16]",2.0,11
"65, [3, 6]",4.0,13
"6, [73, 75]",6.0,17
"8, [39, 44]",4.0,8
"24, [10, 13]",9.0,9
"21, [55, 56]",6.0,14
"2, [12, 13]",1.0,8
"1, [17, 18]",1.0,6
"21, [2, 6]",5.0,5
"8, [2, 3]",4.0,15
"6, [29, 31]",4.0,6
"7, [17, 23]",3.0,7
"40, [54, 57]",5.0,7
"6, [29, 31]",5.0,20
"55, [40, 45]",1.0,14
"4, [5, 9]",1.0,8
"1, [36, 37]",1.0,11
"9, [38, 43]",2.0,19
"2, [66, 66]",2.0,15
"2, [72, 72]",6.0,9
"24, [12, 17]",7.0,9
"30, [58, 62]",4.0,11
"8, [30, 33]",4.0,14
"3, [73, 75]",1.0,7
"4, [38, 39]",2.0,14
"59, [69, 73]",1.0,14
"2, [31, 33]",1.0,16
"7, [49, 51]",5.0,19
"6, [72, 73]",5.0,13
"9, [55, 59]",3.0,17
"1, [51, 53]",1.0,16
"15, [64, 65]",1.0,13
"4, [20, 23]",3.0,10
"4, [3, 5]",4.0,13
"5, [62, 67]",1.0,5
"2, [69, 70]",1.0,20
"3, [3, 5]",1.0,9
"1, [25, 26]",1.0,13
"3, [19, 22]",1.0,16
"58, [14, 19]",6.0,6
"3, [27, 30]",1.0,7
"17, [50, 50]",5.0,6
"19, [9, 14]",4.0,10
"3, [4, 7]",2.0,19
"38, [59, 64]",3.0,15
"4, [13, 19]",1.0,10
"2, [29, 32]",1.0,12
"14, [15, 17]",5.0,10
"2, [69, 72]",1.0,11
"68, [36, 41]",6.0,
"4, [69, 73]",2.0,
"4, [18, 19]",2.0,
"12, [48, 53]",2.0,
"14, [42, 46]",6.0,
"8, [38, 42]",3.0,
"39, [60, 61]",3.0,
"50, [8, 13]",9.0,
"5, [50, 53]",2.0,
"6, [54, 56]",3.0,
"24, [72, 75]",7.0,
"5, [43, 45]",5.0,
"7, [31, 33]",5.0,
"95, [65, 67]",3.0,
"2, [47, 48]",3.0,
"5, [62, 68]",1.0,
"5, [41, 46]",1.0,
"7, [34, 38]",2.0,
"12, [20, 26]",4.0,
"14, [57, 61]",4.0,
"5, [45, 48]",2.0,
"7, [51, 54]",2.0,
"15, [13, 15]",6.0,
"4, [59, 61]",2.0,
"5, [67, 71]",1.0,
"47, [32, 38]",1.0,
"3, [33, 34]",2.0,
"2, [40, 42]",1.0,
"26, [8, 12]",10.0,
"76, [6, 8]",2.0,
"10, [1, 2]",6.0,
"20, [73, 75]",4.0,
"2, [14, 18]",5.0,
"9, [53, 55]",3.0,
"41, [28, 30]",14.0,
"6, [5, 10]",2.0,
"2, [52, 56]",1.0,
"6, [3, 5]",3.0,
"6, [36, 40]",2.0,
"6, [46, 50]",2.0,
"16, [61, 65]",4.0,
"52, [58, 63]",1.0,
"14, [72, 75]",4.0,
"6, [21, 26]",1.0,
"80, [71, 72]",7.0,
"5, [17, 19]",2.0,
"15, [36, 39]",6.0,
"26, [64, 68]",4.0,
"8, [37, 39]",4.0,
"30, [14, 19]",2.0,
"4, [20, 21]",5.0,
"3, [4, 5]",2.0,
"5, [8, 13]",2.0,
"4, [69, 72]",2.0,
"4, [1, 3]",3.0,
"11, [70, 73]",8.0,
"3, [56, 56]",5.0,
"4, [36, 42]",1.0,
"18, [49, 53]",4.0,
"24, [13, 18]",5.0,
"54, [7, 12]",1.0,
