bidding_profile,contribution,demand
"2, [46, 49]",1.0,13
"12, [68, 73]",4.0,15
"13, [30, 36]",4.0,14
"11, [3, 6]",5.0,11
"4, [14, 16]",2.0,18
"12, [62, 64]",5.0,7
"4, [70, 74]",2.0,13
"29, [29, 34]",7.0,17
"62, [31, 33]",7.0,15
"69, [44, 47]",5.0,19
"65, [31, 32]",8.0,14
"60, [43, 45]",9.0,10
"86, [72, 75]",4.0,12
"4, [12, 15]",1.0,10
"2, [25, 28]",1.0,16
"5, [52, 56]",1.0,12
"15, [29, 33]",3.0,14
"7, [69, 72]",4.0,6
"44, [37, 42]",1.0,11
"78, [66, 67]",11.0,20
"18, [24, 30]",3.0,5
"16, [32, 36]",6.0,16
"10, [1, 2]",7.0,5
"30, [8, 13]",9.0,14
"1, [54, 56]",1.0,13
"27, [31, 36]",9.0,18
"10, [2, 4]",7.0,12
"5, [42, 46]",1.0,19
"57, [20, 24]",15.0,19
"2, [17, 18]",3.0,6
"11, [71, 75]",4.0,7
"50, [12, 17]",6.0,9
"21, [1, 4]",1.0,17
"38, [7, 9]",2.0,19
"4, [34, 35]",2.0,10
"35, [21, 25]",9.0,12
"4, [61, 64]",1.0,6
"34, [9, 11]",13.0,17
"15, [68, 70]",7.0,19
"5, [31, 34]",3.0,8
"1, [16, 16]",1.0,5
"8, [39, 41]",5.0,19
"13, [30, 33]",9.0,20
"16, [74, 75]",2.0,10
"2, [44, 44]",4.0,10
"17, [50, 55]",3.0,12
"58, [36, 40]",2.0,13
"4, [9, 12]",1.0,15
"3, [59, 62]",1.0,11
"6, [73, 75]",4.0,20
"55, [63, 64]",1.0,13
"20, [44, 47]",9.0,19
"2, [60, 60]",3.0,13
"3, [56, 61]",1.0,15
"2, [70, 71]",1.0,8
"3, [37, 39]",1.0,12
"27, [67, 73]",4.0,13
"12, [9, 12]",5.0,12
"18, [67, 71]",8.0,6
"1, [52, 53]",1.0,9
"21, [12, 17]",4.0,12
"5, [41, 43]",2.0,19
"75, [9, 14]",15.0,7
"3, [5, 7]",1.0,15
"87, [49, 53]",5.0,11
"3, [25, 28]",1.0,15
"16, [58, 63]",3.0,8
"1, [55, 57]",1.0,13
"7, [17, 20]",2.0,10
"41, [1, 7]",7.0,13
"4, [64, 69]",2.0,16
"3, [38, 40]",3.0,9
"13, [15, 19]",4.0,10
"4, [41, 47]",1.0,7
"33, [29, 33]",7.0,10
"3, [72, 75]",2.0,
"34, [59, 63]",3.0,
"1, [5, 7]",1.0,
"7, [7, 13]",2.0,
"4, [7, 11]",2.0,
"10, [20, 23]",6.0,
"2, [18, 21]",1.0,
"10, [1, 4]",7.0,
"6, [57, 59]",4.0,
"6, [63, 66]",2.0,
"32, [9, 15]",4.0,
"1, [71, 72]",1.0,
"31, [61, 67]",3.0,
"28, [9, 14]",12.0,
"4, [55, 58]",1.0,
"6, [51, 52]",2.0,
"5, [61, 63]",2.0,
"35, [30, 33]",9.0,
"2, [46, 49]",1.0,
"1, [10, 12]",1.0,
"3, [63, 67]",1.0,
"3, [65, 65]",4.0,
"9, [36, 40]",2.0,
"70, [28, 34]",10.0,
"5, [1, 2]",5.0,
"7, [69, 71]",5.0,
"6, [44, 45]",5.0,
"8, [13, 15]",5.0,
"9, [10, 12]",7.0,
"21, [22, 22]",8.0,
"5, [14, 19]",2.0,
"4, [13, 18]",2.0,
"12, [70, 73]",4.0,
"4, [10, 12]",3.0,
"2, [4, 6]",1.0,
"40, [43, 45]",5.0,
"6, [53, 58]",1.0,
"3, [54, 60]",1.0,
"4, [63, 64]",5.0,
"7, [42, 45]",3.0,
"17, [10, 13]",5.0,
"24, [11, 16]",4.0,
"3, [6, 9]",1.0,
"49, [50, 56]",7.0,
"5, [67, 68]",6.0,
"19, [26, 29]",5.0,
"5, [41, 43]",3.0,
"1, [38, 38]",1.0,
"4, [39, 39]",5.0,
"83, [31, 34]",5.0,
"10, [71, 74]",4.0,
"1, [47, 49]",1.0,
"3, [58, 60]",3.0,
"3, [36, 39]",1.0,
"2, [52, 57]",1.0,
"3, [62, 64]",2.0,
"7, [70, 74]",4.0,
"7, [32, 35]",2.0,
"6, [1, 5]",2.0,
"2, [52, 54]",1.0,
"54, [43, 48]",3.0,
"47, [9, 12]",15.0,
"64, [35, 36]",2.0,
"18, [26, 30]",4.0,
"9, [60, 63]",3.0,
"2, [1, 1]",5.0,
"21, [32, 35]",7.0,
"8, [60, 63]",3.0,
"4, [52, 55]",1.0,
"7, [40, 42]",5.0,
"13, [14, 16]",5.0,
"1, [6, 7]",1.0,
"2, [5, 8]",1.0,
"6, [59, 60]",3.0,
"12, [33, 38]",6.0,
"3, [5, 7]",1.0,
"32, [40, 43]",3.0,
"28, [57, 62]",4.0,
"78, [10, 15]",15.0,
"25, [48, 51]",8.0,
"4, [48, 51]",2.0,
"4, [4, 5]",3.0,
"5, [16, 17]",3.0,
"23, [1, 4]",6.0,
"12, [51, 55]",7.0,
"5, [17, 23]",2.0,
"5, [33, 34]",4.0,
"8, [5, 7]",1.0,
"21, [10, 11]",12.0,
"5, [15, 18]",3.0,
"89, [70, 75]",2.0,
"1, [75, 75]",2.0,
"35, [69, 71]",5.0,
"9, [15, 18]",3.0,
"8, [59, 65]",2.0,
"5, [37, 43]",1.0,
"12, [24, 27]",5.0,
"3, [60, 66]",1.0,
"75, [42, 46]",1.0,
"7, [37, 43]",1.0,
"9, [3, 6]",5.0,
"11, [57, 60]",3.0,
"2, [14, 16]",1.0,
"14, [43, 44]",7.0,
"20, [32, 35]",7.0,
"4, [3, 9]",1.0,
"10, [41, 44]",4.0,
"22, [31, 36]",7.0,
"5, [14, 16]",2.0,
"19, [28, 31]",9.0,
"11, [57, 60]",3.0,
"8, [66, 68]",6.0,
"6, [18, 20]",2.0,
"75, [68, 71]",3.0,
"6, [32, 34]",3.0,
"21, [48, 52]",5.0,
"15, [21, 25]",5.0,
"28, [4, 9]",2.0,
"66, [71, 73]",1.0,
"5, [12, 14]",7.0,
"3, [33, 36]",2.0,
"11, [31, 33]",6.0,
"42, [47, 50]",2.0,
"4, [36, 40]",2.0,
"2, [73, 74]",2.0,
"36, [35, 40]",1.0,
"18, [14, 16]",3.0,
"4, [32, 36]",2.0,
"14, [11, 14]",8.0,
"54, [3, 6]",3.0,
"20, [23, 29]",5.0,
"7, [7, 10]",3.0,
"23, [20, 23]",6.0,
"24, [38, 42]",6.0,
"10, [25, 26]",5.0,
"14, [29, 32]",7.0,
"16, [38, 42]",4.0,
"2, [16, 18]",2.0,
"16, [58, 59]",4.0,
"16, [10, 15]",8.0,
"27, [29, 31]",9.0,
"15, [37, 42]",2.0,
"30, [8, 10]",15.0,
"4, [58, 62]",1.0,
"68, [35, 40]",2.0,
"23, [66, 69]",4.0,
"2, [73, 75]",1.0,
"1, [24, 25]",1.0,
"17, [2, 6]",5.0,
"10, [24, 28]",3.0,
"90, [16, 31]",1.0,
"79, [34, 49]",1.0,
"79, [14, 29]",5.0,
"11, [56, 71]",1.0,
"39, [44, 59]",3.0,
"32, [50, 65]",4.0,
"7, [6, 21]",1.0,
"10, [57, 72]",1.0,
