bidding_profile,contribution,demand
"12, [4, 6]",4.0,7
"16, [27, 32]",3.0,15
"21, [35, 41]",3.0,19
"10, [2, 5]",4.0,13
"4, [46, 49]",2.0,9
"16, [72, 75]",8.0,15
"5, [17, 19]",2.0,18
"30, [48, 52]",6.0,10
"6, [65, 69]",2.0,7
"7, [46, 48]",3.0,10
"4, [33, 37]",2.0,6
"2, [51, 54]",1.0,20
"51, [56, 59]",1.0,18
"1, [50, 52]",1.0,20
"29, [57, 60]",3.0,13
"14, [71, 73]",10.0,10
"2, [1, 3]",2.0,15
"5, [45, 49]",1.0,18
"12, [1, 4]",3.0,6
"19, [18, 21]",2.0,11
"1, [35, 36]",1.0,17
"4, [31, 35]",1.0,15
"76, [19, 19]",6.0,17
"2, [4, 8]",1.0,8
"1, [26, 28]",2.0,10
"2, [5, 6]",2.0,13
"33, [13, 17]",5.0,11
"2, [68, 69]",1.0,20
"58, [57, 61]",3.0,13
"15, [19, 25]",6.0,8
"17, [28, 32]",4.0,7
"8, [14, 15]",4.0,10
"1, [19, 19]",3.0,19
"2, [57, 57]",2.0,8
"8, [72, 75]",5.0,19
"54, [44, 49]",2.0,16
"14, [48, 54]",2.0,9
"2, [21, 26]",1.0,12
"5, [45, 49]",1.0,11
"4, [54, 57]",2.0,15
"3, [64, 67]",2.0,15
"29, [56, 59]",1.0,7
"67, [2, 4]",6.0,16
"2, [66, 66]",2.0,8
"8, [10, 11]",6.0,5
"1, [57, 58]",1.0,19
"3, [24, 26]",1.0,20
"9, [23, 27]",2.0,12
"3, [3, 3]",3.0,9
"2, [51, 54]",1.0,11
"9, [35, 39]",3.0,12
"4, [33, 36]",2.0,11
"3, [26, 27]",2.0,15
"15, [14, 18]",5.0,14
"59, [72, 74]",6.0,13
"10, [68, 73]",2.0,6
"7, [56, 59]",3.0,7
"4, [14, 17]",2.0,14
"57, [29, 33]",5.0,20
"9, [18, 19]",7.0,14
"4, [45, 48]",1.0,16
"5, [30, 34]",1.0,19
"22, [71, 74]",11.0,17
"15, [64, 67]",4.0,9
"5, [61, 63]",5.0,7
"41, [29, 32]",3.0,7
"11, [26, 30]",4.0,11
"14, [47, 52]",6.0,7
"10, [46, 49]",5.0,11
"5, [47, 49]",2.0,19
"7, [33, 38]",3.0,6
"6, [32, 36]",2.0,19
"13, [11, 14]",4.0,7
"7, [41, 45]",2.0,9
"3, [45, 47]",1.0,20
"4, [42, 43]",2.0,
"4, [72, 75]",2.0,
"9, [66, 70]",1.0,
"15, [29, 31]",5.0,
"60, [69, 72]",1.0,
"22, [12, 15]",6.0,
"8, [64, 69]",2.0,
"8, [3, 5]",5.0,
"1, [39, 41]",1.0,
"43, [28, 32]",1.0,
"9, [16, 22]",2.0,
"69, [66, 69]",2.0,
"5, [5, 7]",2.0,
"2, [48, 51]",1.0,
"66, [19, 23]",6.0,
"4, [64, 67]",2.0,
"4, [58, 60]",2.0,
