bidding_profile,contribution,demand
"128, [7, 12]",12.0,11
"3, [13, 15]",1.0,12
"11, [4, 7]",3.0,18
"2, [59, 60]",2.0,20
"13, [35, 40]",5.0,20
"127, [3, 5]",5.0,15
"6, [10, 16]",1.0,12
"3, [40, 44]",1.0,20
"3, [52, 55]",1.0,18
"2, [69, 70]",2.0,14
"96, [71, 75]",1.0,19
"18, [15, 19]",9.0,15
"17, [40, 45]",3.0,7
"6, [60, 66]",1.0,18
"3, [35, 36]",3.0,7
"7, [1, 2]",7.0,18
"1, [39, 39]",1.0,10
"113, [48, 51]",2.0,11
"124, [42, 45]",4.0,16
"5, [22, 27]",1.0,9
"8, [61, 64]",2.0,9
"4, [55, 57]",3.0,5
"5, [11, 17]",1.0,18
"2, [59, 59]",2.0,15
"7, [29, 33]",2.0,9
"3, [44, 45]",3.0,17
"3, [46, 48]",1.0,15
"46, [14, 17]",12.0,9
"16, [55, 57]",1.0,18
"3, [46, 50]",1.0,7
"2, [13, 17]",1.0,11
"6, [49, 51]",2.0,14
"3, [66, 68]",1.0,5
"125, [71, 75]",1.0,13
"1, [66, 67]",1.0,10
"75, [29, 31]",8.0,18
"4, [7, 13]",1.0,19
"15, [34, 37]",8.0,17
"3, [65, 67]",1.0,9
"2, [56, 57]",2.0,13
"3, [61, 64]",2.0,19
"3, [51, 54]",1.0,13
"2, [74, 75]",2.0,5
"10, [27, 31]",2.0,14
"2, [28, 28]",2.0,8
"117, [55, 55]",4.0,11
"3, [12, 15]",1.0,10
"15, [24, 28]",6.0,9
"6, [22, 28]",1.0,9
"4, [36, 38]",2.0,6
"7, [38, 40]",4.0,13
"5, [42, 43]",5.0,9
"42, [5, 7]",15.0,18
"4, [10, 14]",1.0,17
"124, [6, 9]",6.0,10
"2, [66, 68]",1.0,19
"6, [15, 17]",3.0,15
"101, [29, 29]",1.0,11
"94, [6, 9]",12.0,5
"6, [31, 34]",2.0,9
"11, [61, 66]",2.0,10
"18, [45, 48]",3.0,20
"4, [72, 73]",3.0,20
"3, [61, 66]",1.0,19
"60, [12, 15]",2.0,7
"23, [29, 33]",5.0,9
"63, [3, 3]",5.0,9
"36, [36, 40]",8.0,18
"90, [15, 17]",9.0,14
"3, [42, 43]",4.0,12
"4, [46, 51]",1.0,7
"8, [4, 7]",4.0,17
"4, [49, 51]",2.0,14
"2, [22, 25]",1.0,13
"4, [61, 64]",1.0,20
"5, [61, 64]",2.0,
"2, [61, 62]",1.0,
"3, [47, 50]",2.0,
"46, [7, 9]",11.0,
"3, [3, 4]",3.0,
"33, [8, 12]",11.0,
"1, [67, 68]",1.0,
"80, [63, 66]",4.0,
"139, [63, 65]",6.0,
"2, [69, 73]",1.0,
"2, [51, 54]",1.0,
"29, [53, 58]",11.0,
"6, [45, 48]",3.0,
"2, [69, 71]",2.0,
"14, [34, 36]",9.0,
"3, [51, 52]",2.0,
"3, [66, 68]",1.0,
"8, [25, 26]",5.0,
"6, [1, 5]",1.0,
"3, [39, 40]",2.0,
"19, [43, 49]",3.0,
"125, [57, 59]",2.0,
"3, [65, 68]",1.0,
"7, [26, 28]",3.0,
"1, [69, 70]",1.0,
"5, [70, 74]",2.0,
"6, [11, 14]",2.0,
"10, [39, 42]",4.0,
"67, [44, 46]",2.0,
"6, [35, 40]",3.0,
"60, [18, 24]",9.0,
"7, [57, 60]",3.0,
"4, [27, 31]",1.0,
"9, [58, 61]",3.0,
"8, [37, 40]",5.0,
"5, [50, 52]",2.0,
"10, [53, 55]",1.0,
"3, [38, 41]",1.0,
"3, [67, 71]",1.0,
"8, [62, 62]",10.0,
"3, [46, 51]",1.0,
"5, [7, 11]",2.0,
"5, [61, 64]",2.0,
"3, [68, 72]",1.0,
"3, [35, 37]",2.0,
"17, [68, 72]",4.0,
"14, [51, 55]",3.0,
