bidding_profile,contribution,demand
"2, [2, 4]",2.0,8
"21, [10, 11]",1.0,6
"2, [10, 12]",1.0,14
"6, [13, 19]",1.0,7
"3, [14, 19]",1.0,12
"38, [14, 16]",6.0,10
"27, [1, 2]",1.0,7
"52, [16, 20]",2.0,20
"2, [1, 3]",1.0,19
"3, [1, 4]",1.0,13
"5, [7, 11]",2.0,5
"10, [4, 8]",3.0,7
"4, [1, 4]",1.0,17
"22, [8, 12]",8.0,7
"49, [19, 20]",11.0,9
"8, [14, 16]",5.0,20
"30, [6, 9]",3.0,17
"23, [14, 17]",1.0,6
"22, [2, 8]",4.0,15
"10, [19, 20]",6.0,18
"3, [1, 3]",1.0,
"9, [7, 11]",3.0,
"10, [8, 9]",10.0,
"4, [17, 20]",1.0,
"21, [13, 16]",6.0,
"3, [14, 18]",2.0,
"3, [2, 5]",1.0,
"52, [10, 16]",1.0,
"28, [18, 20]",1.0,
"11, [1, 4]",4.0,
"1, [12, 16]",1.0,
"1, [18, 18]",1.0,
"3, [11, 15]",1.0,
"24, [8, 13]",9.0,
"17, [14, 19]",3.0,
"14, [15, 17]",5.0,
"10, [5, 8]",4.0,
"2, [12, 15]",1.0,
"4, [2, 4]",2.0,
"5, [3, 7]",2.0,
"26, [14, 17]",1.0,
"3, [5, 8]",1.0,
"1, [17, 18]",1.0,
"10, [13, 17]",3.0,
"7, [14, 16]",4.0,
"10, [13, 15]",7.0,
"39, [12, 17]",1.0,
"19, [15, 20]",5.0,
"4, [3, 4]",3.0,
"12, [13, 14]",7.0,
"5, [3, 5]",4.0,
"19, [12, 12]",1.0,
"25, [13, 14]",2.0,
"8, [14, 17]",4.0,
"53, [1, 5]",3.0,
"5, [1, 2]",3.0,
"8, [8, 10]",6.0,
"3, [17, 20]",1.0,
"2, [18, 20]",1.0,
"8, [16, 18]",4.0,
