bidding_profile,contribution,demand
"1, [9, 12]",1.0,18
"4, [9, 12]",1.0,17
"4, [4, 8]",1.0,19
"5, [4, 9]",1.0,19
"6, [1, 4]",2.0,7
"32, [15, 16]",1.0,20
"57, [2, 4]",4.0,20
"1, [15, 18]",1.0,17
"43, [13, 19]",2.0,12
"4, [4, 7]",1.0,18
"15, [1, 5]",6.0,8
"7, [17, 19]",5.0,18
"3, [12, 15]",2.0,7
"15, [1, 4]",5.0,14
"7, [11, 14]",4.0,14
"3, [7, 8]",2.0,8
"12, [14, 20]",5.0,15
"1, [4, 5]",1.0,17
"1, [6, 7]",1.0,18
"1, [19, 20]",1.0,13
"2, [4, 7]",1.0,
"14, [17, 19]",5.0,
"5, [4, 8]",1.0,
"54, [19, 20]",3.0,
"22, [14, 18]",5.0,
"3, [2, 3]",2.0,
"4, [20, 20]",7.0,
"3, [9, 12]",1.0,
"42, [1, 3]",5.0,
"22, [1, 4]",7.0,
"22, [3, 8]",4.0,
"42, [1, 3]",6.0,
"1, [4, 5]",1.0,
"11, [6, 9]",8.0,
"7, [10, 13]",2.0,
"33, [5, 7]",1.0,
"10, [2, 3]",7.0,
"21, [6, 10]",13.0,
"18, [10, 14]",4.0,
"4, [1, 4]",3.0,
"8, [9, 12]",1.0,
"3, [8, 10]",1.0,
"1, [4, 8]",1.0,
"7, [9, 15]",1.0,
"6, [1, 3]",6.0,
"11, [4, 4]",1.0,
"3, [13, 17]",1.0,
"7, [1, 3]",7.0,
"1, [8, 11]",1.0,
"21, [1, 2]",1.0,
"1, [7, 9]",1.0,
"2, [15, 16]",1.0,
"4, [11, 12]",2.0,
"62, [2, 4]",4.0,
"10, [7, 11]",2.0,
"47, [14, 17]",6.0,
"60, [5, 7]",1.0,
"16, [18, 20]",10.0,
"5, [10, 12]",5.0,
"5, [1, 1]",6.0,
"20, [11, 18]",5.0,
"6, [3, 10]",2.0,
"7, [7, 14]",1.0,
