bidding_profile,contribution,demand
"7, [6, 10]",3.0,14
"23, [20, 20]",6.0,10
"1, [16, 17]",2.0,14
"36, [13, 17]",8.0,12
"6, [7, 8]",4.0,12
"6, [4, 6]",2.0,13
"3, [17, 20]",1.0,18
"51, [11, 12]",8.0,5
"5, [1, 1]",6.0,15
"2, [17, 17]",2.0,11
"10, [13, 17]",5.0,19
"2, [11, 15]",1.0,14
"17, [1, 3]",6.0,8
"1, [17, 20]",1.0,5
"50, [19, 20]",4.0,8
"55, [4, 5]",3.0,5
"22, [18, 18]",1.0,6
"13, [13, 16]",4.0,7
"11, [20, 20]",12.0,9
"23, [1, 4]",6.0,17
"15, [11, 14]",8.0,
"42, [1, 2]",1.0,
"4, [8, 9]",5.0,
"22, [7, 12]",5.0,
"23, [9, 15]",5.0,
"4, [2, 3]",4.0,
"25, [19, 19]",1.0,
"3, [17, 20]",1.0,
"4, [18, 19]",2.0,
"6, [1, 1]",6.0,
"9, [7, 11]",3.0,
"23, [1, 4]",6.0,
"2, [4, 4]",2.0,
"2, [1, 1]",3.0,
"6, [6, 11]",1.0,
"8, [15, 18]",4.0,
"32, [4, 5]",1.0,
"24, [14, 17]",8.0,
"7, [7, 11]",2.0,
"3, [11, 13]",2.0,
"18, [17, 18]",1.0,
"7, [2, 3]",6.0,
"14, [12, 15]",8.0,
"8, [2, 5]",2.0,
"6, [8, 14]",2.0,
"10, [4, 8]",3.0,
"19, [1, 1]",1.0,
"54, [1, 2]",4.0,
"28, [3, 5]",4.0,
"21, [1, 3]",4.0,
"27, [17, 17]",1.0,
"4, [10, 13]",2.0,
"27, [13, 16]",8.0,
"49, [5, 6]",16.0,
"2, [18, 20]",1.0,
"4, [6, 10]",2.0,
"28, [14, 20]",8.0,
"10, [9, 13]",3.0,
"32, [7, 10]",5.0,
"19, [6, 9]",2.0,
