bidding_profile,contribution,demand
"14, [6, 12]",2.0,8
"3, [9, 11]",1.0,6
"29, [11, 11]",2.0,20
"55, [16, 16]",3.0,6
"4, [10, 12]",2.0,18
"6, [2, 3]",5.0,15
"11, [8, 10]",5.0,15
"11, [14, 17]",3.0,19
"1, [5, 5]",1.0,13
"28, [4, 8]",7.0,13
"66, [10, 12]",2.0,13
"1, [14, 14]",4.0,5
"25, [9, 14]",2.0,18
"15, [15, 17]",5.0,16
"13, [14, 17]",6.0,9
"17, [11, 12]",1.0,20
"11, [5, 11]",2.0,14
"3, [9, 13]",1.0,12
"40, [10, 14]",1.0,8
"19, [16, 19]",6.0,10
"17, [15, 18]",5.0,
"9, [17, 19]",4.0,
"2, [9, 12]",1.0,
"2, [6, 8]",1.0,
"9, [1, 2]",5.0,
"33, [1, 3]",4.0,
"2, [12, 16]",1.0,
"3, [9, 12]",1.0,
"15, [16, 20]",5.0,
"2, [1, 1]",5.0,
"3, [18, 20]",2.0,
"9, [3, 5]",9.0,
"3, [3, 3]",6.0,
"13, [2, 6]",4.0,
"39, [1, 6]",4.0,
"14, [6, 12]",2.0,
"48, [12, 13]",1.0,
"4, [1, 6]",1.0,
"4, [6, 10]",1.0,
"25, [14, 18]",5.0,
"3, [17, 20]",1.0,
"1, [19, 20]",4.0,
"64, [19, 20]",3.0,
"2, [18, 20]",1.0,
"1, [2, 2]",3.0,
"5, [18, 20]",4.0,
"58, [8, 14]",10.0,
"3, [19, 20]",3.0,
"8, [12, 15]",2.0,
"67, [12, 16]",1.0,
"3, [2, 4]",2.0,
"3, [9, 10]",2.0,
"4, [11, 14]",2.0,
"3, [1, 3]",1.0,
"4, [5, 8]",1.0,
"1, [20, 20]",1.0,
"6, [8, 8]",11.0,
"23, [3, 7]",3.0,
"3, [17, 20]",2.0,
"10, [11, 16]",2.0,
"31, [1, 8]",5.0,
