bidding_profile,contribution,demand
"61, [3, 9]",1.0,15
"16, [7, 11]",4.0,6
"87, [15, 17]",6.0,12
"21, [1, 3]",7.0,17
"87, [16, 19]",2.0,9
"9, [4, 6]",4.0,14
"3, [1, 5]",2.0,14
"44, [17, 20]",5.0,20
"1, [8, 11]",1.0,8
"29, [12, 13]",20.0,6
"2, [3, 3]",2.0,15
"20, [14, 17]",4.0,14
"1, [10, 14]",1.0,14
"11, [6, 9]",4.0,11
"2, [8, 9]",1.0,7
"1, [7, 7]",2.0,15
"11, [15, 20]",2.0,11
"3, [5, 8]",2.0,16
"35, [15, 20]",1.0,7
"2, [9, 15]",1.0,15
"6, [8, 14]",1.0,
"20, [9, 9]",1.0,
"1, [3, 6]",1.0,
"1, [16, 17]",1.0,
"7, [17, 19]",4.0,
"11, [5, 8]",3.0,
"3, [9, 13]",1.0,
"46, [8, 9]",1.0,
"37, [2, 6]",7.0,
"24, [11, 12]",20.0,
"13, [16, 20]",5.0,
"39, [6, 8]",4.0,
"2, [13, 17]",1.0,
"82, [7, 8]",1.0,
"66, [12, 18]",13.0,
"4, [1, 2]",2.0,
"81, [7, 9]",1.0,
"14, [13, 15]",6.0,
"12, [13, 15]",11.0,
"2, [4, 8]",1.0,
"10, [1, 3]",2.0,
"10, [14, 17]",5.0,
"86, [5, 8]",4.0,
"3, [9, 15]",1.0,
"11, [16, 20]",3.0,
"4, [3, 6]",1.0,
"13, [1, 2]",8.0,
"1, [1, 3]",1.0,
"15, [5, 10]",4.0,
"46, [12, 14]",17.0,
"5, [5, 8]",4.0,
"5, [3, 4]",6.0,
"5, [14, 15]",7.0,
"22, [2, 5]",7.0,
"3, [8, 13]",1.0,
"7, [15, 17]",5.0,
"3, [5, 9]",2.0,
"4, [7, 7]",4.0,
"26, [1, 4]",8.0,
"29, [1, 4]",8.0,
"23, [6, 13]",3.0,
