bidding_profile,contribution,demand
"5, [16, 19]",2.0,8
"4, [16, 19]",3.0,6
"4, [13, 15]",2.0,12
"6, [1, 5]",3.0,5
"5, [6, 10]",2.0,7
"104, [7, 7]",2.0,6
"16, [14, 15]",1.0,9
"2, [15, 17]",1.0,12
"83, [1, 4]",3.0,17
"4, [11, 12]",5.0,8
"6, [7, 9]",2.0,6
"43, [17, 20]",30.0,19
"39, [9, 13]",8.0,20
"11, [4, 9]",3.0,10
"33, [1, 1]",1.0,8
"15, [8, 13]",3.0,8
"59, [4, 5]",2.0,14
"15, [3, 8]",4.0,7
"4, [16, 20]",1.0,12
"78, [4, 6]",2.0,18
"18, [11, 16]",3.0,
"7, [1, 4]",5.0,
"11, [12, 15]",3.0,
"3, [11, 15]",1.0,
"12, [18, 20]",10.0,
"11, [7, 9]",3.0,
"2, [6, 12]",1.0,
"4, [16, 19]",1.0,
"6, [13, 15]",2.0,
"2, [4, 4]",4.0,
"12, [1, 3]",5.0,
"14, [1, 6]",3.0,
"115, [1, 4]",2.0,
"78, [15, 17]",1.0,
"2, [2, 4]",2.0,
"96, [12, 15]",4.0,
"61, [15, 18]",1.0,
"12, [9, 11]",2.0,
"19, [10, 13]",7.0,
"11, [5, 10]",2.0,
"1, [4, 4]",1.0,
"3, [6, 8]",1.0,
"10, [19, 20]",5.0,
"4, [6, 10]",2.0,
"7, [6, 10]",3.0,
"1, [2, 2]",3.0,
"3, [13, 15]",1.0,
"11, [19, 20]",7.0,
"113, [5, 5]",2.0,
"6, [10, 15]",2.0,
"9, [12, 17]",2.0,
"12, [7, 11]",3.0,
"4, [5, 8]",3.0,
"2, [13, 16]",2.0,
"5, [3, 4]",3.0,
"103, [3, 6]",3.0,
"32, [8, 11]",2.0,
"4, [11, 13]",4.0,
"15, [10, 12]",5.0,
"8, [2, 5]",4.0,
"6, [13, 20]",1.0,
