bidding_profile,contribution,demand
"1, [18, 20]",1.0,12
"1, [6, 10]",3.0,14
"1, [18, 20]",1.0,5
"40, [13, 15]",2.0,20
"18, [7, 12]",3.0,19
"21, [14, 17]",4.0,17
"2, [17, 20]",1.0,14
"2, [10, 11]",3.0,13
"8, [1, 4]",2.0,12
"9, [7, 9]",2.0,6
"7, [2, 5]",2.0,14
"10, [15, 19]",4.0,10
"4, [1, 3]",4.0,17
"5, [15, 20]",1.0,5
"54, [6, 6]",2.0,16
"1, [12, 12]",1.0,7
"8, [5, 5]",10.0,8
"41, [11, 11]",1.0,11
"4, [12, 16]",1.0,17
"8, [6, 10]",2.0,15
"8, [12, 17]",2.0,
"24, [16, 20]",4.0,
"1, [16, 16]",1.0,
"16, [13, 19]",4.0,
"1, [12, 13]",2.0,
"20, [1, 3]",1.0,
"13, [3, 9]",2.0,
"1, [2, 4]",1.0,
"12, [13, 18]",2.0,
"12, [14, 19]",2.0,
"11, [13, 19]",2.0,
"2, [1, 3]",2.0,
"7, [10, 11]",5.0,
"27, [4, 8]",8.0,
"20, [19, 20]",17.0,
"2, [11, 16]",1.0,
"64, [12, 12]",2.0,
"17, [5, 8]",11.0,
"4, [9, 9]",6.0,
"53, [6, 8]",2.0,
"4, [20, 20]",5.0,
"6, [1, 3]",2.0,
"11, [1, 4]",5.0,
"2, [1, 2]",2.0,
"4, [15, 15]",4.0,
"1, [18, 20]",1.0,
"31, [2, 6]",1.0,
"17, [1, 5]",4.0,
"3, [1, 1]",5.0,
"2, [14, 18]",1.0,
"16, [10, 13]",4.0,
"22, [2, 7]",2.0,
"3, [13, 18]",1.0,
"1, [7, 8]",1.0,
"4, [3, 5]",2.0,
"37, [3, 7]",2.0,
"9, [2, 8]",2.0,
"4, [13, 16]",2.0,
"1, [1, 1]",1.0,
"4, [2, 5]",2.0,
"41, [9, 16]",8.0,
