bidding_profile,contribution,demand
"31, [16, 19]",10.0,9
"12, [10, 13]",9.0,16
"1, [12, 14]",1.0,14
"51, [15, 19]",11.0,6
"1, [19, 20]",2.0,11
"2, [1, 1]",4.0,15
"3, [14, 16]",2.0,19
"6, [8, 11]",3.0,16
"5, [1, 3]",3.0,17
"18, [2, 5]",8.0,18
"6, [6, 9]",2.0,7
"3, [12, 14]",1.0,6
"3, [6, 7]",3.0,8
"14, [15, 20]",5.0,16
"34, [8, 14]",1.0,7
"1, [1, 5]",1.0,6
"2, [17, 17]",3.0,11
"4, [8, 11]",1.0,18
"10, [1, 6]",3.0,12
"9, [4, 10]",3.0,7
"2, [1, 2]",3.0,
"5, [7, 8]",4.0,
"39, [3, 3]",4.0,
"7, [6, 7]",4.0,
"6, [16, 19]",6.0,
"14, [16, 19]",5.0,
"29, [15, 20]",6.0,
"5, [1, 4]",2.0,
"10, [17, 20]",3.0,
"11, [17, 20]",5.0,
"26, [16, 18]",14.0,
"4, [18, 20]",2.0,
"3, [12, 15]",1.0,
"51, [12, 15]",1.0,
"7, [6, 9]",5.0,
"3, [15, 16]",5.0,
"21, [10, 11]",4.0,
"56, [14, 17]",14.0,
"27, [9, 12]",9.0,
"5, [6, 9]",2.0,
"2, [11, 12]",1.0,
"50, [15, 19]",14.0,
"3, [4, 8]",1.0,
"13, [5, 8]",2.0,
"32, [15, 20]",8.0,
"17, [6, 10]",4.0,
"39, [1, 5]",3.0,
"36, [19, 20]",1.0,
"3, [12, 15]",1.0,
"14, [5, 9]",4.0,
"13, [1, 2]",4.0,
"5, [13, 17]",1.0,
"11, [4, 7]",4.0,
"15, [16, 19]",10.0,
"8, [1, 5]",3.0,
"6, [1, 3]",2.0,
"3, [1, 2]",2.0,
"3, [12, 15]",1.0,
"56, [8, 13]",1.0,
"1, [13, 13]",1.0,
