bidding_profile,contribution,demand
"3, [7, 9]",2.0,12
"4, [6, 11]",1.0,8
"3, [15, 20]",1.0,10
"8, [17, 20]",6.0,7
"4, [6, 9]",1.0,20
"7, [4, 6]",3.0,20
"1, [1, 3]",1.0,5
"1, [10, 14]",1.0,5
"1, [14, 15]",1.0,11
"3, [14, 18]",1.0,5
"7, [1, 1]",8.0,15
"7, [19, 20]",1.0,14
"3, [15, 18]",1.0,14
"7, [11, 15]",2.0,7
"1, [12, 15]",1.0,10
"14, [17, 20]",5.0,14
"40, [12, 15]",1.0,8
"2, [14, 17]",1.0,9
"3, [14, 17]",1.0,5
"17, [17, 19]",8.0,10
"3, [15, 18]",1.0,
"3, [8, 11]",1.0,
"25, [16, 20]",8.0,
"7, [5, 11]",1.0,
"32, [7, 9]",2.0,
"5, [13, 18]",1.0,
"33, [5, 9]",8.0,
"5, [6, 10]",3.0,
"3, [15, 19]",1.0,
"27, [2, 7]",5.0,
"20, [1, 4]",6.0,
"11, [1, 6]",2.0,
"44, [12, 18]",1.0,
"2, [1, 2]",2.0,
"7, [10, 16]",2.0,
"6, [9, 14]",1.0,
"4, [17, 20]",1.0,
"47, [12, 17]",1.0,
"23, [20, 20]",1.0,
"2, [2, 6]",1.0,
"3, [12, 14]",1.0,
"19, [11, 13]",10.0,
"2, [15, 17]",1.0,
"10, [11, 13]",7.0,
"2, [15, 18]",1.0,
"30, [17, 20]",1.0,
"46, [9, 12]",2.0,
"2, [17, 18]",4.0,
"18, [13, 14]",1.0,
"2, [19, 20]",1.0,
"10, [16, 20]",4.0,
"24, [2, 8]",7.0,
"10, [4, 7]",3.0,
"4, [12, 18]",1.0,
"3, [3, 3]",3.0,
"4, [10, 11]",2.0,
"9, [5, 6]",3.0,
"1, [13, 16]",1.0,
"15, [15, 16]",1.0,
"5, [1, 4]",7.0,
"6, [9, 16]",2.0,
