bidding_profile,contribution,demand
"35, [12, 15]",4.0,14
"23, [15, 20]",4.0,17
"7, [6, 12]",2.0,15
"1, [20, 20]",1.0,16
"6, [1, 1]",7.0,8
"5, [6, 9]",2.0,7
"1, [8, 12]",1.0,18
"10, [6, 11]",2.0,16
"6, [8, 10]",2.0,6
"2, [10, 13]",1.0,16
"37, [8, 9]",2.0,6
"6, [11, 13]",2.0,17
"11, [16, 20]",4.0,13
"44, [3, 6]",1.0,13
"23, [4, 7]",5.0,11
"34, [12, 16]",1.0,14
"4, [6, 10]",2.0,11
"22, [18, 20]",12.0,19
"34, [7, 12]",2.0,14
"28, [16, 17]",1.0,19
"6, [4, 10]",2.0,
"5, [8, 12]",1.0,
"1, [1, 1]",4.0,
"9, [1, 6]",3.0,
"41, [12, 14]",2.0,
"3, [18, 20]",2.0,
"4, [11, 12]",5.0,
"3, [5, 10]",1.0,
"5, [5, 9]",2.0,
"2, [6, 7]",1.0,
"19, [3, 8]",7.0,
"20, [2, 7]",8.0,
"11, [1, 4]",7.0,
"8, [1, 3]",6.0,
"29, [9, 10]",2.0,
"31, [3, 7]",8.0,
"5, [13, 16]",2.0,
"2, [2, 4]",1.0,
"5, [16, 18]",4.0,
"10, [19, 20]",7.0,
"3, [13, 13]",5.0,
"28, [1, 3]",1.0,
"13, [16, 19]",4.0,
"2, [19, 20]",2.0,
"44, [20, 20]",1.0,
"27, [11, 11]",1.0,
"19, [11, 16]",4.0,
"4, [7, 11]",2.0,
"47, [3, 6]",8.0,
"3, [15, 18]",1.0,
"1, [19, 20]",2.0,
"2, [16, 17]",4.0,
"3, [10, 13]",2.0,
"2, [15, 15]",2.0,
"12, [12, 17]",4.0,
"11, [18, 19]",9.0,
"6, [10, 12]",5.0,
"4, [15, 20]",1.0,
"18, [3, 6]",5.0,
"15, [16, 20]",3.0,
"26, [4, 11]",5.0,
"13, [1, 8]",2.0,
"32, [1, 8]",5.0,
