bidding_profile,contribution,demand
"1, [1, 1]",2.0,12
"2, [12, 13]",2.0,20
"5, [5, 6]",5.0,20
"2, [4, 5]",1.0,19
"11, [1, 3]",5.0,13
"28, [15, 20]",7.0,10
"20, [7, 7]",4.0,18
"4, [1, 3]",3.0,6
"10, [6, 9]",5.0,7
"4, [11, 14]",2.0,20
"11, [6, 10]",4.0,9
"36, [19, 19]",1.0,14
"21, [4, 7]",6.0,20
"10, [6, 10]",3.0,5
"9, [1, 4]",4.0,5
"29, [6, 10]",6.0,13
"4, [11, 14]",1.0,17
"21, [5, 8]",6.0,13
"4, [7, 11]",4.0,14
"50, [8, 14]",2.0,14
"3, [10, 11]",2.0,
"2, [9, 12]",2.0,
"14, [2, 4]",9.0,
"2, [1, 1]",2.0,
"2, [11, 15]",1.0,
"16, [7, 10]",6.0,
"6, [5, 10]",2.0,
"7, [13, 13]",20.0,
"21, [9, 9]",1.0,
"16, [6, 9]",4.0,
"3, [5, 9]",1.0,
"4, [1, 4]",2.0,
"8, [9, 12]",1.0,
"22, [1, 5]",5.0,
"5, [17, 20]",2.0,
"17, [6, 12]",5.0,
"1, [11, 12]",2.0,
"45, [1, 6]",2.0,
"46, [14, 15]",11.0,
"3, [5, 5]",3.0,
"2, [19, 20]",4.0,
"3, [9, 13]",1.0,
"18, [15, 19]",4.0,
"30, [16, 20]",8.0,
"11, [7, 12]",2.0,
"40, [3, 5]",6.0,
"27, [15, 18]",9.0,
"19, [7, 11]",5.0,
"26, [2, 5]",13.0,
"45, [6, 8]",3.0,
"4, [11, 14]",1.0,
"4, [12, 15]",1.0,
"15, [9, 9]",1.0,
"36, [14, 18]",2.0,
"33, [17, 20]",1.0,
"5, [11, 15]",2.0,
"11, [1, 5]",6.0,
"5, [6, 8]",3.0,
"8, [9, 13]",2.0,
"1, [12, 13]",1.0,
