bidding_profile,contribution,demand
"33, [19, 20]",5.0,12
"4, [14, 19]",2.0,19
"1, [15, 15]",2.0,18
"5, [4, 7]",3.0,9
"6, [9, 10]",10.0,12
"6, [1, 3]",4.0,20
"4, [14, 16]",2.0,10
"14, [4, 7]",4.0,8
"25, [15, 20]",1.0,16
"14, [1, 4]",4.0,20
"22, [5, 8]",6.0,12
"15, [10, 14]",3.0,9
"3, [5, 8]",1.0,10
"4, [15, 18]",2.0,13
"7, [18, 20]",3.0,15
"6, [3, 3]",6.0,7
"2, [1, 5]",1.0,15
"24, [16, 20]",2.0,10
"9, [8, 11]",3.0,7
"33, [13, 15]",6.0,14
"4, [5, 9]",1.0,
"16, [4, 8]",5.0,
"9, [14, 19]",2.0,
"12, [3, 7]",7.0,
"7, [18, 20]",5.0,
"3, [14, 17]",1.0,
"13, [13, 15]",6.0,
"15, [2, 6]",9.0,
"2, [14, 17]",1.0,
"8, [7, 11]",2.0,
"2, [13, 17]",1.0,
"11, [5, 8]",6.0,
"7, [4, 7]",2.0,
"9, [13, 18]",1.0,
"37, [4, 5]",7.0,
"2, [19, 20]",2.0,
"40, [10, 13]",1.0,
"35, [6, 11]",4.0,
"2, [19, 20]",2.0,
"11, [16, 18]",2.0,
"19, [1, 5]",6.0,
"2, [1, 4]",1.0,
"3, [15, 19]",2.0,
"10, [5, 7]",4.0,
"30, [6, 11]",5.0,
"2, [18, 20]",1.0,
"6, [1, 3]",6.0,
"38, [1, 3]",1.0,
"12, [2, 5]",6.0,
"1, [18, 20]",1.0,
"5, [16, 19]",2.0,
"31, [17, 20]",4.0,
"23, [14, 14]",1.0,
"5, [11, 15]",2.0,
"11, [17, 20]",6.0,
"10, [7, 10]",3.0,
"5, [2, 7]",1.0,
"5, [4, 7]",2.0,
"2, [17, 20]",1.0,
"7, [14, 17]",2.0,
"2, [1, 8]",1.0,
"19, [6, 13]",3.0,
