bidding_profile,contribution,demand
"17, [12, 14]",7.0,12
"3, [5, 7]",3.0,5
"64, [2, 5]",8.0,12
"16, [1, 4]",7.0,13
"5, [4, 5]",3.0,14
"8, [13, 18]",2.0,20
"9, [16, 18]",3.0,12
"15, [19, 20]",6.0,15
"3, [10, 12]",2.0,13
"5, [1, 4]",6.0,12
"12, [11, 13]",5.0,14
"7, [3, 5]",4.0,20
"6, [14, 18]",2.0,14
"13, [16, 19]",3.0,5
"8, [1, 4]",2.0,12
"4, [3, 8]",1.0,16
"12, [6, 10]",4.0,14
"3, [15, 18]",2.0,12
"2, [17, 18]",2.0,16
"4, [3, 7]",2.0,12
"8, [17, 20]",3.0,
"7, [5, 10]",3.0,
"3, [1, 5]",2.0,
"2, [9, 12]",1.0,
"10, [16, 20]",3.0,
"17, [6, 8]",6.0,
"21, [1, 4]",6.0,
"36, [12, 15]",1.0,
"8, [2, 4]",6.0,
"56, [11, 17]",10.0,
"1, [16, 20]",1.0,
"10, [6, 10]",3.0,
"7, [10, 13]",2.0,
"1, [11, 11]",3.0,
"4, [9, 12]",1.0,
"12, [10, 15]",2.0,
"8, [6, 12]",2.0,
"3, [10, 12]",1.0,
"7, [13, 16]",4.0,
"3, [15, 16]",2.0,
"11, [7, 9]",9.0,
"7, [14, 16]",4.0,
"54, [2, 2]",8.0,
"56, [1, 2]",8.0,
"5, [15, 18]",3.0,
"67, [4, 8]",1.0,
"5, [3, 4]",3.0,
"61, [5, 8]",2.0,
"3, [15, 19]",1.0,
"6, [12, 18]",2.0,
"3, [13, 16]",1.0,
"11, [2, 4]",8.0,
"13, [5, 9]",1.0,
"2, [9, 12]",1.0,
"37, [19, 20]",8.0,
"21, [2, 5]",7.0,
"19, [6, 9]",9.0,
"19, [6, 10]",4.0,
"47, [17, 20]",3.0,
"3, [14, 15]",4.0,
"56, [3, 10]",1.0,
