bidding_profile,contribution,demand
"34, [10, 10]",1.0,13
"5, [17, 20]",3.0,9
"4, [11, 14]",1.0,16
"12, [5, 10]",2.0,8
"35, [1, 4]",5.0,19
"70, [1, 1]",2.0,8
"54, [13, 16]",3.0,13
"1, [14, 19]",12.0,19
"4, [1, 2]",5.0,5
"26, [17, 20]",6.0,6
"10, [19, 20]",1.0,13
"22, [17, 20]",7.0,8
"4, [11, 14]",1.0,12
"32, [3, 9]",5.0,20
"1, [5, 7]",1.0,6
"30, [16, 19]",8.0,18
"1, [19, 19]",1.0,7
"17, [1, 4]",1.0,13
"7, [17, 20]",5.0,11
"23, [17, 19]",1.0,16
"14, [10, 14]",3.0,
"10, [14, 17]",8.0,
"2, [5, 5]",2.0,
"29, [15, 18]",12.0,
"13, [17, 18]",8.0,
"2, [12, 16]",1.0,
"19, [2, 5]",5.0,
"4, [13, 14]",3.0,
"8, [8, 9]",6.0,
"3, [1, 2]",2.0,
"3, [12, 15]",1.0,
"12, [15, 16]",9.0,
"25, [1, 6]",5.0,
"26, [17, 20]",7.0,
"2, [9, 10]",1.0,
"4, [3, 5]",2.0,
"3, [9, 12]",1.0,
"1, [6, 9]",1.0,
"8, [8, 12]",3.0,
"12, [17, 20]",6.0,
"28, [6, 11]",2.0,
"1, [12, 14]",1.0,
"63, [10, 10]",1.0,
"8, [3, 8]",1.0,
"31, [7, 8]",16.0,
"19, [11, 12]",1.0,
"68, [15, 20]",12.0,
"9, [9, 11]",5.0,
"3, [13, 14]",2.0,
"34, [12, 13]",1.0,
"2, [3, 9]",1.0,
"1, [1, 5]",4.0,
"19, [15, 18]",5.0,
"4, [9, 10]",5.0,
"50, [1, 5]",5.0,
"5, [1, 4]",3.0,
"11, [8, 13]",5.0,
"6, [10, 14]",2.0,
"12, [10, 14]",3.0,
"15, [1, 5]",3.0,
"9, [13, 20]",3.0,
"6, [1, 8]",1.0,
